area,label,rdm_r
schaefer_120,120,0.004960022479538839
schaefer_121,121,0.01874577411656454
schaefer_122,122,0.004882865222113186
schaefer_123,123,0.048447579262604325
schaefer_124,124,-0.0064257660453359445
schaefer_125,125,0.05210614211740804
schaefer_126,126,0.09259303495068644
schaefer_127,127,0.07777010821679058
schaefer_128,128,0.03792179267268121
schaefer_129,129,0.031871037344661284
schaefer_130,130,0.183905892994292
schaefer_131,131,0.09605470208582395
schaefer_132,132,0.05074095192794359
schaefer_133,133,0.10172443649107978
schaefer_134,134,-0.047478843965199365
schaefer_135,135,0.027950268870746083
schaefer_136,136,-0.013444575026413087
schaefer_137,137,0.023732099603729233
schaefer_138,138,-0.0016242583286821448
schaefer_139,139,0.08484500259728206
schaefer_140,140,0.20328943771289354
schaefer_141,141,0.2246805127636745
schaefer_142,142,0.03495102181336511
schaefer_143,143,0.03327731256975411
schaefer_144,144,0.10853515743934142
schaefer_145,145,0.21711239785226424
schaefer_146,146,-0.045313435646282846
schaefer_147,147,0.08589955204319934
schaefer_148,148,0.19751527267864755
schaefer_149,149,-0.08145512555279298
schaefer_150,150,0.12085831451087188
schaefer_151,151,0.08060156372074742
schaefer_152,152,0.14414833614381883
schaefer_153,153,-0.06939194884646123
schaefer_154,154,0.032140441017463925
schaefer_155,155,-0.011559654943660777
schaefer_156,156,0.07534369873734958
schaefer_157,157,0.1536057463334447
schaefer_158,158,0.12358772809087178
schaefer_159,159,0.05691163646652779
schaefer_160,160,0.046040186161889346
schaefer_161,161,0.09461590784228492
schaefer_162,162,0.034482354604707506
schaefer_163,163,0.05072694837103413
schaefer_164,164,0.04214014883906446
schaefer_165,165,0.030481181773841824
schaefer_166,166,0.07835159110625295
schaefer_167,167,0.035730065054015374
schaefer_168,168,-0.0006825663626402962
schaefer_169,169,0.09187887449532807
schaefer_170,170,0.030168887034786585
schaefer_171,171,0.007267448908514729
schaefer_172,172,0.07779953870554228
schaefer_173,173,0.13608478979334854
schaefer_174,174,0.14568802055888858
schaefer_175,175,-0.01590666368993722
schaefer_176,176,0.06217648854317375
schaefer_177,177,0.11844047130361215
schaefer_178,178,-0.018880518256597853
schaefer_179,179,0.08045610851651543
schaefer_180,180,0.054511437783034286
