rois,rmse
"['schaefer_155' 'schaefer_221' 'schaefer_26' 'schaefer_33' 'schaefer_386'
 'schaefer_45' 'schaefer_47' 'schaefer_75']",0.08401269263784247
"['schaefer_122' 'schaefer_144' 'schaefer_256' 'schaefer_281'
 'schaefer_342' 'schaefer_363' 'schaefer_409' 'schaefer_56']",0.08622569953424097
"['schaefer_170' 'schaefer_200' 'schaefer_227' 'schaefer_294'
 'schaefer_376' 'schaefer_378' 'schaefer_416' 'schaefer_62']",0.08308329443227662
"['schaefer_17' 'schaefer_194' 'schaefer_21' 'schaefer_285' 'schaefer_301'
 'schaefer_306' 'schaefer_56' 'schaefer_8']",0.08422947928112863
"['schaefer_1' 'schaefer_136' 'schaefer_139' 'schaefer_222' 'schaefer_264'
 'schaefer_337' 'schaefer_78' 'schaefer_8']",0.08344938939666466
"['schaefer_134' 'schaefer_137' 'schaefer_144' 'schaefer_152'
 'schaefer_188' 'schaefer_296' 'schaefer_33']",0.08534409601172653
"['schaefer_199' 'schaefer_210' 'schaefer_213' 'schaefer_332'
 'schaefer_382' 'schaefer_8' 'schaefer_82' 'schaefer_97']",0.07837516060712897
"['schaefer_164' 'schaefer_189' 'schaefer_227' 'schaefer_274'
 'schaefer_282' 'schaefer_353' 'schaefer_373' 'schaefer_405']",0.08345016819081401
"['schaefer_151' 'schaefer_210' 'schaefer_211' 'schaefer_22' 'schaefer_236'
 'schaefer_288' 'schaefer_304' 'schaefer_39']",0.09263732321936452
"['schaefer_108' 'schaefer_143' 'schaefer_147' 'schaefer_191'
 'schaefer_246' 'schaefer_286' 'schaefer_299' 'schaefer_369']",0.08136437169262567
"['schaefer_12' 'schaefer_120' 'schaefer_136' 'schaefer_14' 'schaefer_212'
 'schaefer_26' 'schaefer_364' 'schaefer_44']",0.08175940655796822
"['schaefer_11' 'schaefer_15' 'schaefer_217' 'schaefer_339' 'schaefer_364'
 'schaefer_384' 'schaefer_45' 'schaefer_73']",0.08373957217929716
"['schaefer_100' 'schaefer_105' 'schaefer_170' 'schaefer_178'
 'schaefer_368' 'schaefer_383' 'schaefer_66']",0.08221817888081652
"['schaefer_128' 'schaefer_258' 'schaefer_262' 'schaefer_367'
 'schaefer_413' 'schaefer_46' 'schaefer_75']",0.0848330791318188
"['schaefer_128' 'schaefer_217' 'schaefer_223' 'schaefer_234'
 'schaefer_259' 'schaefer_265' 'schaefer_352' 'schaefer_5']",0.08349099784059337
"['schaefer_216' 'schaefer_295' 'schaefer_313' 'schaefer_374' 'schaefer_48'
 'schaefer_5' 'schaefer_61' 'schaefer_67']",0.08221427300016547
"['schaefer_144' 'schaefer_147' 'schaefer_155' 'schaefer_161'
 'schaefer_229' 'schaefer_279' 'schaefer_378' 'schaefer_4']",0.08370081377376032
"['schaefer_1' 'schaefer_105' 'schaefer_237' 'schaefer_340' 'schaefer_368'
 'schaefer_405' 'schaefer_68' 'schaefer_77']",0.08347638091415392
"['schaefer_151' 'schaefer_154' 'schaefer_155' 'schaefer_210'
 'schaefer_358' 'schaefer_372' 'schaefer_40' 'schaefer_88']",0.0850222904376376
"['schaefer_115' 'schaefer_135' 'schaefer_148' 'schaefer_157'
 'schaefer_159' 'schaefer_186' 'schaefer_312' 'schaefer_73']",0.08372184501380357
"['schaefer_206' 'schaefer_242' 'schaefer_30' 'schaefer_327' 'schaefer_367'
 'schaefer_37' 'schaefer_409' 'schaefer_63']",0.08312179904054406
"['schaefer_104' 'schaefer_113' 'schaefer_168' 'schaefer_179'
 'schaefer_229' 'schaefer_339' 'schaefer_59' 'schaefer_64']",0.08108028120824501
"['schaefer_124' 'schaefer_158' 'schaefer_199' 'schaefer_240'
 'schaefer_257' 'schaefer_76' 'schaefer_82' 'schaefer_85']",0.08638560676030722
"['schaefer_228' 'schaefer_25' 'schaefer_281' 'schaefer_31' 'schaefer_360'
 'schaefer_403' 'schaefer_416' 'schaefer_71']",0.06452402107572462
"['schaefer_287' 'schaefer_312' 'schaefer_325' 'schaefer_383'
 'schaefer_389' 'schaefer_80' 'schaefer_93']",0.08275657210882831
"['schaefer_115' 'schaefer_119' 'schaefer_165' 'schaefer_240'
 'schaefer_413' 'schaefer_5' 'schaefer_54' 'schaefer_96']",0.07564673794495774
"['schaefer_114' 'schaefer_130' 'schaefer_229' 'schaefer_248'
 'schaefer_276' 'schaefer_337' 'schaefer_359' 'schaefer_88']",0.0848072262125858
"['schaefer_162' 'schaefer_20' 'schaefer_296' 'schaefer_342' 'schaefer_360'
 'schaefer_362' 'schaefer_365' 'schaefer_66']",0.0868763725576961
"['schaefer_138' 'schaefer_158' 'schaefer_166' 'schaefer_18' 'schaefer_23'
 'schaefer_343' 'schaefer_359' 'schaefer_366']",0.08250776460602069
"['schaefer_11' 'schaefer_132' 'schaefer_193' 'schaefer_278' 'schaefer_300'
 'schaefer_409' 'schaefer_410' 'schaefer_58']",0.07571371719278365
"['schaefer_141' 'schaefer_167' 'schaefer_28' 'schaefer_400' 'schaefer_59'
 'schaefer_6' 'schaefer_8' 'schaefer_96']",0.08007778837111665
"['schaefer_171' 'schaefer_26' 'schaefer_268' 'schaefer_273' 'schaefer_347'
 'schaefer_354' 'schaefer_60' 'schaefer_79']",0.08340983578326061
"['schaefer_191' 'schaefer_208' 'schaefer_226' 'schaefer_276'
 'schaefer_292' 'schaefer_316' 'schaefer_6' 'schaefer_88']",0.0832192203914719
"['schaefer_15' 'schaefer_174' 'schaefer_195' 'schaefer_204' 'schaefer_220'
 'schaefer_280' 'schaefer_367' 'schaefer_80']",0.08769969015355196
"['schaefer_181' 'schaefer_196' 'schaefer_259' 'schaefer_277'
 'schaefer_367' 'schaefer_374' 'schaefer_40' 'schaefer_409']",0.08488354521004286
"['schaefer_12' 'schaefer_244' 'schaefer_266' 'schaefer_313' 'schaefer_330'
 'schaefer_42' 'schaefer_51' 'schaefer_61']",0.08951829364981952
"['schaefer_181' 'schaefer_236' 'schaefer_271' 'schaefer_282'
 'schaefer_283' 'schaefer_330' 'schaefer_415' 'schaefer_90']",0.08458426762475225
"['schaefer_238' 'schaefer_239' 'schaefer_266' 'schaefer_282'
 'schaefer_298' 'schaefer_387' 'schaefer_416' 'schaefer_84']",0.08298562187813138
"['schaefer_122' 'schaefer_142' 'schaefer_232' 'schaefer_253'
 'schaefer_301' 'schaefer_336' 'schaefer_361' 'schaefer_379']",0.08482574785976019
"['schaefer_115' 'schaefer_169' 'schaefer_184' 'schaefer_217'
 'schaefer_279' 'schaefer_288' 'schaefer_86']",0.08308883235163111
"['schaefer_170' 'schaefer_175' 'schaefer_245' 'schaefer_261'
 'schaefer_356' 'schaefer_370' 'schaefer_46' 'schaefer_52']",0.08197193566807613
"['schaefer_133' 'schaefer_246' 'schaefer_254' 'schaefer_255'
 'schaefer_378' 'schaefer_395' 'schaefer_5' 'schaefer_69']",0.08317349746690551
"['schaefer_117' 'schaefer_193' 'schaefer_217' 'schaefer_274'
 'schaefer_360' 'schaefer_368' 'schaefer_37' 'schaefer_74']",0.08179561851938164
"['schaefer_123' 'schaefer_163' 'schaefer_196' 'schaefer_238'
 'schaefer_263' 'schaefer_330' 'schaefer_383' 'schaefer_50']",0.08341551222109331
"['schaefer_139' 'schaefer_143' 'schaefer_147' 'schaefer_254' 'schaefer_36'
 'schaefer_399' 'schaefer_405' 'schaefer_417']",0.08515721590759406
"['schaefer_122' 'schaefer_157' 'schaefer_222' 'schaefer_258'
 'schaefer_263' 'schaefer_276' 'schaefer_309' 'schaefer_56']",0.08561306863577453
"['schaefer_168' 'schaefer_173' 'schaefer_214' 'schaefer_297'
 'schaefer_298' 'schaefer_300' 'schaefer_43' 'schaefer_8']",0.08419623823958226
"['schaefer_122' 'schaefer_179' 'schaefer_222' 'schaefer_278'
 'schaefer_291' 'schaefer_58' 'schaefer_75' 'schaefer_8']",0.08252957181980984
"['schaefer_119' 'schaefer_220' 'schaefer_248' 'schaefer_26' 'schaefer_336'
 'schaefer_349' 'schaefer_353' 'schaefer_53']",0.07621634318864
"['schaefer_105' 'schaefer_111' 'schaefer_148' 'schaefer_221'
 'schaefer_293' 'schaefer_31' 'schaefer_318' 'schaefer_370']",0.08159139791834061
"['schaefer_151' 'schaefer_165' 'schaefer_200' 'schaefer_303'
 'schaefer_312' 'schaefer_37' 'schaefer_71' 'schaefer_9']",0.08583989893950272
"['schaefer_120' 'schaefer_158' 'schaefer_236' 'schaefer_269' 'schaefer_35'
 'schaefer_37' 'schaefer_73' 'schaefer_79']",0.08708484841079431
"['schaefer_101' 'schaefer_177' 'schaefer_185' 'schaefer_282' 'schaefer_32'
 'schaefer_56' 'schaefer_74' 'schaefer_97']",0.07035318459870778
"['schaefer_101' 'schaefer_123' 'schaefer_164' 'schaefer_179'
 'schaefer_282' 'schaefer_295' 'schaefer_33' 'schaefer_405']",0.07640111422324543
"['schaefer_135' 'schaefer_137' 'schaefer_17' 'schaefer_179' 'schaefer_188'
 'schaefer_397' 'schaefer_413' 'schaefer_45']",0.08498269238088922
"['schaefer_115' 'schaefer_154' 'schaefer_194' 'schaefer_228'
 'schaefer_264' 'schaefer_298' 'schaefer_334' 'schaefer_365']",0.08269465940882982
"['schaefer_164' 'schaefer_165' 'schaefer_190' 'schaefer_270'
 'schaefer_305' 'schaefer_380' 'schaefer_410' 'schaefer_412']",0.08597090985608441
"['schaefer_107' 'schaefer_160' 'schaefer_220' 'schaefer_327'
 'schaefer_338' 'schaefer_358' 'schaefer_373' 'schaefer_397']",0.07514690280583702
"['schaefer_114' 'schaefer_146' 'schaefer_152' 'schaefer_17' 'schaefer_20'
 'schaefer_229' 'schaefer_291' 'schaefer_343']",0.08575394834144767
"['schaefer_122' 'schaefer_13' 'schaefer_311' 'schaefer_340' 'schaefer_418'
 'schaefer_49' 'schaefer_65' 'schaefer_97']",0.07680973394173833
"['schaefer_101' 'schaefer_144' 'schaefer_211' 'schaefer_278'
 'schaefer_302' 'schaefer_311' 'schaefer_413']",0.08276675573792136
"['schaefer_109' 'schaefer_126' 'schaefer_155' 'schaefer_183'
 'schaefer_234' 'schaefer_328' 'schaefer_342' 'schaefer_347']",0.08485991591273502
"['schaefer_115' 'schaefer_215' 'schaefer_220' 'schaefer_303'
 'schaefer_349' 'schaefer_386' 'schaefer_5' 'schaefer_53']",0.08085623948754891
"['schaefer_114' 'schaefer_184' 'schaefer_208' 'schaefer_292'
 'schaefer_321' 'schaefer_385' 'schaefer_416' 'schaefer_73']",0.08534748714972844
"['schaefer_116' 'schaefer_136' 'schaefer_183' 'schaefer_382' 'schaefer_59'
 'schaefer_66' 'schaefer_76']",0.08188820280320037
"['schaefer_102' 'schaefer_168' 'schaefer_211' 'schaefer_298'
 'schaefer_370' 'schaefer_402' 'schaefer_418' 'schaefer_51']",0.08387733603281827
"['schaefer_263' 'schaefer_267' 'schaefer_270' 'schaefer_297'
 'schaefer_368' 'schaefer_55' 'schaefer_61' 'schaefer_79']",0.08239824934764436
"['schaefer_142' 'schaefer_2' 'schaefer_226' 'schaefer_253' 'schaefer_298'
 'schaefer_363' 'schaefer_408' 'schaefer_64']",0.07637824693408611
"['schaefer_192' 'schaefer_211' 'schaefer_247' 'schaefer_264'
 'schaefer_278' 'schaefer_391' 'schaefer_66' 'schaefer_8']",0.08427343851060355
"['schaefer_145' 'schaefer_162' 'schaefer_163' 'schaefer_182'
 'schaefer_227' 'schaefer_57' 'schaefer_86' 'schaefer_92']",0.08306702723607112
"['schaefer_191' 'schaefer_196' 'schaefer_222' 'schaefer_261'
 'schaefer_293' 'schaefer_304' 'schaefer_336' 'schaefer_371']",0.0892509136220613
"['schaefer_118' 'schaefer_151' 'schaefer_230' 'schaefer_271'
 'schaefer_308' 'schaefer_318' 'schaefer_332' 'schaefer_367']",0.08494304210141697
"['schaefer_133' 'schaefer_194' 'schaefer_2' 'schaefer_207' 'schaefer_388'
 'schaefer_404' 'schaefer_413' 'schaefer_7']",0.08401859082867723
"['schaefer_149' 'schaefer_199' 'schaefer_201' 'schaefer_216'
 'schaefer_233' 'schaefer_346' 'schaefer_397' 'schaefer_414']",0.08652518634324512
"['schaefer_157' 'schaefer_160' 'schaefer_177' 'schaefer_221'
 'schaefer_227' 'schaefer_303' 'schaefer_39' 'schaefer_92']",0.08695422895773271
"['schaefer_122' 'schaefer_183' 'schaefer_196' 'schaefer_208'
 'schaefer_337' 'schaefer_346' 'schaefer_385' 'schaefer_66']",0.08136437169262567
"['schaefer_111' 'schaefer_123' 'schaefer_152' 'schaefer_186' 'schaefer_19'
 'schaefer_191' 'schaefer_272' 'schaefer_364']",0.08483008661644527
"['schaefer_200' 'schaefer_216' 'schaefer_245' 'schaefer_364'
 'schaefer_406' 'schaefer_83' 'schaefer_86' 'schaefer_99']",0.07574409949972676
"['schaefer_155' 'schaefer_156' 'schaefer_217' 'schaefer_239'
 'schaefer_320' 'schaefer_359' 'schaefer_385' 'schaefer_394']",0.08420564838372332
"['schaefer_100' 'schaefer_136' 'schaefer_174' 'schaefer_236'
 'schaefer_291' 'schaefer_322' 'schaefer_398' 'schaefer_71']",0.0858701737550211
"['schaefer_126' 'schaefer_148' 'schaefer_155' 'schaefer_179'
 'schaefer_219' 'schaefer_277' 'schaefer_305' 'schaefer_81']",0.0868690807012351
"['schaefer_122' 'schaefer_147' 'schaefer_181' 'schaefer_216'
 'schaefer_263' 'schaefer_391' 'schaefer_394' 'schaefer_90']",0.08136437169262567
"['schaefer_208' 'schaefer_251' 'schaefer_345' 'schaefer_378'
 'schaefer_383' 'schaefer_39' 'schaefer_393']",0.08356558060857922
"['schaefer_143' 'schaefer_176' 'schaefer_181' 'schaefer_315'
 'schaefer_338' 'schaefer_381' 'schaefer_74' 'schaefer_92']",0.08393706859278455
"['schaefer_100' 'schaefer_152' 'schaefer_19' 'schaefer_226' 'schaefer_287'
 'schaefer_334' 'schaefer_416' 'schaefer_64']",0.08541927009918242
"['schaefer_112' 'schaefer_279' 'schaefer_282' 'schaefer_290'
 'schaefer_298' 'schaefer_381' 'schaefer_410' 'schaefer_57']",0.08565121633424719
"['schaefer_147' 'schaefer_166' 'schaefer_173' 'schaefer_215'
 'schaefer_242' 'schaefer_26' 'schaefer_323' 'schaefer_390']",0.06456294677179222
"['schaefer_106' 'schaefer_129' 'schaefer_140' 'schaefer_214' 'schaefer_23'
 'schaefer_268' 'schaefer_60' 'schaefer_90']",0.08182478714770033
"['schaefer_155' 'schaefer_177' 'schaefer_26' 'schaefer_347' 'schaefer_363'
 'schaefer_384' 'schaefer_56' 'schaefer_89']",0.08393817037269408
"['schaefer_101' 'schaefer_195' 'schaefer_214' 'schaefer_274'
 'schaefer_312' 'schaefer_320' 'schaefer_325' 'schaefer_392']",0.08456329377462346
"['schaefer_244' 'schaefer_3' 'schaefer_30' 'schaefer_308' 'schaefer_370'
 'schaefer_403' 'schaefer_74' 'schaefer_76']",0.05825410787871722
"['schaefer_10' 'schaefer_166' 'schaefer_176' 'schaefer_186' 'schaefer_228'
 'schaefer_385' 'schaefer_399' 'schaefer_401']",0.08261982725941679
"['schaefer_114' 'schaefer_115' 'schaefer_170' 'schaefer_268'
 'schaefer_290' 'schaefer_338' 'schaefer_62' 'schaefer_64']",0.08203971905047741
"['schaefer_135' 'schaefer_15' 'schaefer_163' 'schaefer_173' 'schaefer_22'
 'schaefer_308' 'schaefer_61' 'schaefer_7']",0.0881488963225395
"['schaefer_146' 'schaefer_221' 'schaefer_234' 'schaefer_24' 'schaefer_351'
 'schaefer_55' 'schaefer_57' 'schaefer_63']",0.08724968716564303
"['schaefer_118' 'schaefer_138' 'schaefer_175' 'schaefer_222'
 'schaefer_350' 'schaefer_391' 'schaefer_413' 'schaefer_415']",0.08636062671910925
"['schaefer_116' 'schaefer_176' 'schaefer_215' 'schaefer_272'
 'schaefer_319' 'schaefer_325' 'schaefer_345' 'schaefer_376']",0.08841283897239545
"['schaefer_104' 'schaefer_144' 'schaefer_201' 'schaefer_210'
 'schaefer_377' 'schaefer_386' 'schaefer_55' 'schaefer_85']",0.08129954900178134
"['schaefer_101' 'schaefer_149' 'schaefer_157' 'schaefer_160'
 'schaefer_180' 'schaefer_274' 'schaefer_291' 'schaefer_329']",0.08163636926434834
"['schaefer_116' 'schaefer_163' 'schaefer_203' 'schaefer_208'
 'schaefer_280' 'schaefer_401' 'schaefer_5' 'schaefer_88']",0.06868169105778912
"['schaefer_107' 'schaefer_208' 'schaefer_236' 'schaefer_254'
 'schaefer_269' 'schaefer_354' 'schaefer_393' 'schaefer_74']",0.07699389407774776
"['schaefer_143' 'schaefer_163' 'schaefer_199' 'schaefer_247'
 'schaefer_280' 'schaefer_388' 'schaefer_393' 'schaefer_76']",0.08432433513840445
"['schaefer_144' 'schaefer_164' 'schaefer_190' 'schaefer_236'
 'schaefer_297' 'schaefer_322' 'schaefer_338' 'schaefer_404']",0.08298891444297793
"['schaefer_108' 'schaefer_197' 'schaefer_21' 'schaefer_291' 'schaefer_296'
 'schaefer_297' 'schaefer_331' 'schaefer_363']",0.0769521699492996
"['schaefer_118' 'schaefer_13' 'schaefer_176' 'schaefer_183' 'schaefer_193'
 'schaefer_194' 'schaefer_277' 'schaefer_280']",0.08218766535344038
"['schaefer_203' 'schaefer_205' 'schaefer_231' 'schaefer_273'
 'schaefer_295' 'schaefer_401' 'schaefer_67' 'schaefer_79']",0.07422441611554426
"['schaefer_153' 'schaefer_207' 'schaefer_210' 'schaefer_284' 'schaefer_33'
 'schaefer_48' 'schaefer_63' 'schaefer_9']",0.08013863080838389
"['schaefer_162' 'schaefer_174' 'schaefer_220' 'schaefer_225'
 'schaefer_228' 'schaefer_240' 'schaefer_266' 'schaefer_60']",0.08605447690035081
"['schaefer_164' 'schaefer_183' 'schaefer_238' 'schaefer_249'
 'schaefer_311' 'schaefer_44' 'schaefer_5' 'schaefer_98']",0.08091452913695854
"['schaefer_103' 'schaefer_217' 'schaefer_284' 'schaefer_314'
 'schaefer_357' 'schaefer_375' 'schaefer_389' 'schaefer_417']",0.09120359753072459
"['schaefer_101' 'schaefer_11' 'schaefer_154' 'schaefer_240' 'schaefer_3'
 'schaefer_385' 'schaefer_406' 'schaefer_6']",0.08246538081343584
"['schaefer_266' 'schaefer_292' 'schaefer_31' 'schaefer_328' 'schaefer_364'
 'schaefer_371' 'schaefer_43' 'schaefer_59']",0.08291666707388695
"['schaefer_152' 'schaefer_201' 'schaefer_22' 'schaefer_272' 'schaefer_309'
 'schaefer_393' 'schaefer_4' 'schaefer_43']",0.08512782047541016
"['schaefer_12' 'schaefer_170' 'schaefer_272' 'schaefer_291' 'schaefer_302'
 'schaefer_352' 'schaefer_71' 'schaefer_76']",0.07412351519877726
"['schaefer_103' 'schaefer_196' 'schaefer_255' 'schaefer_28' 'schaefer_360'
 'schaefer_50' 'schaefer_90' 'schaefer_91']",0.08462694485907411
"['schaefer_100' 'schaefer_103' 'schaefer_147' 'schaefer_183'
 'schaefer_306' 'schaefer_349' 'schaefer_410' 'schaefer_75']",0.08401238257738212
"['schaefer_330' 'schaefer_366' 'schaefer_396' 'schaefer_46' 'schaefer_61'
 'schaefer_70' 'schaefer_9']",0.08532419893234272
"['schaefer_144' 'schaefer_176' 'schaefer_231' 'schaefer_300'
 'schaefer_321' 'schaefer_324' 'schaefer_374' 'schaefer_42']",0.08248532067626604
"['schaefer_170' 'schaefer_194' 'schaefer_206' 'schaefer_293'
 'schaefer_296' 'schaefer_410' 'schaefer_418' 'schaefer_65']",0.08535784194916696
"['schaefer_119' 'schaefer_136' 'schaefer_150' 'schaefer_287'
 'schaefer_353' 'schaefer_407' 'schaefer_48' 'schaefer_78']",0.07706526703163048
"['schaefer_17' 'schaefer_176' 'schaefer_182' 'schaefer_265' 'schaefer_27'
 'schaefer_281' 'schaefer_383' 'schaefer_6']",0.085525505262875
"['schaefer_129' 'schaefer_177' 'schaefer_188' 'schaefer_190'
 'schaefer_220' 'schaefer_251' 'schaefer_263' 'schaefer_41']",0.08009086528243418
"['schaefer_144' 'schaefer_191' 'schaefer_208' 'schaefer_219'
 'schaefer_376' 'schaefer_413' 'schaefer_417' 'schaefer_68']",0.08519243792448217
"['schaefer_12' 'schaefer_132' 'schaefer_162' 'schaefer_243' 'schaefer_251'
 'schaefer_39' 'schaefer_402' 'schaefer_41']",0.08324186003333059
"['schaefer_104' 'schaefer_13' 'schaefer_181' 'schaefer_194' 'schaefer_27'
 'schaefer_326' 'schaefer_388' 'schaefer_44']",0.08265088961999364
"['schaefer_102' 'schaefer_134' 'schaefer_144' 'schaefer_177'
 'schaefer_178' 'schaefer_321' 'schaefer_342' 'schaefer_41']",0.08225024133695623
"['schaefer_223' 'schaefer_239' 'schaefer_297' 'schaefer_312'
 'schaefer_318' 'schaefer_358' 'schaefer_5' 'schaefer_78']",0.0815211517560342
"['schaefer_120' 'schaefer_332' 'schaefer_390' 'schaefer_401' 'schaefer_42'
 'schaefer_67' 'schaefer_69' 'schaefer_97']",0.07469715241711478
"['schaefer_106' 'schaefer_140' 'schaefer_172' 'schaefer_198' 'schaefer_2'
 'schaefer_295' 'schaefer_336' 'schaefer_58']",0.08506661045620861
"['schaefer_216' 'schaefer_281' 'schaefer_288' 'schaefer_335'
 'schaefer_352' 'schaefer_375' 'schaefer_40' 'schaefer_48']",0.08569104051616472
"['schaefer_189' 'schaefer_197' 'schaefer_212' 'schaefer_265'
 'schaefer_378' 'schaefer_4' 'schaefer_404' 'schaefer_53']",0.08938055737904273
"['schaefer_15' 'schaefer_211' 'schaefer_236' 'schaefer_317' 'schaefer_32'
 'schaefer_323' 'schaefer_381' 'schaefer_406']",0.059863219770734076
"['schaefer_150' 'schaefer_174' 'schaefer_236' 'schaefer_306' 'schaefer_42'
 'schaefer_56' 'schaefer_6' 'schaefer_76']",0.08545166827339154
"['schaefer_112' 'schaefer_124' 'schaefer_149' 'schaefer_189'
 'schaefer_256' 'schaefer_278' 'schaefer_304' 'schaefer_87']",0.08480741996586635
"['schaefer_148' 'schaefer_182' 'schaefer_219' 'schaefer_222'
 'schaefer_377' 'schaefer_66' 'schaefer_75']",0.08514389700615217
"['schaefer_175' 'schaefer_187' 'schaefer_195' 'schaefer_214'
 'schaefer_284' 'schaefer_419' 'schaefer_7']",0.09242658426449067
"['schaefer_197' 'schaefer_263' 'schaefer_269' 'schaefer_285'
 'schaefer_301' 'schaefer_7' 'schaefer_72' 'schaefer_86']",0.08195120934290716
"['schaefer_121' 'schaefer_127' 'schaefer_186' 'schaefer_214' 'schaefer_32'
 'schaefer_345' 'schaefer_362' 'schaefer_419']",0.07774990350071569
"['schaefer_11' 'schaefer_166' 'schaefer_207' 'schaefer_339' 'schaefer_405'
 'schaefer_416' 'schaefer_49']",0.07865578606639442
"['schaefer_111' 'schaefer_113' 'schaefer_156' 'schaefer_208'
 'schaefer_259' 'schaefer_347' 'schaefer_417' 'schaefer_51']",0.08984886982513489
"['schaefer_166' 'schaefer_173' 'schaefer_209' 'schaefer_306'
 'schaefer_384' 'schaefer_408' 'schaefer_52' 'schaefer_76']",0.08092246401849904
"['schaefer_176' 'schaefer_194' 'schaefer_196' 'schaefer_209'
 'schaefer_210' 'schaefer_264' 'schaefer_274' 'schaefer_95']",0.08155253754244464
"['schaefer_10' 'schaefer_130' 'schaefer_138' 'schaefer_196' 'schaefer_246'
 'schaefer_285' 'schaefer_321' 'schaefer_385']",0.08234606984016882
"['schaefer_136' 'schaefer_181' 'schaefer_264' 'schaefer_310'
 'schaefer_313' 'schaefer_346' 'schaefer_378' 'schaefer_59']",0.08145677352041938
"['schaefer_162' 'schaefer_218' 'schaefer_23' 'schaefer_237' 'schaefer_272'
 'schaefer_6' 'schaefer_7' 'schaefer_9']",0.08739122571575314
"['schaefer_127' 'schaefer_184' 'schaefer_241' 'schaefer_33' 'schaefer_373'
 'schaefer_381' 'schaefer_76' 'schaefer_87']",0.07617250703896966
"['schaefer_114' 'schaefer_143' 'schaefer_148' 'schaefer_24' 'schaefer_296'
 'schaefer_312' 'schaefer_318' 'schaefer_38']",0.08515260057524437
"['schaefer_10' 'schaefer_148' 'schaefer_158' 'schaefer_231' 'schaefer_298'
 'schaefer_56' 'schaefer_74']",0.08823806418298358
"['schaefer_102' 'schaefer_121' 'schaefer_163' 'schaefer_197'
 'schaefer_255' 'schaefer_300' 'schaefer_315' 'schaefer_363']",0.08014589167841935
"['schaefer_109' 'schaefer_202' 'schaefer_22' 'schaefer_238' 'schaefer_285'
 'schaefer_293' 'schaefer_297' 'schaefer_379']",0.08726898764834702
"['schaefer_286' 'schaefer_31' 'schaefer_385' 'schaefer_39' 'schaefer_403'
 'schaefer_408' 'schaefer_76' 'schaefer_78']",0.06391606797170554
"['schaefer_100' 'schaefer_137' 'schaefer_25' 'schaefer_252' 'schaefer_284'
 'schaefer_311' 'schaefer_46' 'schaefer_6']",0.07620391538709512
"['schaefer_139' 'schaefer_306' 'schaefer_320' 'schaefer_342' 'schaefer_35'
 'schaefer_388' 'schaefer_65' 'schaefer_74']",0.08488348345996184
"['schaefer_109' 'schaefer_188' 'schaefer_250' 'schaefer_298'
 'schaefer_355' 'schaefer_402' 'schaefer_410' 'schaefer_81']",0.0827750521357121
"['schaefer_100' 'schaefer_215' 'schaefer_244' 'schaefer_261'
 'schaefer_281' 'schaefer_388' 'schaefer_419' 'schaefer_84']",0.08706017036930286
"['schaefer_209' 'schaefer_252' 'schaefer_277' 'schaefer_299'
 'schaefer_302' 'schaefer_315' 'schaefer_4' 'schaefer_74']",0.06987483469603688
"['schaefer_164' 'schaefer_236' 'schaefer_299' 'schaefer_335'
 'schaefer_357' 'schaefer_56' 'schaefer_6' 'schaefer_95']",0.08927031153431075
"['schaefer_156' 'schaefer_197' 'schaefer_23' 'schaefer_3' 'schaefer_316'
 'schaefer_46' 'schaefer_65' 'schaefer_68']",0.08538246117915714
"['schaefer_114' 'schaefer_122' 'schaefer_187' 'schaefer_245'
 'schaefer_253' 'schaefer_333' 'schaefer_409' 'schaefer_60']",0.08422649736674527
"['schaefer_16' 'schaefer_185' 'schaefer_257' 'schaefer_305' 'schaefer_345'
 'schaefer_355' 'schaefer_362' 'schaefer_393']",0.08163885632361849
"['schaefer_133' 'schaefer_139' 'schaefer_201' 'schaefer_230'
 'schaefer_245' 'schaefer_328' 'schaefer_367' 'schaefer_57']",0.0829050478922097
"['schaefer_154' 'schaefer_184' 'schaefer_2' 'schaefer_227' 'schaefer_258'
 'schaefer_259' 'schaefer_320' 'schaefer_358']",0.08445107161537745
"['schaefer_102' 'schaefer_181' 'schaefer_196' 'schaefer_199'
 'schaefer_209' 'schaefer_313' 'schaefer_329' 'schaefer_37']",0.08582608349719796
"['schaefer_109' 'schaefer_234' 'schaefer_247' 'schaefer_312'
 'schaefer_341' 'schaefer_382' 'schaefer_404' 'schaefer_43']",0.07635713466135301
"['schaefer_138' 'schaefer_159' 'schaefer_221' 'schaefer_269'
 'schaefer_299' 'schaefer_322' 'schaefer_374' 'schaefer_73']",0.08360675582892092
"['schaefer_143' 'schaefer_177' 'schaefer_208' 'schaefer_289' 'schaefer_38'
 'schaefer_399' 'schaefer_413' 'schaefer_71']",0.08491751673550088
"['schaefer_133' 'schaefer_187' 'schaefer_204' 'schaefer_224'
 'schaefer_290' 'schaefer_390' 'schaefer_400' 'schaefer_93']",0.08170723141746589
"['schaefer_214' 'schaefer_234' 'schaefer_249' 'schaefer_287'
 'schaefer_318' 'schaefer_363' 'schaefer_412' 'schaefer_96']",0.08516331757993997
"['schaefer_188' 'schaefer_208' 'schaefer_21' 'schaefer_243' 'schaefer_266'
 'schaefer_55' 'schaefer_69' 'schaefer_83']",0.08447570819228276
"['schaefer_1' 'schaefer_19' 'schaefer_193' 'schaefer_223' 'schaefer_243'
 'schaefer_332' 'schaefer_357' 'schaefer_397']",0.08189723682920397
