area,label,rdm_r
schaefer_329,329,-0.1695559293088391
schaefer_330,330,0.1834059509494391
schaefer_331,331,0.09743989956396369
schaefer_332,332,0.08607372775540308
schaefer_333,333,0.07896936098699306
schaefer_334,334,0.057039852244200086
schaefer_335,335,0.2635156724405232
schaefer_336,336,0.08967860607878436
schaefer_337,337,0.17173795569404965
schaefer_338,338,0.17446060273668149
schaefer_339,339,0.11571307352866804
schaefer_340,340,0.14755025274874628
schaefer_341,341,0.03304112457435754
schaefer_342,342,0.19621548415782716
schaefer_343,343,0.09529667585453098
schaefer_344,344,0.0030605684547874022
schaefer_345,345,0.2098709126885635
schaefer_346,346,0.11039110111152067
schaefer_347,347,0.2068381520878215
schaefer_348,348,0.047551797668084164
schaefer_349,349,0.1408969251161487
schaefer_350,350,0.2756520242754185
schaefer_351,351,0.06320851369538684
schaefer_352,352,0.09327584450583193
schaefer_353,353,0.04261557136500422
schaefer_354,354,0.1945342924035661
schaefer_355,355,0.06929745203334842
schaefer_356,356,-0.07853470136662818
schaefer_357,357,0.13902255616337328
schaefer_358,358,-0.041565953323005216
schaefer_359,359,0.034297932075041886
schaefer_360,360,0.1274840469806536
schaefer_361,361,0.17067926894604893
schaefer_362,362,0.024340546465525248
schaefer_363,363,-0.029714715411634778
schaefer_364,364,-0.05338775794160709
schaefer_365,365,0.01524390824383837
schaefer_366,366,0.02280202119800655
schaefer_367,367,-0.09125291340073476
schaefer_368,368,0.02596059962070891
schaefer_369,369,0.011935309750140946
schaefer_370,370,-0.09045575580515605
schaefer_371,371,0.06793488481850174
schaefer_372,372,-0.08740461277640205
schaefer_373,373,-0.025084621151618445
schaefer_374,374,0.0398540521972824
schaefer_375,375,0.019744340020345988
schaefer_376,376,0.06661011422915603
schaefer_377,377,-0.027855814862140935
schaefer_378,378,-0.023220190559209493
schaefer_379,379,0.09831868342735443
schaefer_380,380,0.14150661687891117
schaefer_381,381,0.10673980538428811
schaefer_382,382,-0.06686128333318157
schaefer_383,383,0.04203029108665233
schaefer_384,384,0.04633664386759286
schaefer_385,385,-0.05692263763807756
schaefer_386,386,0.02656658991962694
schaefer_387,387,0.045093111114350916
schaefer_388,388,-0.030453511411856628
schaefer_389,389,0.001613578939911214
schaefer_390,390,0.04099748512127515
schaefer_391,391,-0.020977537659281405
schaefer_392,392,0.05137290617403579
schaefer_393,393,-0.11939915134758404
schaefer_394,394,0.06447651202117277
schaefer_395,395,-0.017013745372613038
schaefer_396,396,0.002335214381209929
schaefer_397,397,0.014109662446851372
schaefer_398,398,0.002407723617747355
schaefer_399,399,-0.021662241685339773
schaefer_400,400,-0.03060766690037774
schaefer_401,401,0.012840090791686952
schaefer_402,402,0.17114762977329032
schaefer_403,403,-0.10453389043928508
schaefer_404,404,0.035750394168206905
schaefer_405,405,0.08284527157829229
schaefer_406,406,0.13099954743574624
schaefer_407,407,0.16317341750713998
schaefer_408,408,0.05691249249314215
schaefer_409,409,0.1152597009328861
schaefer_410,410,-0.02467329542437195
schaefer_411,411,0.033360982519615674
schaefer_412,412,-0.001583818144376883
schaefer_413,413,0.0863580819919224
schaefer_414,414,-0.07390891629997316
schaefer_415,415,0.04126360613347604
schaefer_416,416,0.04745837407203765
schaefer_417,417,0.12738713550167105
schaefer_418,418,0.10492017408289232
schaefer_419,419,0.1333220416231754
