area,label,rdm_r
schaefer_119,119,0.07741978541225882
schaefer_120,120,0.07207562091447985
schaefer_121,121,0.045262320782896055
schaefer_122,122,0.1622696989309894
schaefer_123,123,0.03446346738568601
schaefer_124,124,0.04656445497767508
schaefer_125,125,0.056901879872194826
schaefer_126,126,-0.10858522108740962
schaefer_127,127,0.17694003842120118
schaefer_128,128,0.2630740793675523
schaefer_129,129,0.1745920252616243
schaefer_130,130,0.21383120627474705
schaefer_131,131,0.15891776266805413
schaefer_132,132,0.19838048970828875
schaefer_133,133,0.26658317126238984
schaefer_134,134,0.2239920843805272
schaefer_135,135,0.1893346017835552
schaefer_136,136,0.12536891595862706
schaefer_137,137,0.2082122238866807
schaefer_138,138,0.2117726245920455
schaefer_139,139,0.26780845158976785
schaefer_140,140,0.33067047585125553
schaefer_141,141,0.3599833207407113
schaefer_142,142,0.3271194125537667
schaefer_143,143,0.09213953055675186
schaefer_144,144,0.2614965994548874
schaefer_145,145,0.35363100508666245
schaefer_146,146,0.04806001982001588
schaefer_147,147,0.041230630379197074
schaefer_148,148,0.35782378022407557
schaefer_149,149,-0.023570356213998785
schaefer_150,150,-0.004079239683742999
schaefer_151,151,0.13096130092034136
schaefer_152,152,-0.003283773257259432
schaefer_153,153,0.09928601324549531
schaefer_154,154,0.11704188563502663
schaefer_155,155,0.043228443109444695
schaefer_156,156,0.08217721136956552
schaefer_157,157,0.3337261333443748
schaefer_158,158,0.2225286177232735
schaefer_159,159,0.20683897302905546
schaefer_160,160,0.1068745114555837
schaefer_161,161,0.19783259434750064
schaefer_162,162,-0.041200226843720864
schaefer_163,163,0.11325608679608429
schaefer_164,164,0.10622792620975964
schaefer_165,165,0.18621269720153097
schaefer_166,166,0.17412858686885724
schaefer_167,167,0.15903756648306025
schaefer_168,168,0.08644317316691345
schaefer_169,169,0.07719854572514186
schaefer_170,170,0.09566605564782873
schaefer_171,171,0.18383194943355333
schaefer_172,172,0.09394442654639833
schaefer_173,173,0.05715890145956482
schaefer_174,174,0.12203294394172577
schaefer_175,175,0.1776943164688398
schaefer_176,176,0.18903053771335968
schaefer_177,177,0.1657832779101591
schaefer_178,178,0.06980888879487279
schaefer_179,179,0.02423230014054435
schaefer_180,180,0.08823357509676671
schaefer_181,181,0.1985812755941166
schaefer_182,182,0.289017783742933
schaefer_183,183,0.05420134850493371
schaefer_184,184,0.21955378718144616
schaefer_185,185,0.29537977063821225
schaefer_186,186,0.1956431342628528
schaefer_187,187,0.10626421318776458
schaefer_188,188,0.14327013312179634
schaefer_189,189,0.2276100237483101
schaefer_190,190,-0.08359182774692189
schaefer_191,191,0.24587268581400668
schaefer_192,192,-0.14559753129368913
schaefer_193,193,0.03517197552812947
schaefer_194,194,0.14613338549510108
schaefer_195,195,0.025535729328176687
schaefer_196,196,-0.022375521029984528
schaefer_197,197,0.07717265872886617
schaefer_198,198,0.10246950417168216
schaefer_199,199,0.28608510250180963
schaefer_200,200,0.061432744375490435
schaefer_201,201,0.18959837716897385
schaefer_202,202,0.03977913643943539
schaefer_203,203,0.26748219454895455
schaefer_204,204,0.4032003017264451
schaefer_205,205,0.05270212622945393
schaefer_206,206,0.26790951670366864
schaefer_207,207,-0.09024969411717447
schaefer_208,208,0.5627454928778923
schaefer_209,209,0.33348932110798624
schaefer_210,210,0.48844249719494365
schaefer_211,211,0.24069584433024793
schaefer_212,212,0.14126267241323656
schaefer_213,213,0.5702844249739326
schaefer_214,214,0.15275612702987382
schaefer_215,215,0.5445159381628731
schaefer_216,216,0.20386293523664598
schaefer_217,217,0.12056154390972973
schaefer_218,218,0.27373603260666635
schaefer_219,219,0.23292760638253918
schaefer_220,220,0.05323117104558352
schaefer_221,221,0.4291296453558606
schaefer_222,222,0.03765140448617273
schaefer_223,223,0.3068198741589674
schaefer_224,224,0.16982256187225167
schaefer_225,225,0.1771454376011423
schaefer_226,226,0.1809026889752684
schaefer_227,227,0.18046779275804495
schaefer_228,228,0.17684507792845894
schaefer_229,229,0.12142916769011416
schaefer_230,230,0.1975236221424565
