run1,run2,run3,run4
0.0279891,0.03397,0.0856293,0.147168
0.0231881,0.101636,0.0649893,0.073082
0.0291047,0.0233734,0.121407,0.0652202
0.0390844,0.0253676,0.0546121,0.130324
0.0235958,0.0915171,0.0685195,0.079984
0.0499012,0.0797529,0.0570539,0.0851005
0.0504968,0.0371042,0.0989837,0.0837308
0.0499975,0.0430867,0.0700217,0.0700015
0.0298814,0.0745302,0.102268,0.121312
0.0345445,0.046597,0.0658291,0.0611333
0.0248831,0.0449373,0.0881759,0.108871
0.0539728,0.0466189,0.118602,0.0781637
0.0246756,0.0685376,0.085432,0.0848249
0.0350866,0.040693,0.134287,0.092677
0.0423975,0.0624294,0.068921,0.0776891
0.0569057,0.0412771,0.122748,0.0698695
0.0380375,0.0844445,0.0532432,0.106861
0.0440087,0.0670399,0.109002,0.108584
0.0323302,0.0673642,0.0681985,0.0642309
0.0686864,0.0397652,0.0861771,0.0548086
0.0420379,0.0903489,0.0780852,0.102157
0.0276663,0.0274392,0.0946055,0.0622804
0.0188122,0.0565572,0.0806767,0.149228
0.0537119,0.0373573,0.107,0.0453203
0.0574362,0.0487208,0.0615062,0.112968
0.0630643,0.0459578,0.103662,0.0535782
0.101332,0.0797807,0.130874,0.132283
0.0637447,0.0351508,0.0928199,0.0769437
0.0321507,0.0429937,0.115335,0.0585714
0.0227992,0.0328204,0.0646616,0.0566004
0.0528475,0.109646,0.155027,0.189766
0.0351968,0.0186843,0.123873,0.188314
0.0527204,0.0672144,0.0570234,0.159607
0.0534575,0.0475696,0.114572,0.0284167
0.0512946,0.101695,0.121802,0.119171
0.0296575,0.0307615,0.0795583,0.0454836
0.0367409,0.0194192,0.133548,0.0853702
0.0332714,0.0903017,0.0846598,0.0325048
0.0654298,0.106483,0.110897,0.0879621
0.0188892,0.0451284,0.0655555,0.0437868
0.035819,0.03028,0.117572,0.0597157
0.0322682,0.0553042,0.0484249,0.196799
0.040046,0.0348023,0.152177,0.0832529
0.0311542,0.127199,0.0816805,0.0628164
0.0480326,0.0626844,0.111579,0.0280456
0.0446516,0.0841521,0.161687,0.0633772
0.0351728,0.0253073,0.0807005,0.0928487
0.0295529,0.0859745,0.168379,0.042497
0.0325383,0.049448,0.181923,0.0303412
0.061676,0.0745966,0.110603,0.12158
0.0519447,0.0316939,0.0438963,0.0812778
0.0389935,0.103277,0.137504,0.058293
0.0402452,0.0208617,0.0703795,0.0941719
0.0346453,0.0425429,0.0500945,0.149623
0.0294988,0.0779092,0.0333492,0.028207
0.0281858,0.0817824,0.0426035,0.107743
0.0361306,0.0482281,0.0878007,0.0560895
0.0502411,0.0380765,0.076608,0.0938159
0.0262002,0.0738174,0.10915,0.053247
0.0556766,0.0619726,0.0815071,0.0933789
0.0425342,0.0555082,0.0510543,0.0198543
0.0810457,0.0340737,0.0796414,0.130023
0.029321,0.0946396,0.094061,0.0448067
0.0502948,0.0345035,0.0505127,0.0915263
0.0469713,0.0661026,0.0625553,0.0897916
0.0274753,0.034817,0.148435,0.09669
0.057296,0.0456775,0.0833366,0.115936
0.031264,0.0434345,0.0763649,0.0696039
0.0518683,0.08595,0.101759,0.0853705
0.0108133,0.0510127,0.0413874,0.0352159
0.0612895,0.0391689,0.0300579,0.0482036
0.0363636,0.0799144,0.10257,0.129755
0.0558478,0.0905985,0.0340004,0.108119
0.0548088,0.0636177,0.0896448,0.0466834
0.0415078,0.0482117,0.05612,0.0854257
0.0459207,0.0857069,0.0460248,0.063685
0.0332003,0.103339,0.104866,0.10612
0.0353784,0.0227804,0.0765235,0.0430661
0.0199343,0.0546508,0.239736,0.124361
0.0356822,0.0723498,0.110844,0.0589097
0.0202731,0.0907477,0.0887794,0.102682
0.0440291,0.0273527,0.105024,0.0532532
0.0408719,0.0384928,0.155424,0.157036
0.0433203,0.0658324,0.0841927,0.0523034
0.0240471,0.079522,0.0693319,0.129391
0.0394774,0.028527,0.19081,0.100182
0.0518749,0.0225687,0.0603985,0.128428
0.0430179,0.0845223,0.151539,0.0967479
0.0276443,0.0293196,0.0547141,0.0611958
0.0316876,0.086209,0.0947208,0.214329
0.0298535,0.0426884,0.0634879,0.201833
0.0497495,0.0604444,0.103852,0.07955
0.0530218,0.0275568,0.0571806,0.082563
0.0424407,0.0582636,0.152356,0.0689301
0.0388156,0.0459287,0.0534511,0.0879797
0.0580222,0.0432748,0.0684314,0.0434123
0.0499506,0.0787652,0.0514416,0.0632055
0.0541296,0.0158651,0.161409,0.0729968
0.0567145,0.0454174,0.125102,0.0762276
0.0271714,0.0383152,0.175209,0.0529787
0.0432873,0.105548,0.0680471,0.0920806
0.0226222,0.0328413,0.124761,0.0629545
0.0942815,0.0649422,0.0454998,0.174398
0.0470916,0.0655061,0.109746,0.0435901
0.0702523,0.109388,0.0377781,0.0468589
0.0317382,0.0385745,0.162428,0.036273
0.0581878,0.0719423,0.132015,0.0850412
0.0261052,0.0325382,0.161353,0.0637951
0.0495956,0.102391,0.0589526,0.122291
0.0389315,0.0332057,0.145005,0.0356781
0.043529,0.0684935,0.0555465,0.0336095
0.0300614,0.0319165,0.0973906,0.116394
0.0514302,0.0793146,0.032257,0.13367
0.0425388,0.0679862,0.120936,0.035923
0.0454107,0.0942921,0.155485,0.076545
0.0222166,0.0978447,0.0883616,0.16603
0.0599934,0.0385976,0.0703775,0.109555
0.0447787,0.108915,0.0888209,0.0606847
0.0212291,0.0731756,0.0639485,0.1725
0.051033,0.0895514,0.136815,0.114946
0.0542145,0.0902424,0.0321542,0.108241
0.0437214,0.0397245,0.0759862,0.0399911
0.0210486,0.0672979,0.102446,0.0208358
0.0562469,0.0884243,0.115063,0.0749342
0.055533,0.119643,0.0418741,0.106779
0.0235858,0.0486056,0.0787526,0.0708605
0.0252791,0.0689511,0.111914,0.0534911
0.0303526,0.0353212,0.117831,0.119581
0.0398447,0.106077,0.0693519,0.0702246
0.0550562,0.0269119,0.0463159,0.0687694
0.0344294,0.0862427,0.123591,0.0395505
0.03134,0.0265635,0.0545675,0.12721
0.0547714,0.0960849,0.160598,0.0937026
0.034488,0.0741686,0.0464306,0.0541468
0.0460864,0.105845,0.063398,0.119843
0.0628225,0.0315619,0.115899,0.0894252
0.0477869,0.0855664,0.0329627,0.130239
0.0228138,0.0456882,0.133452,0.0306332
0.0398255,0.11077,0.0231236,0.101507
0.0176233,0.0575243,0.0752158,0.0993725
0.0381395,0.0638541,0.056674,0.114816
0.015758,0.0293741,0.0907975,0.0597306
0.0464047,0.0772464,0.0916549,0.0948345
0.0311802,0.039845,0.239448,0.147647
0.0371106,0.0906185,0.0907545,0.045196
0.0672962,0.0425807,0.0651601,0.106972
0.0528231,0.0888704,0.0644806,0.0796316
0.0383972,0.0803479,0.205426,0.131693
0.0565913,0.0567806,0.192836,0.135884
0.0431722,0.0910521,0.126989,0.113722
0.0485482,0.0431417,0.0814371,0.0814645
0.033918,0.0815292,0.0711683,0.130987
0.0358824,0.045216,0.0698994,0.0427648
0.0408396,0.128404,0.107752,0.114211
0.033706,0.100942,0.081386,0.0340814
0.0251945,0.0656822,0.111479,0.112559
0.033273,0.0485855,0.130621,0.0727664
0.0531501,0.0767737,0.093638,0.116688
0.035694,0.0400401,0.0440137,0.0593691
0.0358167,0.0776931,0.0317001,0.144253
0.0688195,0.0366095,0.108129,0.0386021
0.0375464,0.0555601,0.0241097,0.105422
0.046928,0.0614662,0.0836035,0.113323
0.0635919,0.0640509,0.0385449,0.139702
0.0212819,0.0360066,0.0509707,0.0746561
0.0356589,0.0772102,0.0907473,0.0807328
0.0502123,0.0355633,0.0751845,0.110312
0.0112974,0.0838789,0.0936942,0.053073
0.0572748,0.0883027,0.0383424,0.0841693
0.0405702,0.0899171,0.102398,0.101159
0.0386859,0.0918523,0.04911,0.0475718
0.0155417,0.090768,0.0943103,0.0326451
0.0422107,0.118224,0.0380335,0.130679
0.0222263,0.0343601,0.0383063,0.0456921
0.0398052,0.0995693,0.135642,0.0675083
0.0268366,0.0482005,0.0769205,0.112617
0.0338894,0.0911768,0.238794,0.0573698
0.0343184,0.0737387,0.283954,0.107184
0.037843,0.117839,0.098419,0.0728727
0.0356925,0.126685,0.031894,0.125195
