run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.014648,0.0793338,0.030336,0.0565802,0.0
0.015097,0.0481112,0.01057,0.0470344,0.0503408
0.127898,0.0532188,0.017665,0.0204124,0.0205523
0.0484189,0.018863,0.026369,0.0176126,0.110277
0.0458056,0.0398058,0.0657729,0.0730245,0.053268
0.0189442,0.0858783,0.0694688,0.0878089,0.0520179
0.0271934,0.0910635,0.106381,0.0382073,0.0375154
0.0359825,0.0351336,0.0520802,0.0608417,0.0282763
0.0595572,0.0661106,0.0561536,0.0954748,0.0370789
0.0175924,0.0571869,0.0727278,0.0583563,0.0519204
0.0591359,0.0707474,0.100282,0.0352974,0.035791
0.0549563,0.0506495,0.0499608,0.283608,0.0277968
0.0565506,0.0518091,0.0397729,0.36712,0.0385065
0.0688252,0.0452831,0.032061,0.116704,0.0196881
0.00350713,0.0872377,0.0514006,0.00693905,0.0528666
0.0724891,0.0299479,0.0807084,0.0745981,0.0332652
0.0388738,0.0554923,0.0277025,0.0349671,0.0587738
0.0620565,0.0389728,0.070222,0.0236961,0.0535506
0.0762744,0.0633583,0.024365,0.0598965,0.0375308
0.0270159,0.0317391,0.0396142,0.02778,0.0303777
0.0310564,0.0620477,0.0520145,0.0522123,0.0923401
0.0428659,0.062659,0.0350679,0.0487466,0.0644957
0.0550377,0.0553769,0.0439461,0.0439462,0.0935782
0.0427545,0.0721528,0.0350056,0.0498793,0.0604642
0.0841581,0.0781078,0.0752632,0.0981764,0.0388164
0.0419175,0.0864403,0.0399093,0.0819436,0.0365758
0.0604846,0.088641,0.071751,0.0230321,0.0382678
0.0533944,0.0489072,0.1018,0.0705504,0.0840692
0.0368947,0.0825041,0.0524702,0.039353,0.0893613
0.0870453,0.0672018,0.0788577,0.038506,0.0266185
0.0421294,0.0583155,0.0300897,0.00940852,0.0355503
0.0698716,0.0951687,0.0566631,0.0718151,0.0406957
0.0523612,0.0313988,0.0659478,0.0305529,0.077204
0.056964,0.0596084,0.0503296,0.0820242,0.0394773
0.0720287,0.0569006,0.0650436,0.035849,0.11671
0.0533698,0.0550848,0.0183779,0.0885142,0.0483555
0.0746436,0.0685325,0.0303829,0.100405,0.0668429
0.0329105,0.0457591,0.0775749,0.040797,0.0740614
0.0332958,0.0801885,0.105256,0.0762945,0.0287692
0.036821,0.0297381,0.0546167,0.0857668,0.102042
0.0644969,0.0734847,0.192932,0.162959,0.0499784
0.10076,0.0627442,0.0770064,0.0462636,0.091217
0.0191118,0.0448677,0.0577438,0.0630529,0.148711
0.0819036,0.0705062,0.0519926,0.090277,0.0625323
0.0520629,0.0387911,0.0231798,0.0340567,0.0821681
0.0384421,0.0838989,0.0660038,0.11494,0.0363784
0.0604793,0.0396584,0.0328688,0.0488766,0.109711
0.028265,0.0693378,0.0463259,0.0860138,0.0567971
0.0467571,0.0585992,0.0220814,0.0609554,0.066098
0.0104489,0.0650653,0.0425743,0.094355,0.0712147
0.0543679,0.0576749,0.0125711,0.134169,0.0297541
0.0284641,0.0611581,0.0415389,0.0280802,0.0243993
0.0453924,0.0628578,0.0186497,0.0856145,0.120369
0.041171,0.0445063,0.0403095,0.0218733,0.111179
0.0582626,0.0446713,0.047945,0.0977567,0.0478878
0.0554468,0.0674655,0.0283182,0.0638018,0.0300757
0.0314548,0.110693,0.0754213,0.0525417,0.102088
0.0707101,0.0277449,0.029279,0.059893,0.0753847
0.0489067,0.087888,0.0590246,0.0140893,0.106065
0.0483638,0.0529654,0.0437999,0.0798068,0.0957973
0.0675695,0.0572507,0.0318992,0.0508027,0.0907123
0.0170264,0.0712395,0.0229326,0.0566115,0.0450745
0.0729199,0.0524253,0.0723866,0.0501244,0.027554
0.044352,0.12534,0.0581848,0.0719356,0.034512
0.0542016,0.0501084,0.03925,0.0964281,0.075886
0.0595738,0.0926528,0.0253696,0.0237216,0.012371
0.049265,0.061522,0.0180128,0.0857729,0.0320161
0.0767856,0.0962479,0.0583276,0.0445498,0.0489733
0.0203824,0.100227,0.0261234,0.094214,0.121741
0.0651052,0.0304948,0.0342751,0.0294264,0.0248521
0.014971,0.0812307,0.0794515,0.0698324,0.0837755
0.0644946,0.034813,0.0271277,0.0354792,0.060171
0.0470472,0.083931,0.143921,0.109817,0.117865
0.0481324,0.0676076,0.104514,0.0323211,0.0477596
0.0583472,0.0423409,0.0751154,0.0624824,0.0593502
0.0194213,0.0957107,0.0866527,0.0363014,0.0742267
0.0955673,0.0472454,0.0631255,0.0770331,0.0726248
0.0527262,0.130237,0.0368132,0.0615401,0.0243638
0.0655968,0.0653433,0.051364,0.0871134,0.0337777
0.0510769,0.0687941,0.0371514,0.0896517,0.0600118
0.0330373,0.0527036,0.095182,0.0439513,0.022084
0.0419249,0.0759557,0.0291755,0.0521078,0.0839983
0.0266314,0.0760297,0.0823658,0.0527132,0.022815
0.0854307,0.0579482,0.0126289,0.102685,0.0932837
0.0304225,0.116767,0.0465172,0.0367563,0.0271264
0.0632192,0.0334176,0.0400795,0.0640022,0.0849642
0.0327709,0.073093,0.0863281,0.0364839,0.024426
0.0385402,0.0582407,0.0232974,0.0886254,0.14965
0.0550998,0.0598477,0.100055,0.0388012,0.157409
0.0201587,0.0883108,0.0643619,0.0856271,0.0396439
0.0328648,0.0599139,0.0161248,0.106783,0.0478221
0.0265759,0.134217,0.0375268,0.0408887,0.0574923
0.0241159,0.0483057,0.0909548,0.121453,0.122342
0.0922347,0.0948417,0.106462,0.040947,0.0399779
0.00681286,0.0604145,0.0348998,0.100723,0.0652995
0.085047,0.112397,0.0320722,0.0591045,0.0372541
0.0438817,0.0475682,0.0764819,0.137188,0.0997079
0.0315008,0.128248,0.0894981,0.0808062,0.077706
0.0489186,0.0829157,0.0211164,0.0456479,0.0859387
0.0452531,0.0696791,0.0620168,0.073753,0.0652098
0.080586,0.098611,0.0403863,0.0549706,0.0453182
0.0306077,0.0380587,0.0927072,0.11689,0.089538
0.0644425,0.153552,0.0529146,0.0225049,0.0392396
0.0337563,0.0967847,0.102366,0.0918748,0.0764412
0.0650755,0.0911151,0.0613488,0.0539514,0.0445196
0.0143963,0.128522,0.0789359,0.0768972,0.0715221
0.0862391,0.0609208,0.139682,0.0827183,0.115357
0.0912304,0.107605,0.0993896,0.0558184,0.0333765
0.0205453,0.0253751,0.0657348,0.109953,0.0941146
0.0637301,0.122692,0.0535782,0.0438485,0.0209454
0.0322703,0.0625074,0.0783251,0.0814014,0.0784671
0.076424,0.100531,0.055431,0.049045,0.0608594
0.0163094,0.070208,0.0588597,0.0849951,0.0477012
0.0694486,0.0912341,0.0364885,0.0780647,0.116076
0.0380368,0.0853265,0.0303004,0.070627,0.0207267
0.0472645,0.109382,0.06212,0.109549,0.0876682
0.0185416,0.12409,0.10892,0.0304809,0.0364581
0.0590439,0.0373162,0.0230051,0.0861754,0.120397
0.038554,0.112635,0.0638243,0.0404665,0.0584323
0.0527558,0.046427,0.048207,0.131859,0.0740049
0.0162133,0.113201,0.0753297,0.0195103,0.123088
0.0724847,0.0905065,0.0944323,0.0466048,0.0352019
0.0404942,0.0677035,0.0459606,0.0817061,0.170979
0.0644016,0.109476,0.106801,0.133977,0.0971382
0.0299298,0.0315348,0.0466715,0.129287,0.02569
0.0685657,0.128845,0.0753803,0.0284864,0.0591529
0.0669374,0.0490739,0.0208646,0.136973,0.0258224
0.0393712,0.121913,0.0931709,0.0675852,0.116829
0.034109,0.0681251,0.0471253,0.115567,0.0375663
0.0455844,0.0602731,0.0422388,0.116658,0.106458
0.0582149,0.054423,0.0498446,0.040315,0.0347835
0.0232824,0.120452,0.0558473,0.0728725,0.0600533
0.0766151,0.0721528,0.0536153,0.059771,0.0536657
0.0152618,0.0623251,0.0697038,0.11872,0.108467
0.0863138,0.101418,0.103894,0.0584641,0.076995
0.0273158,0.024512,0.0747752,0.0696631,0.0746567
0.0694117,0.149495,0.128179,0.0329177,0.0278026
0.0773258,0.0905684,0.0227741,0.124336,0.0897625
0.037927,0.0556329,0.124287,0.0446786,0.127054
0.107194,0.113815,0.0541759,0.0726134,0.0234048
0.0382368,0.0434534,0.0723644,0.0531277,0.0966508
0.0507349,0.130312,0.0763593,0.137261,0.0627708
0.0632849,0.0138156,0.040847,0.12294,0.0520059
0.0253804,0.101073,0.251394,0.0787689,0.0615157
0.0864298,0.0307272,0.232602,0.0634619,0.0971868
0.0154239,0.101197,0.47764,0.0643352,0.112051
0.0710986,0.035855,0.0284805,0.100295,0.0186425
0.0406905,0.110992,0.0445325,0.0352138,0.0778581
0.0560516,0.0460547,0.108481,0.14208,0.040503
0.0567978,0.103649,0.103622,0.0568415,0.105387
0.0405672,0.0330738,0.0439921,0.125863,0.0691477
0.0817994,0.114909,0.0562652,0.134138,0.0765263
0.0188002,0.0620111,0.0757135,0.0743046,0.133429
0.0901211,0.102109,0.134994,0.158879,0.0200673
0.066805,0.0551086,0.279948,0.0589634,0.0623605
0.0418595,0.112736,0.360806,0.0887524,0.0944786
0.054436,0.0273297,0.0799449,0.0859979,0.128789
0.0423564,0.125374,0.12313,0.0655655,0.0476734
0.08433,0.0267355,0.0398706,0.0959508,0.0928223
0.0161121,0.103536,0.0668741,0.0315401,0.0962492
0.0812451,0.0468164,0.143636,0.0889731,0.109718
0.0451672,0.117182,0.210659,0.03986,0.0306136
0.0562233,0.0492953,0.357191,0.100618,0.0561433
0.0423291,0.107816,0.180347,0.0415392,0.100595
0.0596098,0.0325578,0.0533346,0.0714052,0.118584
0.0761031,0.0980023,0.091198,0.038186,0.0641719
0.038098,0.0243288,0.0449067,0.089431,0.0679903
0.0919655,0.144962,0.0899813,0.031523,0.0785983
0.0223109,0.0882424,0.0432688,0.108576,0.101261
0.0810885,0.104154,0.0730032,0.116525,0.0164461
0.043783,0.111163,0.04685,0.0542529,0.0773162
0.0675703,0.0669572,0.0781793,0.163055,0.0730011
0.0761542,0.130518,0.0936913,0.0702731,0.159679
0.0344781,0.0249604,0.0630948,0.131375,0.0412357
0.0485673,0.098121,0.119934,0.10703,0.144031
0.0405749,0.0205097,0.0372513,0.067327,0.0280217
0.0773792,0.21358,0.0828899,0.115526,0.177069
0.0167859,0.222989,0.0287213,0.0365262,0.0187809
0.0645016,0.0536808,0.10547,0.101987,0.0944069
0.0143721,0.0811852,0.0626517,0.0243075,0.0218999
0.0712771,0.173791,0.0920254,0.0789893,0.113631
0.0313472,0.0775351,0.314092,0.0516306,0.0530798
0.0764287,0.0876144,0.0796967,0.0696311,0.116741
0.0738967,0.111915,0.107637,0.109364,0.149866
