run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.0274704,0.0310158,0.0892156,0.035963,0.0229875
0.0960101,0.0709658,0.0316564,0.0289516,0.0809848
0.076444,0.0918153,0.108059,0.0592274,0.0381949
0.114524,0.0256763,0.0643149,0.0895859,0.112154
0.0275405,0.104455,0.0388992,0.0446015,0.0310811
0.122241,0.0834662,0.0942403,0.100327,0.0781307
0.0446576,0.066423,0.102653,0.0143552,0.0777383
0.114493,0.0626287,0.063373,0.0455897,0.184978
0.0501065,0.0370894,0.0332304,0.0356986,0.143926
0.0956389,0.0835987,0.0789383,0.0543845,0.103797
0.0401344,0.0718843,0.0439958,0.0383122,0.113339
0.122822,0.04514,0.101344,0.0760021,0.0732069
0.0507002,0.0673187,0.0710829,0.0205398,0.0707078
0.0844855,0.0568328,0.134651,0.0869757,0.0361214
0.030714,0.120661,0.0320509,0.0379087,0.0537519
0.137148,0.0193279,0.106456,0.0366479,0.0274962
0.0497149,0.0684154,0.0626233,0.0559023,0.125246
0.085489,0.0152562,0.0549845,0.0401687,0.0631913
0.0489544,0.0772663,0.0527736,0.08052,0.047605
0.155035,0.0703282,0.0931185,0.0307847,0.0252797
0.0461997,0.14342,0.0470927,0.0438944,0.109982
0.0666035,0.0785452,0.0606377,0.0505739,0.085832
0.100527,0.0636123,0.0680361,0.0898558,0.0554976
0.159595,0.0914987,0.120076,0.0406367,0.250549
0.0599787,0.114312,0.0638022,0.0256564,0.0476653
0.090791,0.0790559,0.0533082,0.0850068,0.075436
0.068107,0.0805027,0.0786216,0.0117699,0.0569225
0.129281,0.102113,0.114558,0.0948785,0.0266149
0.116769,0.0932369,0.0332376,0.0374004,0.0115132
0.0561623,0.0547291,0.0571816,0.0232579,0.0948585
0.0856303,0.0308251,0.086679,0.0725264,0.0254819
0.122899,0.0732586,0.0372526,0.0586883,0.123798
0.0973133,0.0636981,0.0910767,0.0548733,0.0246069
0.0583048,0.12079,0.0815658,0.0370117,0.0196709
0.0979842,0.0430545,0.0247176,0.0313815,0.0400491
0.0317695,0.02922,0.0484925,0.0560703,0.0435991
0.14016,0.0295388,0.0880382,0.0912669,0.091774
0.0669255,0.0399083,0.0857278,0.026575,0.0305815
0.0837316,0.105976,0.0358629,0.0294134,0.0665567
0.0773338,0.0372042,0.0732061,0.0392494,0.0664982
0.126101,0.0250196,0.0392358,0.0189736,0.0526484
0.132843,0.0689463,0.109369,0.0896739,0.0442805
0.100476,0.0692886,0.0241917,0.0552092,0.0541053
0.0982099,0.0500601,0.0287449,0.0196758,0.0256109
0.138547,0.0464082,0.0188364,0.0685549,0.0962949
0.0690537,0.0468153,0.101644,0.0543173,0.0309868
0.074127,0.0711706,0.0436091,0.0730281,0.0441388
0.1159,0.115752,0.0978115,0.0254603,0.0389503
0.103715,0.0463704,0.0296036,0.0135242,0.0698348
0.0908662,0.0407682,0.00856205,0.0881024,0.0612103
0.0363083,0.0678937,0.0783837,0.0267178,0.0441235
0.0975764,0.0166413,0.0570254,0.103703,0.0473736
0.0294323,0.117714,0.081933,0.0166044,0.0415453
0.139225,0.042172,0.0115326,0.0315593,0.0726138
0.112947,0.0181926,0.0701205,0.0490602,0.0332701
0.0888016,0.0819701,0.0275632,0.0432059,0.0215109
0.0295395,0.0891187,0.0908343,0.0308971,0.0958788
0.142387,0.0474886,0.0275299,0.0227023,0.0265703
0.0931554,0.0652409,0.0654243,0.0644414,0.0601942
0.0515854,0.0597771,0.078126,0.0343271,0.0265508
0.13722,0.0276181,0.110719,0.0636949,0.11614
0.141618,0.130235,0.0727727,0.0263771,0.0262252
0.0652175,0.0417185,0.0322078,0.0168784,0.149452
0.0677178,0.0187068,0.073201,0.084279,0.0580512
0.111631,0.0323071,0.0355219,0.0330587,0.059804
0.0835925,0.0599844,0.0903135,0.0920842,0.0646157
0.056694,0.126631,0.0628636,0.0216774,0.0664662
0.0398808,0.0646536,0.02489,0.0447589,0.0685629
0.0423131,0.0280814,0.0764756,0.0619417,0.0761434
0.0851622,0.052589,0.0493259,0.0525619,0.0462734
0.0662658,0.059861,0.0631359,0.0689524,0.0295237
0.0627853,0.0774173,0.0413158,0.0329254,0.0823915
0.105716,0.0423337,0.0943924,0.039914,0.0276985
0.0883277,0.0223516,0.0397279,0.0426744,0.0156385
0.111837,0.0497151,0.079782,0.0838402,0.0712797
0.0538736,0.0429517,0.0639849,0.0258351,0.0125239
0.135773,0.0578593,0.0392828,0.0089583,0.0895224
0.136332,0.0964399,0.0824377,0.0763247,0.0281489
0.0549631,0.0724676,0.0841875,0.0293444,0.0804922
0.122783,0.0171232,0.0474743,0.0766632,0.0413524
0.103707,0.023548,0.0528288,0.0488967,0.0811493
0.147465,0.0646695,0.0293437,0.0509252,0.0443455
0.0595565,0.0240184,0.0795176,0.0755786,0.0853288
0.069017,0.112018,0.0534957,0.110308,0.0527898
0.0673134,0.0274154,0.0814516,0.0346771,0.0185363
0.169887,0.0316748,0.0355362,0.0197176,0.0620874
0.0921462,0.0738516,0.0615949,0.0391442,0.0587344
0.0608573,0.117023,0.0408198,0.0501763,0.0518933
0.0812075,0.0435183,0.115565,0.0744468,0.054415
0.171797,0.0345581,0.0856058,0.0397179,0.0480646
0.0673668,0.0717979,0.0365142,0.033934,0.0498577
0.0942607,0.0421177,0.0783358,0.056517,0.0593777
0.0644517,0.125925,0.0841657,0.0431865,0.0492524
0.140819,0.0572281,0.0714004,0.0934623,0.0351704
0.0528706,0.0368687,0.0198914,0.0347802,0.0772356
0.0833674,0.0625216,0.0905563,0.0267884,0.046003
0.0781713,0.0325153,0.0212849,0.0203848,0.0691039
0.0467032,0.1309,0.119352,0.0555948,0.0793926
0.181098,0.0638833,0.0451457,0.101528,0.086796
0.114509,0.0366292,0.0367375,0.0423914,0.0210231
0.0440852,0.0471279,0.0703681,0.0259376,0.0956279
0.103121,0.0436352,0.0759122,0.0764523,0.0415335
0.101079,0.102605,0.0793248,0.0190522,0.0482146
0.10038,0.0476828,0.0292444,0.0770842,0.0207237
