run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.0498329,0.0708528,0.013282,0.120577,0.049866
0.0744655,0.1594,0.0536199,0.201486,0.109303
0.045681,0.0249268,0.0621091,0.00934942,0.0350326
0.143695,0.117694,0.126403,0.155134,0.216721
0.059395,0.083229,0.034536,0.151708,0.136548
0.182853,0.310657,0.0819353,0.281822,0.304702
0.0665201,0.0115236,0.0168098,0.0948732,0.0349605
0.111456,0.13698,0.0718039,0.171969,0.122781
0.0664399,0.0821606,0.0688891,0.040727,0.177616
0.0400887,0.0131187,0.192523,0.0233539,0.55447
0.0531069,0.108337,0.106111,0.154686,0.373035
0.0672232,0.0383083,0.154733,0.0770937,0.480715
0.0913496,0.0916703,0.150441,0.192089,0.691236
0.0816652,0.0110619,0.0480696,0.0647093,1.06314
0.157693,0.125448,0.0269862,0.0900267,0.314729
0.121285,0.0986596,0.0934481,0.142162,0.174989
0.0757404,0.156317,0.0268066,0.0135365,0.193108
0.0585402,0.0222734,0.227986,0.172869,0.12193
0.155293,0.0233256,0.0341525,0.0133411,0.215908
0.0985577,0.125076,0.14931,0.173012,0.106015
0.120804,0.0527807,0.0211428,0.0325216,0.137817
0.0598287,0.213654,0.0842392,0.194155,0.208581
0.0283379,0.0516388,0.076041,0.0725461,0.412735
0.130648,0.115983,0.186692,0.184415,0.393738
0.0848003,0.0947723,0.0235106,0.0512444,0.307373
0.11748,0.0348681,0.0769883,0.200428,0.155124
0.109108,0.0288733,0.136505,0.0342656,0.255356
0.0492556,0.141638,0.0544529,0.142796,0.261236
0.0594045,0.0385672,0.205324,0.129558,0.904566
0.179134,0.11894,0.0246971,0.18439,0.205915
0.100375,0.0654869,0.0971902,0.0830449,0.441847
0.0844527,0.00764975,0.181311,0.0611133,0.236457
0.00886735,0.0267505,0.0711497,0.169986,0.362903
0.103955,0.131868,0.14883,0.0357975,0.039613
0.0380271,0.0589995,0.0343532,0.220071,0.0189023
0.143182,0.0776709,0.131137,0.0178905,0.0439493
0.0838707,0.031907,0.0709554,0.124439,0.273677
0.0576995,0.0369386,0.176913,0.0229498,0.155457
0.132874,0.118229,0.155429,0.127514,0.0635106
0.0500539,0.0410821,0.0604924,0.0460205,0.0402034
0.150394,0.126091,0.224323,0.199686,0.0987038
0.133677,0.104762,0.106008,0.223496,0.250546
0.0497156,0.0477511,0.17971,0.018573,0.220375
0.0326512,0.0292261,0.151511,0.10406,0.32202
0.128403,0.144128,0.109239,0.112933,0.170665
0.0664998,0.0152335,0.0797085,0.174051,0.11186
0.106076,0.144602,0.0731344,0.0359992,0.123106
0.066286,0.0148832,0.124401,0.10727,0.0602493
0.16748,0.0234168,0.0351217,0.141182,0.0500756
0.0714171,0.108244,0.107387,0.183338,0.0614257
0.257006,0.085583,0.046834,0.0780221,0.135733
0.253942,0.0606326,0.140466,0.0834207,0.132943
0.37436,0.0285293,0.0481285,0.120959,0.234801
0.263698,0.0130974,0.0620513,0.0168348,0.453277
0.0835288,0.0603603,0.0787066,0.200481,0.103841
0.114163,0.0196264,0.0430698,0.0651529,0.309835
0.109071,0.0528847,0.106695,0.0627007,0.103992
0.0236142,0.0458228,0.0468903,0.137651,0.129396
0.143126,0.0230831,0.15524,0.10163,0.217527
0.0405412,0.0324242,0.10815,0.0637219,0.0893884
0.179961,0.0713769,0.124412,0.0822798,0.412627
0.0253434,0.0798569,0.189033,0.0994281,0.0928115
0.0822571,0.00551301,0.0648872,0.17639,0.14997
0.155443,0.0470553,0.142733,0.0521985,0.103118
0.105655,0.0787437,0.153768,0.0625854,0.0490953
0.0835105,0.101239,0.078084,0.0684321,0.66336
0.107307,0.00936759,0.0429321,0.0586286,0.619595
0.150992,0.013899,0.0907292,0.0840392,0.3452
0.018196,0.0795118,0.0514959,0.103965,0.258005
0.247569,0.0945427,0.181941,0.0196668,0.222113
0.027016,0.03838,0.040558,0.113639,0.253567
0.119207,0.0654445,0.0982834,0.133949,0.247797
0.0847138,0.0257762,0.0903995,0.0622314,0.259486
0.0470788,0.0410626,0.0196248,0.184296,0.511074
0.152823,0.0849863,0.145091,0.0597998,0.267462
0.0868815,0.0782493,0.149049,0.109944,0.216359
0.164791,0.160077,0.205147,0.0506909,0.270387
0.0732353,0.00913019,0.129013,0.21431,0.0736528
0.0380454,0.0591074,0.0627691,0.0566847,0.0380498
0.152224,0.144689,0.125416,0.132941,0.0523923
0.35058,0.0613658,0.173538,0.100228,0.117558
0.388102,0.0597751,0.152607,0.242711,0.268226
0.179398,0.0568438,0.0792474,0.0469906,0.203128
0.0336529,0.149468,0.0448435,0.0709566,0.0765548
0.0723752,0.20608,0.0716357,0.119238,0.0681561
0.192067,0.0521788,0.0301812,0.120167,0.0718454
0.12566,0.108028,0.14616,0.071279,0.0827269
0.0191454,0.108924,0.0677436,0.132553,0.166453
0.0734251,0.0120098,0.135486,0.128313,0.0496889
0.105531,0.123,0.0368519,0.179317,0.460196
0.00489113,0.025647,0.163078,0.110931,0.178472
0.116487,0.134727,0.0766451,0.0694997,0.107728
0.0238663,0.0142616,0.0510878,0.107961,0.0744473
0.116108,0.0682616,0.134585,0.0269895,0.114358
0.0145447,0.094779,0.0819802,0.0867515,0.0430899
0.0813028,0.122166,0.0705761,0.0690626,0.0876898
0.144919,0.0346917,0.0527057,0.0766829,0.0289757
0.10674,0.0330804,0.0686579,0.0836871,0.0133547
0.0501288,0.152852,0.028004,0.424509,0.055848
0.0721022,0.0645348,0.0706471,0.231182,0.101446
0.14033,0.161679,0.14614,0.439378,0.279822
0.206712,0.0229229,0.0465501,0.0577204,0.354292
0.0310827,0.0707624,0.104995,0.0703392,0.296643
0.10058,0.0673591,0.212118,0.0673417,0.136018
0.078155,0.0122818,0.0952867,0.0426409,0.155192
0.0584035,0.0925957,0.408238,0.067484,0.0413083
0.124494,0.0449315,0.0659174,0.0347904,0.203166
0.138467,0.0733341,0.131373,0.141106,0.0158869
0.214367,0.034327,0.0423491,0.0436702,0.148676
0.0252323,0.0785774,0.0521094,0.0595198,0.0581598
0.1492,0.170823,0.0798799,0.108798,0.0779304
0.079907,0.136536,0.151121,0.196686,0.11201
0.201595,0.0769671,0.0257764,0.0360045,0.03592
0.016908,0.036214,0.0399992,0.0545572,0.0932604
0.0459664,0.0985121,0.0905724,0.147412,0.106415
0.177368,0.0555775,0.0530757,0.0941152,0.0152353
0.0746102,0.134129,0.101638,0.136026,0.186273
0.171333,0.0176931,0.0358382,0.0665955,0.0590618
0.0315841,0.114974,0.0641455,0.133987,0.182323
0.214724,0.0782469,0.045819,0.0556056,0.0636517
0.152244,0.190519,0.144909,0.223895,0.135345
0.0340342,0.0149444,0.045049,0.0387857,0.0494808
0.157826,0.0790946,0.106692,0.063757,0.21632
0.0538426,0.0922882,0.144972,0.0697024,0.153746
0.13784,0.146169,0.0451571,0.0949905,0.179095
0.0338054,0.0369075,0.0536538,0.164339,0.154135
0.124207,0.0420677,0.178727,0.0849415,0.11709
0.00988293,0.0217833,0.0281783,0.0691181,0.118812
0.151492,0.039868,0.167646,0.0558636,0.159848
0.0174658,0.046819,0.0535883,0.0699564,0.0265837
0.0771794,0.0512293,0.0669153,0.0459589,0.0229103
0.301411,0.122169,0.159364,0.149329,0.0118079
0.0792937,0.0309608,0.179504,0.0546041,0.030964
0.211518,0.0545894,0.156448,0.07503,0.09644
0.0293599,0.0936968,0.13196,0.0526267,0.0228322
0.119403,0.0218357,0.0312672,0.0816906,0.0776122
0.0911642,0.141588,0.117043,0.112245,0.0235656
0.0194273,0.0984265,0.130547,0.0279423,0.0115246
0.0553086,0.129418,0.041101,0.132228,0.0775532
0.164497,0.115125,0.153295,0.0498426,0.0326166
0.194968,0.0655528,0.0676931,0.0735471,0.126378
0.0696715,0.0965435,0.260325,0.0512134,0.0686977
0.0610828,0.0890462,0.224173,0.156502,0.0919478
0.11663,0.132979,0.285067,0.039055,0.0643103
0.0769379,0.0264017,0.232883,0.0750958,0.0257316
0.0884569,0.0589943,0.0979264,0.0328513,0.382548
0.0297392,0.0321854,0.143143,0.101429,0.426857
0.0667162,0.027779,0.0918192,0.0530159,0.252916
0.13547,0.0836948,0.14711,0.0824917,0.139101
0.0489601,0.190727,0.0510641,0.0530426,0.24061
0.143619,0.0327884,0.0935466,0.196391,0.063765
0.0171739,0.0538498,0.0811509,0.0327349,0.111858
0.535643,0.0689572,0.0715313,0.117004,0.162045
0.625095,0.00802046,0.0594099,0.0233293,0.098191
0.553658,0.111979,0.0762942,0.0853058,0.144484
0.298745,0.0226569,0.159399,0.138483,0.167288
0.071471,0.109965,0.0218352,0.114445,0.123642
0.137482,0.0452515,0.0499518,0.187469,0.149037
0.173424,0.0942493,0.136418,0.161042,0.0587063
0.117093,0.0579102,0.0669591,0.0804574,0.0121373
0.191206,0.0948731,0.145514,0.115507,0.175409
0.0806621,0.035744,0.0317769,0.0418347,0.0686928
0.0555886,0.0727879,0.0709466,0.132911,0.0962476
0.113583,0.0432114,0.136236,0.122481,0.0854043
0.133211,0.13605,0.0735678,0.107899,0.0951856
0.2114,0.035944,0.241878,0.0806369,0.16483
0.0568547,0.0327101,0.0417848,0.125429,0.0838409
0.143997,0.069788,0.0992952,0.151599,0.150529
0.120532,0.0300679,0.0619118,0.0530956,0.0260894
0.0372031,0.0923953,0.227303,0.125762,0.16667
0.164359,0.394071,0.0818364,0.0489571,0.124143
0.124296,0.450416,0.190391,0.199164,0.0661456
0.0313018,0.192373,0.0536984,0.0342572,0.0178375
0.149585,0.144244,0.155669,0.080915,0.143427
0.13245,0.109695,0.179385,0.106023,0.0306156
0.147275,0.180681,0.499974,0.191651,0.096972
