run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.0291388,0.005313,0.016812,0.011614,0.018936
0.0328605,0.00533,0.021633,0.0784801,0.0834407
0.0894585,0.02661,0.001513,0.0942428,0.0403968
0.0999718,0.0952015,0.011048,0.0766195,0.0304945
0.0206455,0.0652361,0.02443,0.0666707,0.0204538
0.048197,0.0154648,0.012875,0.0940573,0.0994604
0.0819234,0.00577298,0.010274,0.0102377,0.0425397
0.0277427,0.0156708,0.142672,0.0897301,0.0672307
0.0108234,0.0198201,0.0591955,0.100247,0.0108998
0.0325619,0.00153508,0.00869918,0.00402072,0.093337
0.0962921,0.0417912,0.0314168,0.111397,0.0687404
0.0521925,0.0205145,0.215936,0.0440145,0.0269538
0.0440752,0.0830416,0.173373,0.0635717,0.028516
0.0705578,0.0609371,0.0539973,0.0791266,0.0196177
0.0163491,0.0124954,0.0200059,0.0367618,0.0463453
0.0899221,0.108813,0.0804046,0.129434,0.0249945
0.0609049,0.107626,0.0553362,0.0760693,0.0738238
0.0744881,0.0401584,0.0832653,0.0703156,0.0656744
0.100722,0.0230226,0.037077,0.1238,0.0142605
0.0194859,0.0923531,0.0337973,0.040864,0.0322593
0.184052,0.0900541,0.0445272,0.105022,0.0289334
0.158675,0.0226917,0.0357377,0.141983,0.0160059
0.0665739,0.0407514,0.0412781,0.0714417,0.0369344
0.0715415,0.0490208,0.0142177,0.0268813,0.00988497
0.0475991,0.026484,0.0791351,0.0499378,0.0448681
0.0219927,0.0248181,0.0124869,0.0463409,0.0275848
0.194973,0.0620599,0.0191993,0.092927,0.0543614
0.206046,0.0265495,0.112914,0.184553,0.0645689
0.00415124,0.103075,0.108293,0.056849,0.0134161
0.0773285,0.092697,0.0113263,0.108012,0.0392138
0.0674683,0.0311102,0.122405,0.124872,0.0425729
0.00978577,0.120346,0.00719798,0.0159618,0.012701
0.0259428,0.0146969,0.128136,0.138965,0.0323749
0.123818,0.131993,0.0102957,0.0679614,0.0607957
0.129501,0.0139245,0.0187051,0.0525053,0.0850445
0.016804,0.118173,0.0843835,0.115371,0.0112409
0.090148,0.0519469,0.0836489,0.052861,0.0350705
0.0291731,0.0746176,0.0210016,0.0745849,0.0461845
0.0700956,0.0384368,0.0165137,0.0982572,0.0173369
0.0650777,0.0417042,0.0330165,0.0414006,0.0719501
0.0132336,0.0295037,0.0246035,0.0857411,0.078275
0.0929152,0.0533444,0.0893822,0.109252,0.0125293
0.0419833,0.0917601,0.143681,0.0514649,0.0738437
0.0450572,0.0230951,0.01264,0.00527183,0.0652372
0.0131077,0.110547,0.016223,0.129314,0.00966986
0.038667,0.071274,0.076283,0.107766,0.014823
0.0557945,0.0772516,0.0753064,0.0685632,0.0627418
0.0138752,0.0947719,0.0540901,0.125367,0.073133
0.0749639,0.176285,0.0806821,0.0127694,0.0197837
0.0411147,0.202437,0.024104,0.128349,0.103012
0.0659898,0.0391377,0.0366975,0.0257619,0.0852974
0.100544,0.0751077,0.0110572,0.10064,0.0298024
0.0257211,0.0559895,0.0562255,0.0769613,0.0337568
0.0392587,0.0142319,0.0208065,0.0137476,0.0225485
0.0792318,0.0905553,0.0914969,0.081756,0.0125644
0.0723514,0.0153213,0.0547086,0.0219999,0.0214388
0.0194663,0.140389,0.0770509,0.0970263,0.00442431
0.0891197,0.0949934,0.0374924,0.103815,0.011347
0.0786675,0.106579,0.0430498,0.0629457,0.0183961
0.0358531,0.156194,0.0930184,0.0496608,0.0716124
0.14417,0.0216786,0.107415,0.052142,0.0634419
0.0629477,0.0778874,0.0105723,0.0721629,0.0207927
0.133748,0.0401452,0.00929083,0.144575,0.0249168
0.0350816,0.074316,0.0703575,0.0622064,0.0471174
0.0185308,0.0496416,0.0609937,0.072015,0.0610594
0.117394,0.0407744,0.0229726,0.0881929,0.0182803
0.112251,0.0754294,0.0251451,0.00588025,0.0575109
0.0663194,0.0165988,0.0423206,0.0628619,0.0556548
0.0925682,0.130789,0.035975,0.0119671,0.0192159
0.0278015,0.0287321,0.0505008,0.0716433,0.0311117
0.0585035,0.0361209,0.0331811,0.0659433,0.0340171
0.00974625,0.0287234,0.0317877,0.0306814,0.0140173
0.0553437,0.0926262,0.0356515,0.102675,0.00524067
0.0484772,0.0441466,0.0779684,0.086258,0.0163163
0.0216439,0.0712215,0.0500006,0.0358186,0.0755136
0.130694,0.0429865,0.105288,0.124006,0.0517321
0.12549,0.0132033,0.146261,0.024149,0.0319772
0.0172096,0.010324,0.0274182,0.101449,0.0251395
0.0815897,0.0359731,0.124308,0.0993688,0.0367661
0.0377669,0.0481926,0.0078219,0.00893734,0.0489435
0.0840138,0.0946674,0.132481,0.10159,0.00707887
0.0361202,0.0736387,0.0456186,0.0369955,0.037438
0.0711246,0.109927,0.131294,0.0620893,0.0416337
0.0819547,0.0243806,0.129846,0.0818749,0.0576948
