run1,run2,run3,run4
0.105503,0.153698,0.259596,0.08945
0.151084,0.0402758,0.157641,0.0984986
0.0115993,0.0672479,0.137778,0.0619275
0.0122869,0.0986116,0.0583536,0.0384215
0.0590462,0.174621,0.0934077,0.0895817
0.0679053,0.0230813,0.126813,0.163913
0.0288935,0.0371904,0.193611,0.0198725
0.054593,0.0922557,0.0153584,0.108262
0.10091,0.0336906,0.0722526,0.107537
0.134574,0.166244,0.0377957,0.182593
0.0333178,0.0444391,0.0565207,0.0316564
0.0303156,0.026827,0.0920514,0.0475769
0.0334259,0.127609,0.293686,0.0807839
0.106404,0.0145293,0.0324614,0.0191276
0.155375,0.208142,0.146147,0.152507
0.018253,0.035867,0.0294803,0.065402
0.059555,0.0857193,0.0373135,0.0407184
0.125876,0.150022,0.0595562,0.0131792
0.138338,0.153769,0.0285846,0.00699478
0.0358033,0.090034,0.00792712,0.0156328
0.0617188,0.0305154,0.0464877,0.0273569
0.0783662,0.116746,0.0163839,0.0291265
0.103249,0.0357167,0.0467634,0.0195172
0.0338861,0.0678113,0.0423144,0.00963496
0.0653227,0.0999521,0.0218587,0.0494647
0.0662949,0.0185671,0.124332,0.0409424
0.15678,0.181653,0.117199,0.0291394
0.0176494,0.0612401,0.0593121,0.00633627
0.0626648,0.0191852,0.0346382,0.0220028
0.116953,0.00812634,0.0383915,0.116815
0.134139,0.0129179,0.0742825,0.167104
0.0237831,0.0521559,0.130041,0.251593
0.0378787,0.0323827,0.0346511,0.403552
0.0725839,0.0140921,0.0226201,0.281241
0.0276265,0.0534618,0.0956749,0.198035
0.0939728,0.103485,0.0422204,0.148653
0.0640968,0.214299,0.0499721,0.290636
0.115828,0.012476,0.011868,0.0723758
0.0529465,0.0260406,0.037727,0.0655798
0.0707493,0.109288,0.0559063,0.0382906
0.0311527,0.127297,0.106702,0.127041
0.0623506,0.192245,0.0328516,0.0369176
0.00970988,0.0429841,0.0316912,0.11604
0.121964,0.0358129,0.100293,0.049401
0.0673224,0.0710686,0.0988314,0.160895
0.0192575,0.114281,0.0224469,0.104341
0.065218,0.186048,0.0247874,0.0609451
0.0747234,0.0591911,0.060982,0.108445
0.0208196,0.0400097,0.0231884,0.195162
0.0194163,0.090702,0.100017,0.0320177
0.0834145,0.072279,0.03698,0.0246989
0.0607847,0.182227,0.0323121,0.0765174
0.0528902,0.0410627,0.072501,0.0671194
0.0403,0.0442931,0.104449,0.111969
0.0626568,0.100648,0.0441648,0.0814981
0.0729643,0.188465,0.0527476,0.0737823
0.134534,0.0509525,0.175839,0.0167321
0.0201297,0.0699227,0.13577,0.166629
0.0622184,0.0394922,0.131152,0.0819205
0.105138,0.0459342,0.0755898,0.0646966
0.165546,0.012399,0.0337507,0.0608985
0.00979287,0.00727631,0.0532687,0.202231
0.0439902,0.0126988,0.0262305,0.0613277
0.10891,0.0132121,0.158374,0.0558475
0.141806,0.0206058,0.140565,0.117228
0.0207612,0.0793177,0.039344,0.159274
0.0420949,0.0869879,0.0508958,0.0412883
0.100217,0.0664192,0.0693357,0.0725152
0.128912,0.031655,0.147623,0.0715923
0.0284297,0.166655,0.0675702,0.127669
0.0611459,0.155629,0.0438867,0.0186171
0.0765356,0.0332469,0.131796,0.0378382
0.0592958,0.0405306,0.0170796,0.0878621
0.0507334,0.216159,0.229445,0.035964
0.0479607,0.135684,0.0502918,0.174913
0.105417,0.0569302,0.0325815,0.0282626
0.103757,0.0484841,0.0230335,0.039446
0.0660952,0.0648064,0.0484307,0.0544196
0.0407913,0.154069,0.0783409,0.0946076
0.0648053,0.246917,0.131512,0.150959
0.116507,0.0200707,0.0419444,0.0250537
0.177098,0.0278005,0.0740948,0.0390336
0.0284696,0.118905,0.0462116,0.103264
0.0461192,0.0238667,0.102948,0.021146
0.100176,0.174085,0.0493211,0.177361
0.0553623,0.0610873,0.101859,0.097914
0.0607278,0.032676,0.0411915,0.105587
0.0496219,0.0426274,0.00782171,0.00933072
0.0893987,0.153461,0.0662626,0.174603
0.147043,0.0682661,0.0237922,0.0621038
0.0359734,0.182028,0.00909332,0.0357182
0.0229032,0.0680984,0.038129,0.104453
0.0933539,0.0384909,0.0433258,0.0502675
0.0172067,0.0145495,0.161898,0.139415
0.120467,0.0218717,0.0491889,0.0725661
0.0335745,0.0445707,0.0437173,0.0520291
0.0470838,0.135485,0.0632961,0.132623
0.0119238,0.214359,0.0424895,0.181094
0.0181424,0.0175893,0.146425,0.0532159
0.00527417,0.0429688,0.0519834,0.0383598
0.0702884,0.143062,0.0335755,0.173915
0.0232801,0.093525,0.0511427,0.0770335
0.126504,0.122457,0.0979993,0.141105
0.0402818,0.0331008,0.202628,0.0754534
0.0882615,0.150177,0.0394352,0.0724809
0.0643153,0.0434721,0.0174094,0.123472
0.144177,0.191489,0.0350673,0.200289
0.0475823,0.0488022,0.123377,0.0394934
0.0517057,0.0517482,0.101941,0.0540389
0.0949752,0.132605,0.104801,0.109732
0.182032,0.194376,0.0652988,0.0415478
0.00966524,0.0325588,0.00863948,0.198179
0.0278252,0.0532282,0.120641,0.0256666
0.13806,0.10074,0.0427335,0.063998
0.105026,0.0720237,0.127646,0.126046
0.0696837,0.211217,0.0511737,0.160813
0.038546,0.0288405,0.0585972,0.0541983
0.119547,0.0436214,0.0596165,0.0650872
0.00876309,0.0991458,0.158138,0.147107
0.14336,0.0292684,0.0302877,0.131921
0.0268326,0.152712,0.0428709,0.0693916
0.083188,0.0824426,0.105774,0.0607721
0.0496807,0.0526296,0.0338783,0.0873721
0.162711,0.144217,0.123188,0.0230768
0.0294714,0.177004,0.0335196,0.168662
0.0540543,0.0670053,0.0643246,0.0547264
0.0297445,0.0430449,0.0734557,0.0483088
0.0598902,0.0361296,0.133874,0.119572
0.0139623,0.12831,0.0196291,0.10061
0.0452395,0.0956061,0.0470094,0.0770716
0.0580087,0.122068,0.0705759,0.0546845
0.114839,0.0762597,0.141732,0.0596949
0.0155225,0.100294,0.0428591,0.0365079
0.045158,0.0135794,0.03786,0.105127
0.0184152,0.148527,0.0404904,0.0626174
0.0530059,0.0322693,0.0414596,0.116639
0.0400807,0.059361,0.028004,0.0341456
0.0894171,0.166689,0.0533024,0.158796
0.0594454,0.183618,0.0375693,0.0789325
0.218105,0.0336636,0.109956,0.119599
0.0404348,0.0386581,0.0496712,0.0301341
0.0720095,0.0837027,0.0181524,0.178394
0.0806338,0.0205031,0.104882,0.0650798
0.159952,0.118492,0.0825724,0.0524864
0.0507216,0.047627,0.0359619,0.130103
0.0382739,0.0426745,0.0584328,0.126811
0.104336,0.112356,0.0281682,0.0765632
0.126755,0.115073,0.0897337,0.0561829
0.031709,0.0539389,0.147871,0.113106
0.0409407,0.0255423,0.0439997,0.0564407
0.0804709,0.117161,0.0580749,0.154313
0.175835,0.0715562,0.0775609,0.098546
0.046962,0.0719889,0.0807242,0.101221
0.0975188,0.0490213,0.0534179,0.0325602
0.0301721,0.0242787,0.0555296,0.201013
0.236758,0.124652,0.0241614,0.0526091
0.042511,0.174769,0.0262152,0.0840265
0.0913585,0.0275338,0.011144,0.115654
0.0400477,0.0337564,0.0456276,0.184922
0.0453393,0.0796523,0.10775,0.0199054
0.136001,0.0381969,0.225716,0.0465215
0.126519,0.146216,0.0292138,0.0693837
0.0993585,0.0387332,0.0198025,0.00375098
0.0670566,0.0798118,0.133052,0.101045
0.0408941,0.0934444,0.0136298,0.0541992
0.103478,0.200253,0.156902,0.0954079
0.194825,0.0172133,0.0619046,0.140529
0.0520922,0.0681256,0.0747543,0.051111
0.0528286,0.096821,0.0476388,0.138173
0.129841,0.190563,0.139619,0.0572916
0.0615281,0.0384193,0.0339638,0.270808
0.128784,0.0801113,0.066904,0.10167
0.0349944,0.0807116,0.0744973,0.152599
0.0468081,0.182499,0.1852,0.023577
0.0859158,0.0283791,0.023013,0.182613
0.143143,0.0479341,0.0241704,0.0618385
0.0166744,0.145644,0.078913,0.141647
0.0388476,0.163268,0.0616418,0.0350145
0.0234761,0.0494903,0.179645,0.210237
0.0537517,0.0579161,0.0438312,0.0551569
0.0595271,0.134993,0.0255874,0.137662
0.0125924,0.086646,0.138627,0.0351551
0.0451468,0.108359,0.13821,0.166691
0.0331108,0.065606,0.0288598,0.0600797
0.13118,0.10655,0.0511488,0.0735793
0.0159782,0.0459129,0.129827,0.0770006
0.0199057,0.0640991,0.131943,0.161675
0.109391,0.0551787,0.085492,0.0471784
0.0250648,0.00774616,0.0535061,0.131908
0.175423,0.0235602,0.0757625,0.100017
0.0468745,0.0446811,0.0910526,0.288118
0.0750388,0.123325,0.181587,0.0806017
0.0962133,0.175919,0.0215506,0.035777
0.214909,0.0530845,0.037219,0.111722
0.0498557,0.031455,0.0983177,0.0674916
0.0321769,0.094168,0.0500222,0.125186
0.0987435,0.0643875,0.117752,0.125082
0.0738095,0.20278,0.0458389,0.135091
0.0823036,0.0910575,0.112177,0.0853637
0.0509236,0.0725803,0.0530849,0.0636952
0.0805523,0.122221,0.103775,0.082337
0.0124851,0.189671,0.0558362,0.129096
0.138893,0.0936629,0.0549141,0.140801
0.0420363,0.0659788,0.109689,0.101717
0.086122,0.105011,0.171869,0.0750865
0.0203394,0.0205299,0.0233483,0.040465
0.150134,0.177996,0.0592723,0.0872505
0.0499731,0.0482346,0.0903021,0.177655
0.0372046,0.0289516,0.0420717,0.0438998
0.120886,0.0486309,0.0976539,0.048624
0.151266,0.0258908,0.0433846,0.114727
0.04048,0.0191854,0.0909659,0.099356
0.0349751,0.019914,0.0222609,0.127064
0.115227,0.130067,0.147822,0.114399
0.033739,0.150857,0.0738976,0.114261
0.0657499,0.0766765,0.0477357,0.183195
0.0458631,0.037322,0.0248707,0.0160448
0.109523,0.0896457,0.14127,0.0426399
0.0821764,0.0698303,0.0658185,0.106724
0.0973782,0.200597,0.060156,0.0224331
0.0558442,0.0457669,0.0777128,0.176867
0.069205,0.0651903,0.180524,0.0542322
0.0533415,0.125583,0.030266,0.0663494
0.178291,0.206582,0.0542169,0.111305
0.0228157,0.0196407,0.101179,0.165211
0.0752695,0.0476665,0.128721,0.0279727
0.0824716,0.107308,0.0313438,0.102997
0.163218,0.0601875,0.0293836,0.0413351
0.0300681,0.280327,0.0350003,0.155045
0.0379633,0.0540651,0.123322,0.0700661
0.0687093,0.110892,0.161836,0.0794844
0.0739734,0.0150975,0.0229912,0.066706
0.0369132,0.0958791,0.0460528,0.203101
0.0640957,0.0278795,0.113769,0.0390039
0.0920593,0.096268,0.0927309,0.052549
0.192386,0.0465135,0.0844726,0.118936
0.0392691,0.04243,0.0503413,0.106284
0.0428353,0.029564,0.077327,0.0882766
0.0973001,0.0391161,0.0394813,0.0839064
0.0628802,0.120422,0.144893,0.0888867
0.0488233,0.173751,0.0187532,0.0299453
0.0527771,0.0172561,0.034211,0.186669
0.0990383,0.0237433,0.0287523,0.0671137
0.0395124,0.102206,0.0332962,0.0298012
0.19296,0.171527,0.0306281,0.118496
0.269498,0.0408289,0.120063,0.131671
0.192413,0.0451603,0.0243231,0.0973857
0.030142,0.120754,0.19635,0.113824
0.0789691,0.121436,0.0537287,0.115877
0.0882923,0.0339205,0.0343655,0.105696
0.0389883,0.0953583,0.115446,0.125202
0.0512644,0.110555,0.0550333,0.0875987
0.0499591,0.197918,0.122344,0.132274
0.102316,0.0633272,0.0680043,0.0583458
0.105933,0.129205,0.0935971,0.158043
0.0657302,0.0329111,0.0291816,0.0704121
0.0585484,0.198553,0.118003,0.100427
0.077934,0.0800654,0.0512635,0.0879747
0.0362733,0.0469995,0.0394365,0.217464
0.0968459,0.129873,0.107673,0.0329838
0.0630547,0.190463,0.167341,0.0847188
0.0250991,0.0198822,0.0134574,0.0782071
0.0666371,0.0555272,0.0253878,0.183336
0.0580805,0.133051,0.12206,0.0394498
0.0226462,0.00819459,0.0350301,0.0876329
0.0977045,0.105929,0.179983,0.0708838
0.114151,0.0452181,0.0608455,0.194333
0.0594962,0.124778,0.0253272,0.0612907
0.0300481,0.0628687,0.127099,0.0149065
0.0754572,0.135724,0.129215,0.133576
0.0981919,0.0950653,0.0880243,0.0222986
0.182654,0.0574908,0.0587179,0.176012
0.0483763,0.142128,0.0944009,0.0385076
0.0465118,0.208767,0.036201,0.0985697
0.122067,0.018514,0.139701,0.104876
0.0344047,0.0341252,0.0330858,0.148475
0.105093,0.13492,0.0521327,0.0493323
0.0254466,0.0496185,0.112349,0.0436677
0.123485,0.164403,0.117958,0.138398
0.0658475,0.0591403,0.0680592,0.0728278
0.180402,0.0250718,0.0549392,0.170209
0.0425368,0.159617,0.0399589,0.0840754
0.0634283,0.0933608,0.0949242,0.162253
0.119836,0.130072,0.154032,0.0518573
0.200137,0.0770168,0.0306289,0.211435
0.0263928,0.0271862,0.0536303,0.0674054
0.0813366,0.0886692,0.10819,0.0768858
0.109098,0.0907696,0.0499205,0.0924975
0.054059,0.0889932,0.129521,0.194426
0.146758,0.0512155,0.0614386,0.0205547
0.0701014,0.0644474,0.0531985,0.0751026
0.0700003,0.0621041,0.0980104,0.123963
0.123053,0.179599,0.205448,0.20525
0.203346,0.0340273,0.0335344,0.0336601
0.0411755,0.0451368,0.0910901,0.0978006
0.0329134,0.0606602,0.113746,0.131985
0.115604,0.0730877,0.21815,0.118086
0.0676857,0.0249552,0.0176554,0.082526
0.127914,0.0351166,0.0537622,0.0839444
0.0683301,0.0222835,0.113702,0.082734
0.0678338,0.0144273,0.0441336,0.120075
0.0870666,0.0237451,0.0911041,0.0179729
0.196707,0.111866,0.0297635,0.0961773
0.0434475,0.162543,0.0880696,0.0452771
0.0388484,0.116014,0.0396983,0.160989
0.0310512,0.0984002,0.136922,0.016131
0.0127123,0.0694869,0.0124905,0.049305
0.0278345,0.145402,0.0282645,0.0445813
0.0432447,0.242717,0.132286,0.122359
0.0455188,0.0205668,0.0645708,0.134107
0.1353,0.0750732,0.12799,0.0977272
0.0264441,0.148728,0.053465,0.0648122
0.0435141,0.210868,0.0520911,0.0878232
0.131784,0.0299525,0.12323,0.0936218
0.142751,0.0645958,0.148455,0.152464
0.0855378,0.137888,0.042659,0.0724171
0.0761416,0.0992225,0.0330823,0.0567407
0.12412,0.155032,0.105657,0.126175
0.0859614,0.21349,0.0204099,0.0278798
0.115795,0.173109,0.166805,0.155847
0.078411,0.026767,0.0368925,0.0369891
0.0705304,0.0662394,0.114891,0.112489
0.0674089,0.024701,0.0231356,0.0776401
0.211914,0.0121822,0.126746,0.170401
0.0534506,0.00711734,0.026613,0.0674017
0.0337692,0.00747679,0.0172843,0.119217
0.111506,0.0121024,0.104003,0.107816
0.0780374,0.0160257,0.0490527,0.140543
0.156295,0.0347282,0.195305,0.092881
0.0970277,0.020234,0.0273189,0.0826935
0.0263661,0.0509785,0.122492,0.12926
0.0490531,0.0384378,0.0621863,0.0294003
0.0473504,0.122578,0.199513,0.159109
0.00878926,0.238047,0.01744,0.0609769
0.0702685,0.073879,0.0841069,0.121746
0.0897554,0.0483887,0.128245,0.0388191
0.292996,0.21622,0.155447,0.169611
0.0675287,0.0471171,0.0621722,0.0214378
0.0321253,0.270221,0.0604785,0.0975439
0.128132,0.104366,0.145812,0.0822628
0.102959,0.176481,0.0710805,0.179973
0.0871684,0.0663933,0.157673,0.0380456
0.118471,0.210726,0.0459061,0.115918
0.11509,0.168902,0.146421,0.0669245
0.0895682,0.12075,0.0437057,0.214067
0.149549,0.73391,0.14859,0.0307227
0.0555356,0.0804398,0.0489079,0.102529
0.0724111,0.142011,0.0361523,0.09369
0.0408172,0.067434,0.0326044,0.193948
0.17137,0.108261,0.0337832,0.015821
0.0609234,0.164764,0.0678804,0.0786653
0.0681684,0.0197391,0.0738039,0.113256
0.130832,0.0604529,0.197914,0.0868614
0.158845,0.176182,0.0213859,0.100369
0.0672401,0.106227,0.0299463,0.0455847
0.0697469,0.0939041,0.0998879,0.0309738
0.0750909,0.106234,0.0373364,0.105948
0.118324,0.0673782,0.159456,0.026485
0.0844033,0.162298,0.0216206,0.210551
0.128751,0.052105,0.0882622,0.033549
0.136988,0.0967147,0.100499,0.119622
0.0878891,0.0327293,0.15013,0.0641881
0.0482214,0.0158767,0.0432703,0.212946
0.145527,0.0983102,0.0503582,0.0506369
0.0762111,0.0337959,0.12267,0.102192
0.128918,0.16265,0.0608071,0.109069
0.0881073,0.0650185,0.113323,0.199786
0.0286861,0.0107559,0.0414478,0.0314273
0.019987,0.0622884,0.0585482,0.0592143
0.0241833,0.136728,0.106563,0.118918
0.0150915,0.186387,0.0752421,0.121011
0.0929932,0.0226706,0.10581,0.0874658
0.113532,0.0723727,0.0499517,0.0568965
0.0353467,0.121566,0.0187836,0.103645
0.0417279,0.103019,0.142699,0.0345404
0.163817,0.0452099,0.0334048,0.170163
0.239953,0.0276932,0.191352,0.0640278
0.0750998,0.0312456,0.080703,0.0841914
0.0916707,0.0203113,0.186958,0.0179436
0.158605,0.0176003,0.14583,0.140085
0.11066,0.0215842,0.0859784,0.0413133
0.133962,0.00642691,0.105835,0.0548011
0.100439,0.00820637,0.135301,0.0895139
0.171729,0.0124782,0.10656,0.109657
0.157102,0.051121,0.121561,0.0320518
0.160831,0.113249,0.0627502,0.043454
0.0925446,0.203858,0.0765643,0.103225
0.135276,0.0393229,0.075055,0.0650345
0.0214617,0.0973448,0.207393,0.0823693
0.15478,0.136165,0.0257889,0.031537
0.0661072,0.200971,0.070563,0.0161791
0.108595,0.0266525,0.159158,0.113529
0.518668,0.0889229,0.231217,0.0534636
0.0847117,0.136664,0.0189878,0.139932
0.0833644,0.202793,0.0665224,0.0351216
0.0571748,0.0212016,0.128468,0.0811875
0.213999,0.0667786,0.112292,0.123866
0.081303,0.149367,0.115094,0.198665
0.0226296,0.0405539,0.047108,0.0707111
0.145908,0.215225,0.096917,0.065615
0.112117,0.100417,0.0506828,0.241452
0.0240153,0.0681005,0.187104,0.168071
0.0991576,0.110522,0.0533898,0.0557021
0.0988779,0.190442,0.0608215,0.0651236
0.0604532,0.0170431,0.0841135,0.099677
0.238574,0.0276371,0.136181,0.0255009
0.286555,0.112253,0.0141607,0.174507
0.431082,0.03844,0.0336422,0.0698016
0.232839,0.155946,0.0737275,0.0945619
0.0615585,0.0665711,0.0352479,0.0898826
0.12293,0.0920455,0.119096,0.165397
0.198431,0.0603682,0.0224838,0.0452196
0.221642,0.223883,0.013914,0.030536
0.0229328,0.0510561,0.120021,0.0188133
0.0454178,0.0818425,0.0231076,0.0225249
0.138867,0.131945,0.14811,0.0746961
0.120301,0.166996,0.01911,0.055471
0.243145,0.0833813,0.0733598,0.246097
0.027908,0.074998,0.111499,0.0496535
0.0793416,0.062674,0.115704,0.0357779
0.146198,0.109678,0.0859193,0.140667
0.0456588,0.215316,0.056526,0.028717
0.204017,0.0331589,0.0690071,0.169375
0.0388039,0.0616071,0.10997,0.0754376
0.0234983,0.0838616,0.201479,0.0744991
0.141941,0.11987,0.0197208,0.102391
0.0533569,0.0434459,0.0680116,0.194027
0.225744,0.0207872,0.166353,0.0194744
0.0741887,0.110779,0.175869,0.0367006
0.0791827,0.0171854,0.0419081,0.0896936
0.147371,0.209173,0.0763067,0.015393
0.092355,0.0596819,0.141479,0.176978
0.111973,0.060284,0.137292,0.0635635
0.0926675,0.115748,0.100015,0.0506748
0.0763321,0.188096,0.0667294,0.0432915
0.131872,0.0535418,0.0945298,0.0688974
0.170642,0.0222143,0.105026,0.0561742
0.098718,0.0999373,0.19891,0.119494
0.0768386,0.0155283,0.0183324,0.125519
0.0801557,0.166165,0.0465743,0.136115
0.097363,0.0679287,0.131685,0.055239
0.120303,0.02617,0.192866,0.068976
0.0282737,0.153934,0.215152,0.124694
0.0371568,0.130518,0.120704,0.138618
0.135422,0.0719062,0.0310655,0.0868103
0.203072,0.0794374,0.0503882,0.0813555
0.095374,0.0727898,0.0995199,0.127831
0.0324626,0.0722031,0.229935,0.0263855
0.0532219,0.0495113,0.0423375,0.213069
0.0838613,0.0817615,0.0402235,0.0693221
0.0250298,0.103106,0.114086,0.0717962
0.0682723,0.200549,0.101164,0.122141
0.0571782,0.0731361,0.21159,0.179985
0.0630676,0.0843036,0.0261061,0.0648682
0.0445228,0.132767,0.0578592,0.0928401
0.0185921,0.0506683,0.151209,0.108652
0.0161452,0.0604528,0.109763,0.16545
0.0672807,0.158041,0.102841,0.0321538
0.0317036,0.023622,0.0664735,0.058148
0.0971488,0.224917,0.142718,0.0259864
0.0745795,0.0801296,0.0502652,0.0375638
0.180324,0.0156,0.212152,0.125309
0.0947762,0.00910385,0.0726663,0.0432644
0.105029,0.0185275,0.0676172,0.290015
