run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.110192,0.030662,0.0481291,0.0510719,0.0208951
0.0593312,0.004519,0.0552239,0.101242,0.0622108
0.0155834,0.142817,0.108164,0.0219001,0.195004
0.017775,0.0118507,0.109409,0.0550314,0.21165
0.0339285,0.0321395,0.0444012,0.00805077,0.106629
0.127866,0.0520604,0.151119,0.0847847,0.108452
0.0609915,0.0243301,0.0252914,0.013673,0.0111423
0.192594,0.098743,0.0945954,0.0680179,0.0362694
0.0797572,0.0728599,0.172574,0.223125,0.0532693
0.0889184,0.189682,0.119723,0.182772,0.0911745
0.205439,0.0530601,0.0394492,0.112709,0.0723827
0.0740867,0.0948699,0.129184,0.155586,0.0613303
0.236756,0.0194286,0.0194067,0.102091,0.124855
0.0620812,0.0328896,0.125351,0.101283,0.167948
0.00557229,0.0984313,0.0321396,0.108272,0.0724025
0.234743,0.0363773,0.0543089,0.0666772,0.11058
0.0724312,0.0801367,0.0452971,0.105903,0.0766919
0.188838,0.012388,0.0412567,0.125079,0.210147
0.117892,0.128783,0.0646483,0.10684,0.0695982
0.115697,0.0575164,0.100286,0.0796914,0.252698
0.130974,0.0809158,0.0855789,0.0925851,0.122306
0.151658,0.0504941,0.149251,0.0671032,0.177185
0.016815,0.0690429,0.147909,0.155125,0.460782
0.071365,0.0987387,0.0985087,0.0898768,0.311195
0.0388899,0.00949436,0.153938,0.141163,0.252697
0.168097,0.0932684,0.105674,0.0742518,0.0914357
0.119403,0.0142951,0.0428083,0.14777,0.175037
0.0571125,0.113014,0.0846944,0.0735769,0.0352668
0.171818,0.0540564,0.113063,0.152295,0.109094
0.111574,0.197022,0.150516,0.0730807,0.172553
0.218568,0.0764486,0.107927,0.100378,0.0927587
0.05011,0.283289,0.0481005,0.0613655,0.0778435
0.232762,0.318615,0.089898,0.0540352,0.0528708
0.133768,0.154786,0.113275,0.112601,0.260463
0.138616,0.497216,0.0514589,0.0799256,0.213615
0.131528,0.0864104,0.0788869,0.091293,0.208527
0.118304,0.215336,0.0743734,0.0855133,0.119257
0.170575,0.186874,0.165013,0.105702,0.227677
0.0616789,0.0886888,0.0409317,0.0848707,0.342537
0.152719,0.0871511,0.100652,0.110694,0.19878
0.116989,0.0440314,0.0235118,0.0579693,0.132333
0.105905,0.0861533,0.0995656,0.0738396,0.126311
0.132037,0.241871,0.0203048,0.0632318,0.221585
0.0816368,0.107274,0.177743,0.143381,0.154662
0.127648,0.0638022,0.21781,0.0341778,0.131053
0.111244,0.149979,0.10807,0.146668,0.43407
0.117252,0.446987,0.0558474,0.0527499,0.159126
0.0560786,0.279929,0.109934,0.0943407,0.150964
0.176897,0.174228,0.084933,0.121407,0.0395223
0.048536,0.150088,0.143511,0.0535804,0.130937
0.22011,0.0325462,0.150036,0.144177,0.0373185
0.139529,0.328764,0.0469358,0.0562071,0.0200455
0.101027,0.228456,0.446896,0.103006,0.0293481
0.0970183,0.261179,0.440757,0.0479818,0.0993953
0.0751042,0.062917,0.493527,0.0979498,0.0791623
0.256578,0.138785,0.160954,0.0363099,0.117663
0.168698,0.073164,0.054268,0.103997,0.0838404
0.129936,0.13956,0.124631,0.0668608,0.0168796
0.252424,0.0742732,0.0901778,0.115059,0.0666247
0.202966,0.0609301,0.152733,0.0551316,0.0734384
0.138147,0.112363,0.27458,0.106594,0.0390445
0.23942,0.0134544,0.301178,0.0954002,0.091525
0.129007,0.128863,0.258008,0.121422,0.0234758
0.253364,0.0521895,0.173386,0.109971,0.04162
0.044347,0.119986,0.268921,0.109588,0.00770389
0.162459,0.0688916,0.446856,0.0385132,0.021282
0.0553639,0.146328,0.664286,0.0366433,0.159684
0.187816,0.0405473,0.666355,0.0961321,0.0754437
0.072763,0.129536,0.967718,0.0821573,0.301865
0.0864531,0.109008,0.276368,0.125224,0.0987921
0.129301,0.0804198,0.671007,0.0632656,0.221972
0.0811023,0.158444,0.383729,0.135282,0.104688
0.158598,0.125966,0.118141,0.1359,0.0686265
0.13381,0.12103,0.0829002,0.0527513,0.0572647
0.0807982,0.127388,0.126284,0.170344,0.0248909
0.230421,0.141747,0.220174,0.0944347,0.0338421
0.0925319,0.181806,0.163744,0.125618,0.0974301
0.159692,0.319691,0.475357,0.164595,0.108088
0.0862184,0.16013,0.569129,0.0891492,0.0408454
0.173757,0.150391,0.634063,0.165818,0.0244708
0.0913163,0.0913445,0.376535,0.0566151,0.0437431
0.0747448,0.207139,0.0588501,0.109423,0.0297154
0.0956422,0.0417039,0.250659,0.0540683,0.0419272
0.0741928,0.146917,0.0830075,0.104415,0.0143488
0.185563,0.232276,0.111242,0.0601742,0.0457088
0.0881255,0.188775,0.0498292,0.161342,0.107341
0.137274,0.154127,0.0792432,0.0328361,0.0810027
0.147391,0.0914202,0.128794,0.116696,0.065441
0.068024,0.120715,0.0644203,0.0580331,0.0182321
0.10165,0.0414404,0.160241,0.123352,0.0982112
0.201006,0.130393,0.109247,0.0811672,0.0960978
0.492522,0.0551625,0.227703,0.141334,0.131065
0.196534,0.138009,0.422884,0.0798627,0.0769778
0.212513,0.0706805,0.717853,0.130882,0.0788318
0.168025,0.166741,0.229372,0.0369488,0.245373
0.0537594,0.0332767,0.288634,0.152619,0.49593
0.107136,0.167069,0.247742,0.0456287,0.958567
0.124229,0.0840538,0.0424418,0.143538,0.209048
0.123658,0.127076,0.123915,0.0706155,0.866117
0.138864,0.131458,0.141017,0.122748,0.347816
0.130229,0.0531168,0.0552256,0.0729407,0.410508
0.0595778,0.108823,0.0668763,0.0838803,0.249029
0.0783093,0.0543747,0.0682721,0.0805986,0.0790088
0.112049,0.148774,0.214489,0.0328255,0.224213
0.176502,0.142462,0.096693,0.0998832,0.0924118
0.098909,0.0570072,0.101797,0.130575,0.105391
0.213347,0.420508,0.0771725,0.101665,0.0257175
0.0875975,0.191092,0.128253,0.0780004,0.0502972
0.115965,0.175603,0.0258473,0.104443,0.0202109
0.155878,0.238271,0.0736302,0.11326,0.0226971
0.200625,0.163704,0.0891576,0.0893193,0.0924356
0.838181,0.179519,0.146912,0.112385,0.0860101
0.113291,0.0627256,0.0371143,0.139201,0.0521624
0.166974,0.117584,0.0958243,0.0451475,0.0781747
0.19469,0.0304692,0.0800629,0.162972,0.209315
0.187995,0.112402,0.118857,0.0569114,0.141594
0.175669,0.0525839,0.0700144,0.0926714,0.14238
0.280346,0.136742,0.179064,0.0663573,0.153288
0.330744,0.0702982,0.223595,0.0913282,0.0273574
0.105077,0.125222,0.217067,0.0617467,0.109346
0.0230149,0.0503432,0.15076,0.100912,0.0602037
0.127635,0.107159,0.0903411,0.0493481,0.0621991
0.276484,0.070858,0.188859,0.094813,0.123886
0.235155,0.0956167,0.107573,0.0593463,0.238428
0.333879,0.0769401,0.0464265,0.0992496,0.0644648
0.0679107,0.11435,0.19788,0.0428171,0.257128
0.113984,0.058623,0.1453,0.117577,0.358723
0.287399,0.110265,0.162133,0.0896003,0.514017
0.259599,0.0752057,0.0568941,0.135916,0.170535
0.359216,0.130446,0.0733305,0.107012,0.0596907
0.229039,0.103472,0.134269,0.13622,0.0938815
0.0839371,0.13039,0.0233948,0.167734,0.171086
0.101118,0.0848582,0.041978,0.123359,0.0689286
0.127493,0.0839837,0.0671495,0.166431,0.0986747
0.044381,0.16929,0.0204763,0.159694,0.167844
0.167137,0.0631873,0.0695043,0.149851,0.180196
0.0474551,0.141256,0.176648,0.0574047,0.137884
0.0412768,0.0961334,0.0519776,0.0626076,0.0844253
