run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.0613886,0.162744,0.0263459,0.0621474,0.018482
0.0288872,0.192945,0.173582,0.180201,0.217506
0.0784843,0.0518382,0.0434712,0.0378015,0.0524926
0.0594779,0.0772007,0.136369,0.213095,0.182845
0.0827224,0.0531662,0.0438973,0.148808,0.0486174
0.118717,0.120828,0.134453,0.154318,0.0791468
0.0493681,0.115005,0.0651449,0.195339,0.190725
0.0698379,0.0655971,0.385223,0.0138745,0.125086
0.0845743,0.167263,0.0892422,0.155737,0.115117
0.0579945,0.0437003,0.0615881,0.121956,0.101895
0.170967,0.17238,0.120208,0.142809,0.10228
0.110098,0.0896108,0.15817,0.155049,0.0944874
0.0814302,0.0945497,0.153624,0.128064,0.0896623
0.15861,0.0865514,0.132695,0.160142,0.0674164
0.0956259,0.113498,0.278381,0.169693,0.379807
0.122459,0.0611829,0.248623,0.299806,0.0990806
0.142437,0.131112,0.119671,0.166969,0.274671
0.0963512,0.0562253,0.192871,0.301697,0.102181
0.220823,0.121758,0.0907704,0.0748264,0.121464
0.0686384,0.0378787,0.216446,0.0649662,0.137275
0.156349,0.128362,0.113145,0.0607649,0.232099
0.123268,0.0654586,0.0618002,0.194676,0.209179
0.112646,0.117719,0.081899,0.227215,0.145226
0.124903,0.116104,0.182766,0.196685,0.376616
0.0465584,0.111201,0.268672,0.0600739,0.0910924
0.169909,0.18551,0.0747683,0.032837,0.380617
0.138444,0.0570977,0.110483,0.0593378,0.0256969
0.138621,0.0848063,0.0964388,0.128854,0.150095
0.15032,0.0993972,0.19676,0.0934607,0.267995
0.130115,0.108158,0.0584153,0.0841839,0.0893373
0.128702,0.0440553,0.139331,0.159363,0.114302
0.221863,0.130954,0.0553387,0.116472,0.193817
0.0451498,0.163495,0.151273,0.0680281,0.203936
0.180711,0.0530181,0.0247145,0.049602,0.0428815
0.119009,0.0738679,0.0846878,0.190615,0.0495683
0.159505,0.0618432,0.110623,0.21294,0.219446
0.123143,0.157999,0.207582,0.0445529,0.0859432
0.133867,0.0463776,0.0580928,0.0762858,0.149559
0.18494,0.103706,0.171433,0.107891,0.0502522
0.108322,0.0681177,0.107286,0.155335,0.121465
0.156992,0.108018,0.135906,0.0273001,0.0825298
