run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.110798,0.0919739,0.112603,0.0712629,0.0754197
0.049898,0.0910396,0.0663764,0.120548,0.0171019
0.0741171,0.0304995,0.179371,0.134359,0.13225
0.154267,0.116023,0.16078,0.206593,0.121498
0.108239,0.103118,0.0429462,0.144251,0.046214
0.0471432,0.0678898,0.156525,0.044445,0.1964
0.17058,0.0980696,0.169849,0.19493,0.129537
0.0683678,0.223024,0.108332,0.167912,0.222376
0.107889,0.30817,0.0530313,0.0260948,0.11489
0.0522822,0.119505,0.100542,0.143057,0.0542063
0.0762023,0.0969394,0.219335,0.169942,1.13712
0.165954,0.164787,0.082255,0.100119,0.622302
0.129658,0.150619,0.0522639,0.0424898,0.84263
0.0646523,0.0869671,0.133698,0.0755126,0.388137
0.163477,0.17527,0.0727211,0.0803625,0.141373
0.271138,0.17802,0.0834147,0.0623353,0.110748
0.15536,0.0701634,0.0730918,0.0889462,0.225794
0.0615615,0.133858,0.0307111,0.201215,0.185514
0.224802,0.15564,0.184085,0.168807,0.125919
0.162354,0.0910217,0.188042,0.0869263,0.108986
0.0675495,0.108839,0.0654647,0.195839,0.167048
0.298433,0.221081,0.220453,0.116441,0.0926478
0.309206,0.155261,0.178471,0.0344636,0.108056
0.163354,0.11272,0.0492732,0.16797,0.126048
0.128149,0.178818,0.226915,0.0276229,0.0488894
0.173704,0.166705,0.145659,0.1193,0.155007
0.147069,0.0927362,0.0508719,0.137083,0.107585
0.104963,0.0753555,0.10811,0.0568365,0.0342424
0.0906756,0.189674,0.0193746,0.172152,0.123249
0.274738,0.163909,0.180467,0.0644187,0.130539
0.157805,0.0750598,0.206641,0.108632,0.128914
0.0537128,0.133556,0.0553836,0.155428,0.0226912
0.22355,0.174909,0.208703,0.0540844,0.100788
0.180709,0.101269,0.249862,0.122715,0.14239
0.0484615,0.0944425,0.106033,0.187352,0.10767
0.137012,0.148671,0.0955225,0.0378709,0.0762257
0.255299,0.0886203,0.218943,0.144465,0.0962935
0.185248,0.131342,0.0911822,0.14906,0.100054
0.113914,0.186921,0.194276,0.0258863,0.0297942
0.256157,0.0691168,0.253081,0.380591,0.145143
0.198827,0.0939282,0.0473943,0.371109,0.0394536
0.0935282,0.145107,0.243975,0.174337,0.0950559
0.225999,0.0930188,0.274463,0.197887,0.0955876
0.182362,0.0673776,0.150794,0.0978113,0.0773499
0.0243726,0.211624,0.218584,0.0793326,0.107024
0.215153,0.195647,0.257018,0.0486007,0.600968
0.213499,0.0200744,0.290964,0.137165,0.469407
0.0583697,0.164183,0.128376,0.296363,1.29034
0.104349,0.15996,0.146653,0.0642964,0.349899
0.269918,0.0428508,0.255891,0.398202,0.401956
0.28369,0.122966,0.156549,0.0812069,0.131002
0.0946772,0.189642,0.0647831,0.052566,0.0404533
0.146801,0.0841027,0.216166,0.0312668,0.234998
0.252166,0.108572,0.119638,0.0913837,0.135741
0.263547,0.204905,0.113702,0.104701,0.0714765
0.0263685,0.135113,0.23634,0.13596,0.167169
0.197191,0.109386,0.0497828,0.144015,0.0352729
0.211858,0.188188,0.23584,0.0203123,0.213324
0.0597139,0.155249,0.27433,0.253541,0.101331
0.10401,0.0326412,0.0235074,0.120543,0.0566227
0.170316,0.227851,0.252534,0.0890845,0.15679
0.20807,0.204863,0.209698,0.249658,0.099901
0.0703008,0.0404653,0.0556559,0.0956762,0.132554
0.206759,0.227437,0.27012,0.213575,0.156282
0.231733,0.241458,0.136507,0.199348,0.0244998
0.171099,0.0164929,0.0878317,0.0487476,0.21113
0.076617,0.182259,0.145201,0.158877,0.136907
0.243622,0.210621,0.0621066,0.033132,0.134028
0.336214,0.0310601,0.223283,0.121993,0.1168
0.171052,0.249218,0.158433,0.0642336,0.0332144
0.114107,0.242767,0.117531,0.161227,0.0791513
0.304047,0.0628645,0.244858,0.183144,0.16014
0.192655,0.191359,0.0976484,0.0643438,0.0608289
0.0949468,0.257878,0.10504,0.0498502,0.247645
0.239761,0.0745528,0.267277,0.227478,0.206806
0.142777,0.166554,0.11217,0.226666,0.118073
0.111808,0.210903,0.195944,0.232985,0.182428
