run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.169296,0.12999,0.0478908,0.0439936,0.119611
0.352043,0.262773,0.0584313,0.0545184,0.0999279
0.0385153,0.0788396,0.0720352,0.0860535,0.167242
0.109031,0.635098,0.0730418,0.0921093,0.0981775
0.163,0.0747558,0.0488356,0.0892546,0.0473977
0.0671745,0.127846,0.0113439,0.126458,0.0518799
0.149471,0.0607898,0.0351971,0.11048,0.0654768
0.0860033,0.0794527,0.0251482,0.10927,0.0907959
0.184297,0.0596416,0.025636,0.129225,0.130512
0.0348142,0.10249,0.0933593,0.137296,0.191087
0.150257,0.233123,0.104417,0.12675,0.284797
0.0733969,0.079717,0.0397765,0.10002,0.466712
0.0969819,0.150653,0.0779028,0.0899004,0.702822
0.0238268,0.049686,0.0395518,0.0928875,0.203675
0.176892,0.103332,0.019916,0.113149,0.216487
0.0400608,0.118607,0.041294,0.10217,0.19943
0.0884068,0.103119,0.180439,0.307106,0.100903
0.138968,0.0785915,0.0544762,0.211086,0.136439
0.0397279,0.363737,0.059533,0.168791,0.0983557
0.19963,0.474616,0.0873349,0.190901,0.117372
0.0213205,0.146759,0.0117524,0.14056,0.121271
0.119521,0.114733,0.10155,0.113308,0.197472
0.0601696,0.23096,0.0380535,0.148753,0.192969
0.0902918,1.25144,0.109029,0.16863,0.138344
0.0699131,0.563107,0.12467,0.337433,0.0937659
0.0253103,0.476855,0.0480387,0.284542,0.0386077
0.0944327,0.141066,0.095097,0.275197,0.0815772
0.0215046,0.0636123,0.0248933,0.0414081,0.114251
0.154018,0.0284407,0.0564498,0.179372,0.0734383
0.0312045,0.0618508,0.0539457,0.270095,0.069764
0.125148,0.0863517,0.0778317,0.197919,0.0209831
0.0377652,0.0983466,0.0417633,0.2016,0.158748
0.103264,0.11635,0.119539,0.169791,0.0398728
0.106866,0.310182,0.0360347,0.0740103,0.111806
0.139943,0.162098,0.0348131,0.0416699,0.0370851
0.116569,0.160242,0.0419048,0.0521251,0.0471683
0.133559,0.143042,0.0368974,0.12593,0.139219
0.0484217,0.0411636,0.121938,0.232233,0.212616
0.0599534,0.458213,0.0135559,0.124361,0.105849
0.147094,0.34327,0.143975,0.954176,0.0689647
0.020458,0.130114,0.107604,0.554141,0.0901836
0.107876,0.173954,0.0281169,0.24266,0.08386
0.0667102,0.181707,0.0950182,0.172938,0.0576765
0.0744097,0.0382031,0.0820335,0.0568768,0.118521
0.130602,0.0759648,0.0495787,0.158892,0.127438
0.0254539,0.0729174,0.0759699,0.185786,0.300092
0.0928159,0.0718819,0.0653189,0.224629,0.12029
0.0766278,0.044824,0.0580236,0.132861,0.109416
0.0837042,0.142551,0.0569879,0.0819513,0.0987547
0.0706973,0.0373171,0.0180605,0.0929335,0.136251
0.0604224,0.123398,0.0570725,0.134598,0.109993
0.139697,0.656981,0.0400914,0.114003,0.225823
0.0295489,0.290684,0.0515704,0.126399,0.141556
0.120335,0.228404,0.0189624,0.0883673,0.0833425
0.0586926,0.0757512,0.0253269,0.109456,0.0939466
0.0778794,0.204146,0.0193156,0.117712,0.0893233
0.151386,0.0879323,0.0500216,0.0586059,0.0932581
0.0425065,0.0735781,0.0610083,0.0988335,0.139213
0.141851,0.102894,0.0903838,0.0628345,0.137422
0.0502124,0.0774346,0.187381,0.102383,0.0866351
0.152375,0.0863621,0.0712242,0.0937793,0.0706221
0.0408978,0.0750813,0.077289,0.0729911,0.0772227
0.182665,0.0719944,0.0397647,0.0791427,0.0553922
0.067941,0.116594,0.0227213,0.107747,0.0331338
0.117807,0.144828,0.0326441,0.139041,0.286326
0.0902396,0.304094,0.0284321,0.0710318,0.142368
0.164563,0.0849708,0.0497623,0.0926297,0.145847
0.112006,0.0988982,0.050739,0.123833,0.17252
0.0662623,0.170861,0.0633563,0.182489,0.23076
0.104212,0.0600064,0.0465142,0.234002,0.108699
0.056852,0.0949741,0.0397027,0.135065,0.060211
0.154694,0.254452,0.0512341,0.10274,0.0297168
0.0273242,0.141036,0.0551243,0.0837201,0.114147
