run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.135952,0.0181931,0.006759,0.0269994,0.0680178
0.104833,0.0125273,0.033047,0.0172006,0.353
0.237715,0.0223432,0.0732257,0.0160364,0.0456807
0.165261,0.0129376,0.0728023,0.100959,0.0458975
0.135974,0.0132189,0.0298479,0.197962,0.150178
0.0639632,0.0124973,0.0157334,0.131457,0.204324
0.0782963,0.0242715,0.0164015,0.0859057,0.0970195
0.101877,0.0293071,0.122911,0.0381576,0.155262
0.0293032,0.0352014,0.0686753,0.155874,0.0825142
0.0938582,0.030262,0.0437294,0.123394,0.0757846
0.0922553,0.051199,0.0137487,0.245617,0.0189686
0.0486052,0.0174557,0.0268419,0.330078,0.00765262
0.042632,0.0737493,0.0360512,0.0351376,0.0344308
0.0704209,0.0843434,0.0159647,0.113703,0.251069
0.0498892,0.141603,0.00251409,0.210999,0.179925
0.0549133,0.0226697,0.0503541,0.12155,0.128357
0.0216024,0.00570729,0.0616395,0.052584,0.125205
0.0474522,0.02141,0.0423412,0.0569413,0.0485949
0.0742751,0.108981,0.0120792,0.0492692,0.068111
0.0873043,0.0400875,0.00250968,0.109443,0.172905
0.148226,0.116674,0.0176277,0.255198,0.203199
0.0332429,0.0416977,0.0324921,0.0183792,0.0468196
0.0222337,0.0264238,0.0226777,0.200143,0.141843
0.0393995,0.018085,0.00955794,0.0753051,0.0839778
0.0390928,0.0204751,0.0650983,0.282038,0.0995452
0.0389809,0.126794,0.107055,0.282466,0.0849576
0.0272,0.184714,0.00651064,0.146172,0.0704727
0.0906344,0.0660375,0.0144663,0.148979,0.04275
0.0445439,0.0660456,0.0758441,0.0675222,0.0960442
0.0524024,0.103311,0.0706017,0.113266,0.101728
0.115173,0.0685993,0.0350995,0.157667,0.0853785
0.0424979,0.136484,0.00978196,0.030239,0.0476885
0.0692877,0.13959,0.0283333,0.046267,0.109707
0.129751,0.154681,0.014136,0.0712123,0.231254
0.07097,0.0663048,0.0630867,0.0944585,0.118725
0.0724596,0.0627523,0.0462316,0.10495,0.061898
0.111652,0.16372,0.0167112,0.106427,0.169709
0.0430214,0.200524,0.0280136,0.197989,0.0719359
0.0104439,0.0972109,0.023878,0.088602,0.112841
0.0274381,0.115131,0.0214881,0.0353201,0.0288215
0.0367213,0.0124222,0.00502285,0.0211985,0.0914705
0.0335416,0.0397981,0.0466749,0.061415,0.027692
0.0213799,0.0478033,0.0835545,0.0605257,0.0933424
0.0331959,0.0367384,0.0302664,0.0217789,0.17746
0.0176511,0.193724,0.0572326,0.0343997,0.0374427
0.0773772,0.0533103,0.0266146,0.0878559,0.047653
0.0368829,0.0856113,0.022057,0.121106,0.0509238
0.0435983,0.181934,0.00910989,0.111312,0.298631
0.0939693,0.115475,0.0262228,0.0296703,0.110548
0.0627885,0.149879,0.0341559,0.0553491,0.0658772
0.0793306,0.0415807,0.0390353,0.0337613,0.136587
0.119207,0.0337934,0.0854166,0.142216,0.109249
0.0394544,0.0803619,0.142456,0.0589767,0.0508125
0.0196602,0.0751322,0.104309,0.099573,0.0419462
0.0460083,0.0950824,0.04897,0.0641732,0.0203011
0.0997034,0.0212453,0.0191671,0.0385484,0.0711663
0.0450804,0.0156884,0.036536,0.0197254,0.228684
0.0486912,0.103736,0.00957252,0.0263008,0.0436942
0.0436169,0.403265,0.0201889,0.03571,0.368155
0.0497304,0.111916,0.0565947,0.0494284,0.485147
0.140513,0.355793,0.0368029,0.142264,0.452463
0.079778,0.164677,0.0143189,0.0561586,0.251469
0.257921,0.243241,0.0195152,0.0262956,0.0696586
0.117917,0.0948766,0.170329,0.0840512,0.106269
0.0416439,0.062704,0.119823,0.0461842,0.122998
0.23605,0.0389571,0.0548989,0.0719787,0.210446
0.1209,0.13906,0.00578158,0.188784,0.173513
0.173981,0.111878,0.0505666,0.0653181,0.0640589
0.0247125,0.220249,0.0247551,0.145169,0.0571962
0.0416511,0.0326087,0.0356243,0.0382625,0.158106
0.0372957,0.0423792,0.0119338,0.0146401,0.186932
0.0735834,0.0306358,0.0192315,0.0818554,0.175327
0.0735314,0.0288456,0.0390866,0.0892714,0.117831
0.0623502,0.088537,0.0508482,0.0655076,0.044804
0.0452431,0.0963944,0.0995827,0.0493798,0.0554287
0.0725703,0.153201,0.0249858,0.0266304,0.0949977
0.0840063,0.0488119,0.0439772,0.0203132,0.077666
0.0791939,0.0201136,0.0760306,0.00635201,0.0362578
0.077794,0.160318,0.0351848,0.0198681,0.0587171
0.126524,0.0696722,0.147918,0.0160883,0.0136208
0.160899,0.0534529,0.0339053,0.0787529,0.0239077
0.0842708,0.217318,0.0230113,0.0973632,0.0516055
0.133018,0.115643,0.0904966,0.0342665,0.0781948
0.103247,0.123128,0.0742844,0.0634023,0.058473
0.0246954,0.160966,0.103063,0.0495453,0.19453
0.04791,0.0827081,0.0344777,0.00701968,0.0257823
0.14315,0.0805561,0.0197263,0.0258257,0.0698482
0.142317,0.0368865,0.0531949,0.0689556,0.0222554
0.0306107,0.0590866,0.0561979,0.0124996,0.0584215
0.0200478,0.07297,0.0567434,0.0418438,0.0485644
0.0642442,0.0674979,0.0240265,0.0294548,0.0395618
0.0797994,0.0246604,0.0735974,0.029784,0.0640603
0.0506741,0.0243419,0.0726818,0.0718129,0.148126
0.169162,0.105923,0.0453453,0.135955,0.0312697
0.0710824,0.154542,0.173122,0.0554634,0.014242
0.0344247,0.065754,0.0977998,0.0410864,0.0338488
0.0469015,0.102204,0.060752,0.131868,0.0150725
0.108535,0.121663,0.0870203,0.108599,0.0643819
0.088688,0.0550951,0.0389152,0.0391076,0.147516
0.213671,0.0423157,0.0488295,0.0553649,0.0408659
0.0745997,0.0589888,0.0276428,0.0776263,0.190366
0.131117,0.0486942,0.0301929,0.114194,0.0432087
0.139319,0.206149,0.00801612,0.00910447,0.0484838
0.107724,0.0356408,0.0215017,0.0190135,0.0568525
0.0408979,0.0350245,0.172632,0.106413,0.153926
0.0579311,0.0470601,0.208053,0.0744218,0.0462165
0.110725,0.168816,0.152104,0.0804453,0.132588
0.02955,0.125348,0.0766223,0.0694053,0.682094
0.0878069,0.0782485,0.137449,0.184372,0.348935
0.0464978,0.0707489,0.104401,0.124812,0.413711
0.0285874,0.0919295,0.103808,0.0728333,0.154725
0.0548727,0.0917806,0.0293606,0.0940554,0.162157
0.0989309,0.0925638,0.0632587,0.100305,0.240816
0.218327,0.0709243,0.169315,0.0393002,0.0719531
0.163175,0.0784428,0.119569,0.741032,0.0820495
0.44821,0.0241111,0.0778518,0.527841,0.118098
0.559391,0.0933772,0.044381,0.158513,0.136723
0.417922,0.0933006,0.0458639,0.0483732,0.136618
0.0695243,0.0471949,0.163239,0.0841591,0.151979
0.0809297,0.0372598,0.10397,0.0117126,0.343182
0.0866685,0.039344,0.0986269,0.0336621,0.327152
0.185149,0.0226625,0.095098,0.0179516,0.172096
0.125821,0.0293258,0.128036,0.036567,0.104178
0.168525,0.105344,0.222758,0.028508,0.205537
0.132468,0.102482,0.182529,0.0512862,0.284539
0.266711,0.0982749,0.0435691,0.0633154,0.241866
0.423452,0.0834186,0.0809529,0.109524,0.0991369
0.108416,0.0135031,0.0174062,0.0646417,0.208437
0.0406486,0.0841174,0.0331522,0.161667,0.111266
0.0624216,0.105708,0.048321,0.0420378,0.0359632
0.0485594,0.138182,0.0608952,0.0935708,0.0235564
0.21183,0.110798,0.0629868,0.10964,0.0933137
0.131067,0.0714139,0.0220334,0.0594291,0.0694969
0.0936506,0.0561403,0.0390966,0.120882,0.0434856
0.140002,0.0382535,0.0303428,0.216193,0.121944
0.0717585,0.0704629,0.0241955,0.22176,0.0697893
0.0274277,0.0390176,0.00656365,0.291231,0.0451422
0.0438008,0.0278405,0.0672712,0.317404,0.11974
0.025144,0.0396821,0.0730394,0.238228,0.0378794
0.0937891,0.0181759,0.137905,0.156758,0.0450224
0.0343621,0.0437141,0.0418055,0.0600949,0.0530521
0.187117,0.0515037,0.0479272,0.0794997,0.0461493
0.117669,0.0915504,0.0409358,0.0652544,0.0784048
0.103823,0.0427549,0.0282841,0.0726059,0.0224983
0.047792,0.0980869,0.122445,0.0549788,0.0413696
0.10358,0.109493,0.068384,0.0181879,0.0503443
0.0751706,0.123909,0.0572029,0.0215695,0.0436779
0.0577874,0.0336993,0.0259909,0.12812,0.054746
0.110226,0.0444512,0.0272672,0.0900676,0.0647045
0.0680632,0.0810419,0.0503357,0.0540451,0.0556285
0.0239734,0.037871,0.0198281,0.0228895,0.0264985
0.0141176,0.0969033,0.0294499,0.012875,0.0371505
0.0426738,0.0157998,0.0765611,0.0462058,0.065558
0.0291106,0.0501888,0.181002,0.0799524,0.048708
0.0825797,0.0587299,0.0458842,0.0320336,0.0533404
0.163515,0.0951446,0.0272252,0.0379194,0.0688322
0.0662633,0.0259094,0.17821,0.0241383,0.211616
0.109232,0.0585305,0.0739385,0.0387079,0.0855058
0.035125,0.0918596,0.191603,0.0557303,0.0832789
0.0325305,0.151323,0.127643,0.0382475,0.0786549
0.0846843,0.0165338,0.0637405,0.0470594,0.169187
0.101336,0.13655,0.119231,0.0577716,0.141586
0.0917974,0.140084,0.199407,0.0479947,0.114706
0.120636,0.161425,0.0350113,0.0846206,0.320476
0.0705391,0.100357,0.14826,0.0667538,0.238117
0.0268124,0.0391264,0.0590799,0.0221759,0.129388
0.0582028,0.089944,0.148872,0.0523687,0.0653826
0.0694116,0.039974,0.020504,0.0674963,0.0793796
0.0806417,0.098745,0.0453979,0.0487363,0.0782324
0.0620819,0.0565279,0.0902931,0.117558,0.148279
0.133752,0.0312167,0.126625,0.0399784,0.121043
0.0483226,0.0921698,0.0262469,0.0490805,0.0887193
0.0371231,0.511585,0.23489,0.0308669,0.036879
0.0383488,0.389506,0.182163,0.112821,0.110584
0.03595,0.0926127,0.0471099,0.0640487,0.0489062
0.0838991,0.0306934,0.0455291,0.159559,0.145267
0.0857768,0.151865,0.0240882,0.0774198,0.0762139
0.192714,0.081998,0.0692165,0.0302815,0.0309022
0.0928707,0.11931,0.134814,0.0854996,0.159017
0.0365473,0.0744088,0.0498294,0.0309922,0.0992433
0.0485415,0.186552,0.020407,0.0266175,0.0619737
0.0379229,0.138423,0.0657968,0.0117561,0.0542926
0.0289983,0.196702,0.0325047,0.0137848,0.0834189
0.0492635,0.150299,0.0722176,0.0122544,0.0974957
0.025115,0.0605349,0.0795041,0.0494844,0.0432439
0.0281504,0.072389,0.0190344,0.18352,0.0668832
0.0863483,0.027024,0.0373388,0.0490877,0.194982
0.104497,0.101844,0.0780124,0.00981968,0.125542
0.0682838,0.100472,0.0257997,0.0372657,0.14936
0.00859019,0.119849,0.0260818,0.0466468,0.12238
0.0342169,0.0538854,0.0389263,0.0899667,0.0418553
0.0683799,0.112179,0.0479195,0.0726176,0.0694569
0.0464433,0.0366481,0.115593,0.119933,0.0481885
0.0523663,0.164526,0.119369,0.0194628,0.0691408
0.0385461,0.0654205,0.0693759,0.0136883,0.0973179
0.124241,0.069077,0.0465366,0.014851,0.0293333
0.119252,0.163427,0.0905916,0.0623336,0.0564981
0.0261972,0.11992,0.0569638,0.0747225,0.142821
0.0387019,0.0856802,0.0530817,0.0278286,0.0787307
0.0720831,0.0335783,0.0256849,0.0244675,0.0534204
0.0720376,0.118512,0.0958993,0.033099,0.0895555
0.130855,0.0999116,0.0869534,0.0865966,0.123318
0.0767476,0.0831855,0.0229284,0.117028,0.057906
0.00828562,0.0151398,0.0414342,0.0350094,0.0573883
0.117047,0.164803,0.0395178,0.166134,0.0587123
0.094387,0.0391659,0.208173,0.13541,0.0852776
0.0742055,0.185467,0.127514,0.0366297,0.106942
0.0627611,0.0638931,0.0643338,0.0532385,0.0200881
0.0300696,0.207148,0.163042,0.0458996,0.138668
0.106485,0.0784383,0.168427,0.119324,0.0958706
0.10982,0.0998793,0.110175,0.149029,0.0932635
0.046126,0.0949973,0.0194122,0.0876086,0.0689179
0.0308976,0.110614,0.121234,0.0870671,0.0859623
0.104184,0.0473021,0.157008,0.0305899,0.0819516
0.0808817,0.0469937,0.10691,0.0459446,0.0570331
0.0383233,0.158901,0.0359292,0.0445532,0.147647
0.022881,0.0206279,0.112072,0.0406489,0.124631
0.0485075,0.0902985,0.0507119,0.0441074,0.0950555
0.0499012,0.0590903,0.112868,0.0898259,0.0374327
0.138299,0.100543,0.0289512,0.0207577,0.0751752
0.0647952,0.0488116,0.0782944,0.0245906,0.13623
0.128887,0.198621,0.158107,0.0665632,0.074941
0.159393,0.0785575,0.134972,0.216407,0.0832513
0.117317,0.0774986,0.164117,0.0447545,0.0586241
0.0574198,0.110904,0.12018,0.0186979,0.150027
0.139674,0.179944,0.0263276,0.0577697,0.293549
0.174397,0.0542766,0.0814803,0.169762,0.271697
0.150916,0.0549225,0.0447352,0.129382,0.0846388
0.135426,0.18613,0.034011,0.0252623,0.142495
0.0891781,0.0948086,0.0443283,0.033733,0.352607
0.0754588,0.142601,0.0159954,0.0607535,0.096115
0.0366217,0.0383823,0.0140288,0.138533,0.0691246
0.123374,0.0929294,0.15728,0.103074,0.109558
0.0699301,0.0655024,0.0789221,0.14375,0.0732898
0.0471729,0.162383,0.160675,0.0796934,0.259993
0.0572255,0.0888359,0.0471905,0.00744126,0.129761
0.0567551,0.17125,0.0513989,0.0323033,0.0456281
0.0367529,0.015799,0.0338133,0.15599,0.423167
0.027595,0.193618,0.0859036,0.0764707,0.145674
0.0910061,0.0507648,0.0803241,0.0421934,0.244033
0.100493,0.0350257,0.114842,0.146007,0.132743
0.0697542,0.172765,0.0635493,0.168426,0.122534
0.0516622,0.145645,0.0229688,0.107103,0.0654723
0.0766762,0.120882,0.100487,0.10936,0.0231754
0.124432,0.0578801,0.0138435,0.030254,0.0230926
0.0242922,0.163057,0.0635393,0.0585598,0.0821283
0.0331988,0.0291819,0.0351153,0.0317703,0.39503
0.0350402,0.147753,0.0470218,0.0569367,0.0926573
0.0866895,0.0448865,0.13488,0.011915,0.477356
0.0910622,0.0585829,0.113336,0.049184,0.244305
0.0715778,0.132102,0.128922,0.0369635,0.138814
0.0646175,0.134507,0.0214908,0.182251,0.206721
0.129687,0.119674,0.131748,0.0380725,0.184434
0.0602854,0.119254,0.151348,0.220891,0.0843106
0.090892,0.206298,0.187139,0.0887205,0.0786958
0.0560198,0.114258,0.0871886,0.0730275,0.142669
0.0357768,0.13687,0.058446,0.607123,0.0983895
0.128706,0.174981,0.1087,0.283344,0.0672548
0.0837045,0.170928,0.0395279,0.30578,0.0653708
0.0706005,0.0918473,0.122906,0.15215,0.0978187
0.0327044,0.125966,0.0127126,0.0552908,0.0941884
0.0185789,0.0235369,0.0278683,0.190701,0.0800886
0.0322505,0.0616489,0.0249036,0.0771467,0.100631
0.0476696,0.0702203,0.0668977,0.0485174,0.0775296
0.0585644,0.0447492,0.0982021,0.0514175,0.0365824
0.164256,0.0269973,0.0126285,0.00746825,0.0325776
0.0642604,0.0410495,0.0663458,0.107151,0.0309396
0.0889771,0.124061,0.14535,0.241893,0.137543
0.0988704,0.0511825,0.154048,0.219132,0.0384818
0.0570954,0.0676087,0.0594838,0.256272,0.0220298
0.0736543,0.209855,0.00895008,0.0698546,0.120193
0.0780471,0.182161,0.0361655,0.0786171,0.156589
0.149017,0.117943,0.157711,0.0369956,0.211805
0.138483,0.0444355,0.0177471,0.107019,0.0779664
0.12974,0.131222,0.203752,0.0624534,0.165936
0.10638,0.0483852,0.0529059,0.126725,0.416393
0.0381926,0.119612,0.0266562,0.0259613,0.124178
0.0640771,0.0382388,0.0350112,0.0161179,0.0759284
0.0748009,0.0296133,0.131573,0.0345812,0.108962
0.110654,0.0790691,0.0980234,0.0289009,0.267222
0.143741,0.0395445,0.201099,0.0273183,0.130782
0.175594,0.0652831,0.0865036,0.0144889,0.124068
0.126403,0.0862533,0.116434,0.0379211,0.0399528
0.113915,0.0356681,0.1383,0.0461638,0.096875
0.255426,0.144729,0.186523,0.0806398,0.108703
0.142128,0.154801,0.0481327,0.0802242,0.08618
0.220426,0.142456,0.0391667,0.082717,0.155838
0.105188,0.166058,0.139875,0.033072,0.188061
0.157607,0.0319717,0.0518735,0.106018,0.029351
0.100912,0.0334567,0.14252,0.0473063,0.116248
0.0655166,0.0438423,0.0327763,0.117684,0.0886712
0.0464785,0.13348,0.0257929,0.0245646,0.0852912
0.0478668,0.0336723,0.112604,0.037856,0.110562
0.152455,0.152311,0.079249,0.059237,0.0599634
0.00880747,0.0711663,0.0227641,0.0453158,0.0276594
0.0961333,0.0298416,0.0139276,0.00982665,0.0625884
0.145313,0.0917559,0.121781,0.00699342,0.0836774
0.0525663,0.0996865,0.150365,0.0195434,0.231448
0.254572,0.0197658,0.0397984,0.0435281,0.0964485
0.150249,0.0641547,0.0736649,0.06841,0.0922999
0.148445,0.0278978,0.0968435,0.0772411,0.0755607
0.17825,0.145749,0.148377,0.144672,0.0897563
0.224913,0.0373221,0.0301164,0.0727514,0.0726424
0.0851264,0.172558,0.0518912,0.0638872,0.0714596
0.0636491,0.069673,0.168071,0.09468,0.058903
0.0311403,0.0104679,0.154464,0.100484,0.0599255
0.127769,0.137301,0.0967854,0.0303471,0.0406554
0.0497512,0.0525026,0.0569718,0.0513507,0.0347272
0.0810156,0.132002,0.032054,0.083022,0.100539
0.0271099,0.0486442,0.0639765,0.0842805,0.0379042
0.0566926,0.120121,0.100415,0.0513056,0.0794871
0.0248324,0.049373,0.0383207,0.0358511,0.103105
0.0484863,0.138866,0.0177896,0.0316182,0.137706
0.0873132,0.027727,0.0519071,0.106812,0.054564
0.144135,0.0165843,0.0570208,0.122822,0.112067
0.0900959,0.0821994,0.310979,0.0782856,0.1666
0.179368,0.0712742,0.319971,0.0235291,0.215211
0.057668,0.106692,0.368151,0.0207508,0.0575481
