run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.0832147,0.0423394,0.0404659,0.0555846,0.0628567
0.0729366,0.0164527,0.0792624,0.0716057,0.0920348
0.0410019,0.0552211,0.0727254,0.0269823,0.0319455
0.0722657,0.0254814,0.0449011,0.0747309,0.0639287
0.0289974,0.0738791,0.0798416,0.0476203,0.0397299
0.0804278,0.0662604,0.00713967,0.0748721,0.0461267
0.153873,0.0220336,0.0660276,0.0518371,0.0709437
0.0693587,0.0566282,0.105445,0.0421931,0.051408
0.0858615,0.0341165,0.0256408,0.0786603,0.0835982
0.0708187,0.0423134,0.0591465,0.023029,0.0380548
0.0274328,0.0598065,0.0466206,0.0941246,0.0524038
0.0954008,0.0348152,0.0650224,0.0418529,0.0318868
0.0532033,0.0682818,0.0507876,0.076836,0.0546788
0.0644259,0.0535787,0.0364146,0.0385167,0.0656701
0.0909967,0.0503599,0.0756115,0.0489408,0.0794577
0.0428483,0.0528709,0.0550782,0.0694205,0.0623927
0.0911518,0.0349276,0.0990473,0.0457095,0.0471738
0.0800013,0.0974084,0.035235,0.096831,0.0950863
0.0434602,0.0249396,0.0791981,0.0378359,0.0324862
0.0968176,0.0646545,0.0372996,0.0902355,0.083852
0.071962,0.027558,0.109911,0.0596283,0.0551496
0.0348031,0.0664933,0.0339465,0.0357369,0.0659892
0.0856068,0.0687726,0.0822502,0.0992106,0.052248
0.0795471,0.0192429,0.0557436,0.0457156,0.0332924
0.0277682,0.0316134,0.0636377,0.0291739,0.0269923
0.0746525,0.0715484,0.0518769,0.0601482,0.0523715
0.065699,0.0240073,0.0660325,0.0574738,0.0728376
0.0419462,0.0667675,0.0855032,0.0898183,0.0301415
0.0616466,0.0492619,0.0285443,0.117897,0.0799806
0.033848,0.0767324,0.0466929,0.0881916,0.0423562
0.090664,0.0762052,0.0445865,0.0903398,0.0630528
0.0834993,0.0476205,0.0962284,0.0550349,0.0516581
0.0434303,0.0834622,0.020994,0.0820514,0.0452694
0.0933425,0.0320083,0.0543671,0.0379918,0.0387529
0.055305,0.0866979,0.0496592,0.0807022,0.0520562
0.0347112,0.0580424,0.1153,0.0422835,0.0569511
0.0754104,0.0618742,0.0291829,0.0959645,0.0470708
0.0663674,0.0862999,0.0732697,0.0471973,0.0645566
0.0252728,0.0208669,0.0848428,0.0358242,0.0479577
0.0483505,0.0838007,0.0361677,0.11984,0.078177
0.0446789,0.102202,0.0823692,0.0603437,0.0329814
0.0406494,0.0491798,0.0714421,0.0644377,0.100297
0.0974622,0.0568332,0.0746425,0.0736984,0.072344
0.0218976,0.0490279,0.0775484,0.0672721,0.0724209
0.0654809,0.0511535,0.03873,0.0714734,0.0884014
0.045245,0.067888,0.0792808,0.0457509,0.0300474
0.0599283,0.0460483,0.0610576,0.0785052,0.0489719
0.0720972,0.102449,0.043839,0.0262266,0.0575005
0.0292533,0.0473289,0.048415,0.0759295,0.0822739
0.0659369,0.0713443,0.0622133,0.0909435,0.0298568
0.0336246,0.0253274,0.0958399,0.0704812,0.074723
0.0822674,0.0810955,0.0193394,0.0966488,0.0281972
0.0554804,0.0385079,0.0630146,0.0373906,0.0740597
0.199043,0.0657786,0.0188047,0.0932083,0.0559666
0.100625,0.0774825,0.0656963,0.049364,0.0789625
0.124665,0.0346412,0.073584,0.0659962,0.0765415
0.0748967,0.110962,0.0471458,0.0627451,0.0243852
0.036006,0.0250132,0.0770396,0.0855726,0.0553083
0.0758005,0.095417,0.0247254,0.126476,0.0377672
0.0827401,0.0523853,0.0776204,0.0474216,0.0924447
0.0661225,0.06642,0.0373223,0.0924794,0.0365323
0.0573366,0.0813869,0.0694278,0.0637427,0.0741589
0.0460168,0.0306874,0.0436081,0.0716334,0.0386595
0.0469787,0.0506902,0.0713001,0.0478609,0.0757344
0.0543308,0.0274734,0.0371911,0.0929584,0.046877
0.0863996,0.0672604,0.0562086,0.0815882,0.0791047
0.0313558,0.0255566,0.037084,0.0558883,0.0340718
0.0619891,0.0753204,0.0569667,0.0572715,0.0726782
0.0233089,0.0306789,0.0497508,0.0863884,0.04244
0.0861345,0.0743567,0.0571908,0.121635,0.0671423
0.0624422,0.0492981,0.0727373,0.033307,0.0530646
0.0330427,0.0489848,0.0508988,0.114331,0.0603925
0.0416842,0.0633365,0.114144,0.0532582,0.0727154
0.0439991,0.0373047,0.0363351,0.0762852,0.0376129
0.034734,0.0651555,0.10535,0.0879062,0.0724018
0.0778616,0.0565052,0.0505317,0.101615,0.0460604
0.0660521,0.0635721,0.0727669,0.0674703,0.0716911
0.0717433,0.0581731,0.072212,0.0604215,0.0677883
0.0791235,0.0682313,0.0581809,0.0699332,0.0332748
0.0308714,0.101321,0.0826691,0.0701887,0.046747
0.0792988,0.051869,0.0500718,0.0538313,0.037868
0.0471514,0.101393,0.0933728,0.0916096,0.101267
0.0416858,0.053631,0.0334298,0.0799512,0.0600973
0.0706504,0.0690205,0.0887712,0.0749893,0.0737162
0.0453655,0.0738405,0.0678527,0.112963,0.0560837
0.0972176,0.0376183,0.0762982,0.0368149,0.069331
0.054971,0.120036,0.0703636,0.093868,0.0923704
0.0277725,0.0632307,0.0607535,0.0603099,0.0361687
0.0565425,0.040988,0.0907823,0.104957,0.075301
0.0262228,0.0470064,0.0478507,0.047635,0.0356969
0.0630899,0.0244969,0.0528176,0.0784516,0.0634529
0.0818731,0.0756409,0.0713735,0.0481745,0.0770961
0.0311502,0.0805759,0.0318212,0.0717628,0.0842396
0.0575207,0.028519,0.0840623,0.0581674,0.103551
0.0565005,0.0854555,0.0435651,0.108591,0.141839
0.106854,0.0435126,0.102977,0.123524,0.036724
0.0296733,0.0582063,0.0545741,0.031512,0.0676478
0.0756318,0.0354181,0.0551743,0.0735084,0.0876118
0.0243875,0.059448,0.0572554,0.0219203,0.0494899
0.0761303,0.0849274,0.0580479,0.0868339,0.114632
0.0454133,0.0286639,0.100277,0.0711929,0.0291391
0.0826877,0.0810361,0.0324574,0.0698406,0.0639986
0.11168,0.0345008,0.0799036,0.0968749,0.0440741
0.0205015,0.0986973,0.0754735,0.0402319,0.0878471
0.0684019,0.0412744,0.0282317,0.0817777,0.0446681
0.021025,0.0713562,0.063413,0.0563568,0.0777149
0.0840848,0.0333323,0.0255754,0.030002,0.0542533
0.0509025,0.0873368,0.08705,0.0680749,0.108653
0.0623725,0.103909,0.0581437,0.0516703,0.0388897
0.071683,0.0335936,0.0909833,0.086277,0.0978884
0.0220976,0.0898307,0.0911581,0.0625885,0.0391675
0.0986482,0.0495334,0.0485066,0.0602989,0.104797
0.0265934,0.0955897,0.0497448,0.0702443,0.0367892
0.0606576,0.0392556,0.0896023,0.11517,0.0802196
0.0491136,0.104685,0.122095,0.0471178,0.0300625
0.0427592,0.0912544,0.0354062,0.0900052,0.0920709
0.0740069,0.0494042,0.0537343,0.0319612,0.0518086
0.022296,0.0860343,0.0446132,0.100099,0.0887159
0.0574065,0.0528811,0.093398,0.0466097,0.0903948
0.0584361,0.108238,0.0293615,0.0870589,0.0523543
0.0168317,0.0717238,0.0691883,0.111206,0.050597
0.0535223,0.0429801,0.0514539,0.0460977,0.0781595
0.0455729,0.0323524,0.0317659,0.0703283,0.0948603
0.051723,0.061797,0.0665725,0.0793698,0.0470811
0.0805862,0.0337658,0.0471616,0.049178,0.0897278
0.016958,0.103936,0.125606,0.0882976,0.0392654
0.0576833,0.0610515,0.0484571,0.0399915,0.0893587
0.0343706,0.0701475,0.0594759,0.0938847,0.0611343
0.108978,0.0864143,0.0521588,0.0516843,0.0786786
0.0527963,0.0416591,0.0583328,0.0960406,0.0540241
0.0314593,0.0829842,0.0785349,0.0927674,0.0592597
0.0521167,0.0279228,0.0571753,0.0654501,0.110681
0.041019,0.0819152,0.103057,0.0984231,0.066564
0.0689166,0.0473811,0.0176155,0.0351563,0.122186
0.0512227,0.0777832,0.0723571,0.115334,0.0515534
0.0695639,0.0946704,0.0197591,0.10442,0.103196
0.0881225,0.0248386,0.0778897,0.0335628,0.0638852
0.0355986,0.0866004,0.0232861,0.096966,0.0505946
0.0656622,0.0432312,0.0909416,0.0458039,0.0474412
0.0842907,0.113024,0.0958235,0.0900349,0.0853319
0.0358172,0.0423206,0.0349441,0.0802466,0.0839373
0.0997265,0.0764078,0.0679411,0.0399103,0.0689866
0.0360279,0.039944,0.0626678,0.0668435,0.0878148
0.0713158,0.118414,0.13085,0.087093,0.0958059
0.0346933,0.0721146,0.050472,0.0970082,0.0966522
0.0857971,0.0703186,0.0747898,0.0548826,0.069185
0.0904071,0.076373,0.0266732,0.0613828,0.0675
0.0453309,0.0782885,0.0973539,0.0806429,0.078892
0.104535,0.082512,0.0565398,0.0989055,0.100549
0.0303168,0.0666013,0.0815207,0.0470164,0.0461438
0.0722227,0.101846,0.0897333,0.0823046,0.126594
0.0970647,0.0183196,0.0518096,0.107373,0.0699258
0.0502402,0.0837199,0.0724809,0.0445876,0.0524087
0.0679233,0.0773532,0.0778617,0.0654678,0.0282893
0.0424701,0.0396059,0.109608,0.0630995,0.0719858
0.0583833,0.0748409,0.0370106,0.107024,0.11068
0.136456,0.0756803,0.0878972,0.0698685,0.0562579
0.0250915,0.121171,0.0567816,0.0925095,0.122771
0.0881366,0.0227889,0.0735007,0.0616688,0.0643212
0.0438549,0.070821,0.0479862,0.061887,0.0955422
0.0725356,0.0201536,0.0870351,0.0703061,0.0826207
0.113905,0.0931569,0.103449,0.0581801,0.0999132
0.0608906,0.0598854,0.0405608,1.05837,0.102107
0.0943724,0.0879695,0.0742322,0.164569,0.0509362
0.0395065,0.072342,0.0614028,0.289326,0.103501
0.070535,0.0545384,0.129585,0.10818,0.0457909
0.0356077,0.0975382,0.0466552,0.0159747,0.115157
0.0729174,0.0534425,0.0897793,0.0468244,0.121927
0.0552051,0.0623399,0.0899645,0.082854,0.0548365
0.093719,0.0483296,0.0327693,0.0152659,0.108435
0.118138,0.0596687,0.0967738,0.0596345,0.0312094
0.0338524,0.0710525,0.05477,0.100844,0.11606
0.102143,0.054542,0.0950122,0.0878151,0.0839661
0.0644675,0.12008,0.0636805,0.0952221,0.0810416
0.10209,0.067595,0.0883958,0.0344707,0.0461191
0.0503216,0.055234,0.0556019,0.0876728,0.103109
0.0853,0.0323315,0.07849,0.0343995,0.0456075
0.0922074,0.0816476,0.0530885,0.0565439,0.10278
0.0361177,0.0803972,0.0724498,0.106731,0.0513136
0.115722,0.0583762,0.105946,0.0531991,0.156892
0.0415548,0.0657914,0.0351987,0.107284,0.102174
0.0806907,0.0824498,0.0914965,0.0345138,0.303093
0.0546961,0.105699,0.0281061,0.109316,0.108364
0.0598449,0.0294307,0.104058,0.0833071,0.24476
0.0751161,0.0697875,0.062774,0.0576437,0.128094
0.0209603,0.0339921,0.0492622,0.103143,0.0493827
0.0668673,0.0969233,0.111019,0.0557579,0.0129891
0.0412601,0.0606907,0.0366949,0.0600383,0.0663624
0.0730345,0.060092,0.0788975,0.0564076,0.0435044
0.0397385,0.133351,0.0613563,0.0747045,0.122871
0.0868518,0.0391504,0.053751,0.111746,0.0461934
0.0796202,0.0848133,0.0792198,0.0647906,0.0986158
0.0354105,0.0276059,0.0521071,0.0772916,0.0431659
0.0838266,0.0851885,0.0740565,0.0562277,0.113358
0.0385649,0.0430128,0.0287329,0.0792507,0.0983209
0.0852123,0.0914564,0.0682181,0.0973972,0.0716321
0.0606869,0.101137,0.0970699,0.0486691,0.0912397
0.0787673,0.0364009,0.0273205,0.0889148,0.0481849
0.0926545,0.0664879,0.0640288,0.0435576,0.0906303
0.0500322,0.0548674,0.044709,0.141182,0.0646631
0.0937665,0.114784,0.105577,0.107488,0.166337
0.0789365,0.0301915,0.0747357,0.0203092,0.0518741
0.0492469,0.0700848,0.0637633,0.0773532,0.0991261
0.0930751,0.0757181,0.107787,0.0613865,0.064285
0.0474671,0.0377502,0.0480736,0.110593,0.0553072
0.0886862,0.0728295,0.0930748,0.0690514,0.0798822
0.0494912,0.0561616,0.0601848,0.141374,0.0718266
0.0640191,0.0670507,0.0782771,0.10112,0.135751
0.15498,0.0766239,0.0663753,0.066617,0.0309297
0.370472,0.0707012,0.064653,0.0574051,0.0850364
0.190893,0.117785,0.101136,0.0825557,0.0476497
0.0659219,0.0394308,0.0538966,0.117392,0.0997873
0.0746081,0.100546,0.0879037,0.0560872,0.0726792
0.0933579,0.0594425,0.0370643,0.119118,0.121076
0.0583193,0.0948716,0.085715,0.0507357,0.0972972
0.0966053,0.0982912,0.0548541,0.0799281,0.0509111
0.0345795,0.0460467,0.0733,0.0923423,0.0787138
0.0695179,0.10311,0.10576,0.0704447,0.0395592
0.0239936,0.0336554,0.0357213,0.126477,0.0887818
0.0883967,0.0893191,0.0855985,0.0550017,0.0609086
