run1,run2,run3,run4,run5
0.0,0.0,0.0,0.0,0.0
0.104072,0.0230459,0.0188968,0.0493029,0.029354
0.125047,0.00997576,0.0515444,0.0768,0.0548659
0.023546,0.106554,0.0964107,0.0394074,0.0373465
0.0538098,0.123787,0.0307328,0.0517996,0.073454
0.0951856,0.0111026,0.0250843,0.0582815,0.0517701
0.137343,0.0342982,0.0735062,0.0988247,0.0480129
0.0337475,0.0315488,0.0248213,0.0515564,0.0408698
0.0588328,0.0440706,0.0961065,0.0570644,0.0292719
0.141635,0.025274,0.0633886,0.0472032,0.0399383
0.23482,0.0196728,0.0961642,0.0505258,0.0873763
0.00887247,0.0656947,0.0224393,0.0335203,0.0314026
0.021299,0.0588501,0.111545,0.0687081,0.0178428
0.108535,0.0788859,0.0587688,0.0260004,0.0501979
0.124359,0.0311983,0.078568,0.0877726,0.114264
0.101588,0.0245338,0.0569303,0.0559087,0.0385416
0.0393693,0.06172,0.0766289,0.0638214,0.0305354
0.0103766,0.10304,0.0773393,0.0293859,0.0713341
0.0403722,0.12862,0.0759891,0.097899,0.0874794
0.04871,0.0531412,0.144909,0.0434253,0.0420077
0.0706835,0.0568856,0.0527576,0.0504332,0.0519344
0.0311667,0.0211498,0.0440631,0.0817442,0.0236391
0.0411994,0.118843,0.0493908,0.0317973,0.0502536
0.0425751,0.0691617,0.0173134,0.0537799,0.0736379
0.0972907,0.0952736,0.0791345,0.0666179,0.0293438
0.089444,0.0340072,0.0767222,0.0565608,0.0376757
0.0446887,0.0494202,0.0591599,0.0731612,0.0244845
0.0433595,0.0686021,0.0269442,0.0693612,0.130818
0.0233856,0.148415,0.145518,0.0305778,0.091745
0.011813,0.049981,0.0859353,0.0615439,0.0328487
0.0130084,0.0194607,0.0595505,0.0741355,0.0435138
0.0662093,0.023009,0.00920402,0.0974891,0.0669158
0.0855518,0.09716,0.111002,0.171469,0.045697
0.195789,0.0291679,0.0778956,0.134264,0.0373147
0.0492519,0.152589,0.0714179,0.222012,0.0614678
0.0360073,0.0563532,0.0310082,0.0213132,0.0750741
0.129124,0.0297811,0.125165,0.0135558,0.0606278
0.108771,0.0119849,0.0371122,0.050429,0.0263654
0.0643793,0.0731875,0.0419288,0.109023,0.0167483
0.0885067,0.112649,0.0582286,0.0552559,0.0260574
0.0752432,0.0212666,0.0888452,0.0249799,0.0583671
0.114456,0.0473648,0.0476759,0.0795466,0.053123
0.0627521,0.0298882,0.0748965,0.054469,0.0281636
0.0776575,0.0882666,0.0598849,0.101767,0.0148628
0.059554,0.0170947,0.148366,0.0740608,0.0689445
0.107791,0.0233205,0.0661015,0.123543,0.123012
0.0422337,0.0133366,0.0684235,0.145386,0.0193253
0.0576581,0.0775768,0.0652426,0.0749658,0.0432478
0.0866663,0.0827605,0.0736701,0.179239,0.0360195
0.0190184,0.197785,0.11443,0.0686861,0.0518605
0.151888,0.0299617,0.0417717,0.0402078,0.115006
0.0617513,0.0750011,0.0598481,0.0894116,0.0595703
0.0770153,0.0215334,0.0992655,0.027949,0.0202687
0.0275244,0.0366715,0.128891,0.114993,0.0560981
0.0727322,0.0347552,0.0421582,0.0664257,0.077127
0.0458287,0.0974353,0.0463711,0.0288977,0.0638499
0.0633205,0.0274932,0.0737086,0.0478953,0.0573302
0.128307,0.0121931,0.113618,0.112382,0.0631988
0.0404532,0.14441,0.0384873,0.0429707,0.0547561
0.0677096,0.148753,0.0685422,0.0355552,0.0776176
0.0539431,0.0462664,0.0348189,0.0735309,0.0572659
0.0888981,0.0514484,0.160604,0.142497,0.0205101
