TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,58,40,10C-13A-19C-21B,20,1.0,0.0,2.0179293,3.0539391040802,5.433815002441406,2.402782678604126,16.0,3.0,9.059536,2.0179293,1,2.402782678604126,5.456721782684326,3.438792482684326,23.2,4
2,39,65,1A-15A-26C,16,1.0,1.0,14.531288,15.557230949401855,18.35063362121582,2.8043267726898193,18.0,40.0,8.269681,14.531288,1,2.8043267726898193,18.361557722091675,3.830269722091675,25.35,4
3,43,75,11B-19B-24A-26A,18,1.0,2.0,26.650608,27.673114776611328,30.867033004760742,3.2049241065979004,22.0,79.0,7.3808675,26.650608,1,3.2049241065979004,30.87803888320923,4.22743088320923,32.25,4
4,58,45,11C-18C-25A,21,1.0,3.0,38.2759,39.28716278076172,41.46719741821289,2.1909914016723633,21.0,10.0,9.292872,38.2759,1,2.1909914016723633,41.47815418243408,3.202254182434082,26.1,4
5,43,60,2A-7A-9A-15B,17,1.0,4.0,50.793224,51.81217575073242,53.51716613769531,1.7156879901885986,20.0,17.0,9.082232,50.793224,1,1.7156879901885986,53.52786374092102,2.7346397409210184,25.8,4
6,64,50,1B-3B-4A,25,1.0,5.0,62.63816,63.66266632080078,66.7672119140625,3.1039013862609863,16.0,70.0,7.697911,62.63816,1,3.1039013862609863,66.76656770706177,4.128407707061768,32.0,4
7,18,25,14A-23A,9,1.0,6.0,74.49884,75.51199340820312,77.88378143310547,2.3825125694274902,0.0,53.0,8.278816,74.49884,1,2.3825125694274902,77.89450597763062,3.395665977630614,4.5,4
8,11,45,14B-21C-25C,6,1.0,7.0,86.191025,87.21476745605469,89.40043640136719,2.1967365741729736,4.0,59.0,9.182778,86.191025,1,2.1967365741729736,89.41150403022766,3.220479030227665,4.95,4
9,4,75,12B-20B-23B-27C-29C,3,1.0,8.0,98.612656,99.63932037353516,101.41764068603516,1.7894470691680908,0.0,27.0,8.967754,98.612656,1,1.7894470691680908,101.42876744270325,2.816111442703246,3.0,4
10,11,25,12A-27B-28B-30B,5,1.0,9.0,110.42202,111.43537139892578,112.33381652832031,0.9096134901046753,0.0,9.0,10.377289,110.42202,1,0.9096134901046753,112.34498488903046,1.9229648890304532,2.75,4
11,0,0,0.0,0,1.0,10.0,122.74175,,128.7420654296875,,,,5.541821,122.74175,1,5.0,,6.0,0.0,4
12,36,30,3C-20A-22A,11,1.0,11.0,134.29945,135.3247528076172,137.3002166748047,1.98753023147583,10.0,4.0,8.761216,134.29945,1,1.98753023147583,137.31228303909302,3.0128330390930103,10.8,4
13,39,60,9C-25B,15,1.0,12.0,146.09947,147.12200927734375,149.8501739501953,2.7277252674102783,15.0,5.0,8.027716,146.09947,1,2.7277252674102783,149.84973454475403,3.7502645447540317,23.4,4
14,18,50,2C-16C-22B-28A,10,1.0,13.0,157.90909,158.93360900878906,161.40040588378906,2.4778707027435303,6.0,62.0,8.686873,157.90909,1,2.4778707027435303,161.4114797115326,3.502389711532601,9.0,4
15,58,30,13C-30A,19,1.0,14.0,170.11656,171.13803100585938,174.2338409423828,3.106842517852783,13.0,16.0,7.712589,170.11656,1,3.106842517852783,174.24487352371216,4.1283135237121655,17.4,4
16,11,75,6B-18B-22C-24C-29A,7,1.0,15.0,181.98381,182.99598693847656,185.7171630859375,2.7322304248809814,4.0,46.0,8.433811,181.98381,1,2.7322304248809814,185.72821736335754,3.7444073633575385,8.25,4
17,64,25,6A-21A,24,1.0,16.0,194.17598,195.19932556152344,198.4169158935547,3.2284178733825684,7.0,70.0,7.9501104,194.17598,1,3.2284178733825684,198.427743434906,4.251763434905996,16.0,4
18,36,75,4B-5A-13B-16B,14,1.0,17.0,206.40233,207.42213439941406,209.53370666503906,2.1106882095336914,12.0,33.0,9.106262,206.40233,1,2.1106882095336914,209.53282260894775,3.1304926089477476,27.0,4
19,71,55,5B-18A,27,1.0,18.0,218.66768,219.69361877441406,222.8670654296875,3.1843206882476807,17.0,34.0,7.7968516,218.66768,1,3.1843206882476807,222.87793946266174,4.210259462661753,39.05,4
20,4,25,6C-29B-30C,1,1.0,19.0,230.69664,231.7080841064453,232.8336639404297,1.1261330842971802,0.0,22.0,9.631863,230.69664,1,1.1261330842971802,232.8342171907425,2.1375771907424905,1.0,4
21,36,70,3A-5C-10B,13,1.0,20.0,242.50482,243.530029296875,246.51707458496094,2.9865403175354004,11.0,9.0,8.435262,242.50482,1,2.9865403175354004,246.5165696144104,4.011749614410405,25.2,4
22,79,40,9B,30,1.0,21.0,254.97693,256.0018615722656,259.01708984375,3.0261263847351074,23.0,3.0,7.5920033,254.97693,1,3.0261263847351074,259.02798795700073,4.051057957000722,31.6,4
23,36,60,1C-7C-15C,12,1.0,22.0,266.64594,267.6571350097656,269.8003234863281,2.142502784729004,14.0,27.0,8.887117,266.64594,1,2.142502784729004,269.79963779449463,3.153697794494633,21.6,4
24,16,20,14C-17A-20C-27A,8,1.0,23.0,278.72266,279.7453308105469,281.21697998046875,1.4710376262664795,0.0,31.0,9.290277,278.72266,1,1.4710376262664795,281.21636843681335,2.4937084368133355,3.2,4
25,61,45,10A-11A,22,1.0,24.0,290.53958,291.5588073730469,293.7834167480469,2.224925994873047,14.0,23.0,8.935509,290.53958,1,2.224925994873047,293.7837333679199,3.244153367919921,27.45,4
