TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,71,45,2B-16A,26,1.0,0.0,2.0132346,3.038757801055908,5.654077529907227,2.639498233795166,36.0,52.0,8.123247,2.0132346,1,2.639498233795166,5.678256034851074,3.665021434851074,31.95,3
2,0,0,0.0,0,1.0,1.0,13.800986,,19.813915252685547,,,,6.043104,13.800986,1,5.0,,6.0,0.0,3
3,64,25,6A-21A,24,1.0,2.0,25.869625,26.895872116088867,30.970394134521484,4.075763702392578,13.0,58.0,6.862018,25.869625,1,4.075763702392578,30.971635818481445,5.102010818481446,16.0,3
4,11,45,14B-21C-25C,6,1.0,3.0,37.865982,38.877052307128906,41.67041778564453,2.793241024017334,4.0,6.0,8.6466675,37.865982,1,2.793241024017334,41.67029333114624,3.8043113311462378,4.95,3
5,79,40,9B,30,1.0,4.0,50.35388,51.37677764892578,54.40386962890625,3.038100004196167,33.0,23.0,8.200585,50.35388,1,3.038100004196167,54.41487765312195,4.060997653121952,31.6,3
6,18,50,2C-16C-22B-28A,10,1.0,5.0,62.628395,63.65058517456055,65.87055969238281,2.2310001850128174,9.0,20.0,8.993018,62.628395,1,2.2310001850128174,65.88158535957336,3.2531903595733667,9.0,3
7,0,0,0.0,0,1.0,6.0,74.88866,,80.89511108398438,,,,5.7204547,74.88866,1,5.0,,6.0,0.0,3
8,11,75,6B-18B-22C-24C-29A,7,1.0,7.0,86.62739,87.64163208007812,91.7704849243164,4.129915714263916,8.0,52.0,6.48645,86.62739,1,4.129915714263916,91.77154779434204,5.144157794342036,8.25,3
9,71,75,8B,28,1.0,8.0,98.287865,99.31371307373047,103.27033996582031,3.956315279006958,55.0,11.0,7.1568103,98.287865,1,3.956315279006958,103.27002835273743,4.98216335273743,53.25,3
10,76,65,8C-19A-24B,29,1.0,9.0,110.45495,111.47855377197266,114.0206527709961,2.5413849353790283,49.0,9.0,8.132425,110.45495,1,2.5413849353790283,114.01993870735168,3.564988707351688,49.4,3
11,39,60,9C-25B,15,1.0,10.0,122.18381,123.20499420166016,126.45390319824219,3.259962797164917,23.0,36.0,7.8793907,122.18381,1,3.259962797164917,126.46495699882507,4.281146998825079,23.4,3
12,43,60,2A-7A-9A-15B,17,1.0,11.0,134.35634,135.3823699951172,138.1540069580078,2.782381296157837,24.0,7.0,8.401185,134.35634,1,2.782381296157837,138.16475129127502,3.8084112912750356,25.8,3
13,16,20,14C-17A-20C-27A,8,1.0,12.0,146.59006,147.60189819335938,151.8206329345703,4.229344367980957,2.0,23.0,6.6427593,146.59006,1,4.229344367980957,151.83124256134033,5.241182561340338,3.2,3
14,64,50,1B-3B-4A,25,1.0,13.0,158.4986,159.519775390625,162.1371612548828,2.628378391265869,30.0,17.0,8.0595665,158.4986,1,2.628378391265869,162.14815378189087,3.6495537818908588,32.0,3
15,71,55,5B-18A,27,1.0,14.0,170.22714,171.2389678955078,174.03713989257812,2.809163808822632,40.0,76.0,8.211365,170.22714,1,2.809163808822632,174.04813170433044,3.820991704330453,39.05,3
16,58,45,11C-18C-25A,21,1.0,15.0,182.27646,183.28977966308594,187.12039184570312,3.829887628555298,27.0,4.0,6.885103,182.27646,1,3.829887628555298,187.11966729164124,4.843207291641249,26.1,3
17,0,0,0.0,0,1.0,16.0,194.03775,,200.05015563964844,,,,5.50702,194.03775,1,5.0,,6.0,0.0,3
18,61,55,7B-26B,23,1.0,17.0,205.57579,206.60330200195312,210.2703857421875,3.6681909561157227,38.0,79.0,6.843707,205.57579,1,3.6681909561157227,210.27149295806885,4.695702958068836,33.55,3
19,39,65,1A-15A-26C,16,1.0,18.0,217.14023,218.1625213623047,221.28736877441406,3.135437488555908,26.0,66.0,7.4705386,217.14023,1,3.135437488555908,221.2979588508606,4.157728850860593,25.35,3
20,4,25,6C-29B-30C,1,1.0,19.0,228.79544,229.8070831298828,232.8708038330078,3.0749099254608154,0.0,46.0,8.063829,228.79544,1,3.0749099254608154,232.88199305534363,4.0865530553436145,1.0,3
21,18,25,14A-23A,9,1.0,20.0,240.96109,241.9738006591797,244.83709716796875,2.8743185997009277,2.0,48.0,7.761371,240.96109,1,2.8743185997009277,244.84811925888062,3.8870292588806024,4.5,3
22,36,30,3C-20A-22A,11,1.0,21.0,252.628,253.65362548828125,256.237060546875,2.594271659851074,10.0,3.0,8.453594,252.628,1,2.594271659851074,256.2478971481323,3.6198971481323383,10.8,3
23,61,45,10A-11A,22,1.0,22.0,264.71857,265.74114990234375,267.8871765136719,2.1572914123535156,26.0,46.0,9.06082,264.71857,1,2.1572914123535156,267.89844131469727,3.179871314697266,27.45,3
24,36,70,3A-5C-10B,13,1.0,23.0,276.97958,278.003662109375,280.6705017089844,2.677666664123535,26.0,61.0,8.128393,276.97958,1,2.677666664123535,280.68132877349854,3.7017487734985366,25.2,3
25,36,75,4B-5A-13B-16B,14,1.0,24.0,288.82355,289.83966064453125,292.60394287109375,2.775195360183716,20.0,38.0,7.905392,288.82355,1,2.775195360183716,292.61485600471497,3.7913060047149543,27.0,3
26,36,60,1C-7C-15C,12,1.0,25.0,300.54565,301.5591125488281,304.62017822265625,3.061370372772217,22.0,69.0,7.5650983,300.54565,1,3.061370372772217,304.62048292160034,4.0748329216003185,21.6,3
27,58,30,13C-30A,19,1.0,26.0,312.21707,313.2413330078125,315.8372802734375,2.606694459915161,17.0,9.0,8.522863,312.21707,1,2.606694459915161,315.84802746772766,3.630957467727683,17.4,3
28,4,50,4C-17B,2,1.0,27.0,324.39728,325.4216613769531,328.58673095703125,3.1646156311035156,2.0,19.0,7.5051823,324.39728,1,3.1646156311035156,328.58627700805664,4.188997008056617,2.0,3
29,79,65,8A,31,1.0,28.0,336.1251,337.13720703125,340.3705749511719,3.243812322616577,47.0,22.0,7.539279,336.1251,1,3.243812322616577,340.3810193538666,4.255919353866602,51.35,3
30,11,25,12A-27B-28B-30B,5,1.0,29.0,347.93893,348.9623107910156,352.0204162597656,3.057196617126465,3.0,60.0,7.656252,347.93893,1,3.057196617126465,352.0195074081421,4.080577408142062,2.75,3
31,4,75,12B-20B-23B-27C-29C,3,1.0,30.0,359.7021,360.7248840332031,364.1872253417969,3.473123550415039,3.0,67.0,7.4545813,359.7021,1,3.473123550415039,364.19800758361816,4.495907583618191,3.0,3
32,11,20,12C-17C-23C-28C,4,1.0,31.0,371.66916,372.6942443847656,375.3869323730469,2.6925551891326904,1.0,33.0,7.89605,371.66916,1,2.6925551891326904,375.3867995738983,3.7176395738983388,2.2,3
33,43,75,11B-19B-24A-26A,18,1.0,32.0,383.3158,384.34130859375,386.8370666503906,2.4949920177459717,30.0,30.0,8.616715,383.3158,1,2.4949920177459717,386.836300611496,3.5205006114959474,32.25,3
