TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,43,75,11B-19B-24A-26A,18,1.0,0.0,2.0092614,3.0388906002044678,4.867745876312256,1.8532274961471558,29.0,32.0,9.347133,2.0092614,1,1.8532274961471558,4.8921180963516235,2.8828566963516233,32.25,2
2,76,65,8C-19A-24B,29,1.0,1.0,14.252402,15.27170181274414,18.51751136779785,3.2570414543151855,41.0,39.0,8.03679,14.252402,1,3.2570414543151855,18.528743267059326,4.276341267059326,49.4,2
3,16,20,14C-17A-20C-27A,8,1.0,2.0,26.589983,27.608537673950195,28.734254837036133,1.136806607246399,0.0,10.0,9.371025,26.589983,1,1.136806607246399,28.745344281196594,2.155361281196594,3.2,2
4,39,60,9C-25B,15,1.0,3.0,38.1431,39.16434097290039,44.1675910949707,,26.0,66.0,5.8840485,38.1431,1,5.0,,6.0,23.4,2
5,79,40,9B,30,1.0,4.0,50.085278,51.1054801940918,54.734222412109375,3.62837815284729,26.0,64.0,6.928129,50.085278,1,3.62837815284729,54.73385834693909,4.6485803469390845,31.6,2
6,58,30,13C-30A,19,1.0,5.0,61.696495,62.714935302734375,66.8510971069336,4.147374629974365,12.0,40.0,7.045297,61.696495,1,4.147374629974365,66.86230993270874,5.1658149327087415,17.4,2
7,18,50,2C-16C-22B-28A,10,1.0,6.0,73.927605,74.94869995117188,76.91786193847656,1.969152569770813,9.0,32.0,8.74686,73.927605,1,1.969152569770813,76.91785252094269,2.990247520942688,9.0,2
8,36,30,3C-20A-22A,11,1.0,7.0,85.69369,86.71305084228516,90.51753997802734,3.8152759075164795,9.0,3.0,7.5143995,85.69369,1,3.8152759075164795,90.52832674980164,4.834636749801632,10.8,2
9,39,65,1A-15A-26C,16,1.0,8.0,98.06491,99.0841064453125,104.08438110351562,5.011359214782715,19.0,51.0,5.561713,98.06491,1,5.011359214782715,104.09546566009521,6.030555660095217,25.35,2
10,0,0,0.0,0,1.0,9.0,109.66723,,115.66937255859375,,,,5.825182,109.66723,1,5.0,,6.0,0.0,2
11,11,25,12A-27B-28B-30B,5,1.0,10.0,121.51762,122.54035186767578,123.51754760742188,0.9778755903244019,0.0,3.0,9.578416,121.51762,1,0.9778755903244019,123.51822745800018,2.0006074580001894,2.75,2
12,61,45,10A-11A,22,1.0,11.0,133.12575,134.14060974121094,136.80165100097656,2.6721458435058594,18.0,26.0,8.640958,133.12575,1,2.6721458435058594,136.8127555847168,3.687005584716786,27.45,2
13,36,60,1C-7C-15C,12,1.0,12.0,145.46782,146.4885711669922,149.58419799804688,3.095374345779419,15.0,70.0,7.95281,145.46782,1,3.095374345779419,149.5839455127716,4.116125512771617,21.6,2
14,36,70,3A-5C-10B,13,1.0,13.0,157.56306,158.5865478515625,161.93470764160156,3.359161138534546,15.0,59.0,7.634955,157.56306,1,3.359161138534546,161.94570899009705,4.382648990097039,25.2,2
15,0,0,0.0,0,1.0,14.0,169.59412,,175.60153198242188,,,,6.266641,169.59412,1,5.0,,6.0,0.0,2
16,11,20,12C-17C-23C-28C,4,1.0,15.0,181.89142,182.91494750976562,184.91799926757812,2.0157206058502197,0.0,71.0,9.303743,181.89142,1,2.0157206058502197,184.93066811561584,3.039248115615834,2.2,2
17,64,50,1B-3B-4A,25,1.0,16.0,194.25134,195.2708282470703,197.98455810546875,2.713395833969116,25.0,54.0,8.450808,194.25134,1,2.713395833969116,197.98422408103943,3.7328840810394297,32.0,2
18,71,55,5B-18A,27,1.0,17.0,206.46909,207.4907989501953,211.6677703857422,4.188024520874023,30.0,1.0,6.3420568,206.46909,1,4.188024520874023,211.67882347106934,5.209733471069342,39.05,2
19,43,60,2A-7A-9A-15B,17,1.0,18.0,218.0401,219.05850219726562,221.701171875,2.642036199569702,19.0,69.0,7.9193654,218.0401,1,2.642036199569702,221.70053839683533,3.660438396835332,25.8,2
20,64,25,6A-21A,24,1.0,19.0,229.65572,230.67552185058594,233.2510528564453,2.575188398361206,11.0,25.0,8.123586,229.65572,1,2.575188398361206,233.25071024894714,3.5949902489471413,16.0,2
21,58,45,11C-18C-25A,21,1.0,20.0,241.40439,242.42750549316406,244.73452758789062,2.3181426525115967,15.0,53.0,8.541507,241.40439,1,2.3181426525115967,244.74564814567566,3.3412581456756527,26.1,2
22,71,75,8B,28,1.0,21.0,253.31052,254.33155822753906,258.4008483886719,4.069985866546631,49.0,29.0,6.810793,253.31052,1,4.069985866546631,258.4015440940857,5.091024094085697,53.25,2
23,4,75,12B-20B-23B-27C-29C,3,1.0,22.0,265.23648,266.2582702636719,268.4854736328125,2.237996816635132,0.0,77.0,8.521589,265.23648,1,2.237996816635132,268.496267080307,3.259787080307035,3.0,2
24,11,75,6B-18B-22C-24C-29A,7,1.0,23.0,277.0284,278.0525817871094,281.0516052246094,3.0100719928741455,6.0,65.0,7.8390026,277.0284,1,3.0100719928741455,281.0626537799835,4.034253779983544,8.25,2
25,4,50,4C-17B,2,1.0,24.0,288.91965,289.9433288574219,292.8345642089844,2.9020791053771973,2.0,44.0,8.077437,288.91965,1,2.9020791053771973,292.8454079627991,3.925757962799082,2.0,2
26,71,45,2B-16A,26,1.0,25.0,300.93964,301.95880126953125,303.5352478027344,1.587517261505127,29.0,60.0,9.518899,300.93964,1,1.587517261505127,303.5463185310364,2.60667853103638,31.95,2
27,36,75,4B-5A-13B-16B,14,1.0,26.0,313.08072,314.1033935546875,315.6014099121094,1.5091688632965088,17.0,32.0,9.965506,313.08072,1,1.5091688632965088,315.612562417984,2.5318424179840235,27.0,2
28,0,0,0.0,0,1.0,27.0,325.59497,,331.59661865234375,,,,6.2092047,325.59497,1,5.0,,6.0,0.0,2
