TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,18,25,14A-23A,9,1.0,0.0,2.0169358,3.052793502807617,5.974081039428711,2.9446804523468018,7.0,5.0,7.906873,2.0169358,1,2.9446804523468018,5.997473955154419,3.9805381551544188,4.5,3
2,39,65,1A-15A-26C,16,1.0,1.0,13.916988,14.9298734664917,16.62401008605957,1.705313801765442,26.0,33.0,9.507327,13.916988,1,1.705313801765442,16.63518726825714,2.718199268257141,25.35,3
3,11,45,14B-21C-25C,6,1.0,2.0,26.15632,27.169384002685547,29.157329559326172,1.9988535642623901,15.0,63.0,8.987319,26.15632,1,1.9988535642623901,29.168237566947937,3.011917566947936,4.95,3
4,43,75,11B-19B-24A-26A,18,1.0,3.0,38.176315,39.198429107666016,41.00846862792969,1.8211320638656616,24.0,65.0,9.375221,38.176315,1,1.8211320638656616,41.01956117153168,2.843246171531675,32.25,3
5,36,60,1C-7C-15C,12,1.0,4.0,50.4126,51.43623352050781,52.99066162109375,1.5653895139694214,23.0,38.0,9.035251,50.4126,1,1.5653895139694214,53.001623034477234,2.5890230344772363,21.6,3
6,58,30,13C-30A,19,1.0,5.0,62.058346,63.08273696899414,65.39055633544922,2.3188982009887695,24.0,38.0,9.067954,62.058346,1,2.3188982009887695,65.40163516998291,3.34328916998291,17.4,3
7,64,50,1B-3B-4A,25,1.0,6.0,74.4829,75.50019073486328,77.15716552734375,1.65641188621521,27.0,52.0,9.657024,74.4829,1,1.65641188621521,77.15660262107849,2.6737026210784904,32.0,3
8,0,0,0.0,0,1.0,7.0,86.84546,,92.84796142578125,,,,5.788345,86.84546,1,5.0,,6.0,0.0,3
9,58,45,11C-18C-25A,21,1.0,8.0,98.65726,99.68289184570312,101.04057312011719,1.370518445968628,22.0,43.0,9.519121,98.65726,1,1.370518445968628,101.05341029167175,2.396150291671759,26.1,3
10,43,60,2A-7A-9A-15B,17,1.0,9.0,110.58911,111.6012191772461,112.89066314697266,1.3002363443374634,30.0,48.0,9.972682,110.58911,1,1.3002363443374634,112.90145552158356,2.312345521583552,25.8,3
11,36,70,3A-5C-10B,13,1.0,10.0,122.88725,123.91259765625,125.84068298339844,1.9401129484176636,16.0,38.0,8.757658,122.88725,1,1.9401129484176636,125.85271060466766,2.965460604667669,25.2,3
12,4,75,12B-20B-23B-27C-29C,3,1.0,11.0,134.62955,135.65504455566406,137.99082946777344,2.346569061279297,6.0,69.0,8.422934,134.62955,1,2.346569061279297,138.00161361694336,3.3720636169433647,3.0,3
13,71,75,8B,28,1.0,12.0,146.44714,147.47215270996094,150.15733337402344,2.684499740600586,39.0,77.0,8.353903,146.44714,1,2.684499740600586,150.15665245056152,3.709512450561533,53.25,3
14,76,65,8C-19A-24B,29,1.0,13.0,158.54083,159.56564331054688,162.55752563476562,3.003295660018921,30.0,76.0,7.9834228,158.54083,1,3.003295660018921,162.5689389705658,4.028108970565796,49.4,3
15,11,25,12A-27B-28B-30B,5,1.0,14.0,170.5687,171.5822296142578,173.75738525390625,2.1862127780914307,3.0,59.0,8.449041,170.5687,1,2.1862127780914307,173.76844239234924,3.1997423923492363,2.75,3
16,0,0,0.0,0,1.0,15.0,182.23627,,188.24124145507812,,,,5.696099,182.23627,1,5.0,,6.0,0.0,3
17,61,55,7B-26B,23,1.0,16.0,193.95393,194.967041015625,197.4908905029297,2.536673069000244,20.0,31.0,8.473179,193.95393,1,2.536673069000244,197.50371408462524,3.54978408462523,33.55,3
18,4,25,6C-29B-30C,1,1.0,17.0,205.99132,207.00376892089844,208.5574493408203,1.5642709732055664,2.0,7.0,8.951678,205.99132,1,1.5642709732055664,208.568039894104,2.576719894104002,1.0,3
19,79,65,8A,31,1.0,18.0,217.5331,218.55809020996094,221.10731506347656,2.5485939979553223,23.0,9.0,7.985895,217.5331,1,2.5485939979553223,221.10668420791626,3.5735842079162694,51.35,3
