TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,18,25,14A-23A,9,1.0,0.0,2.0187762,3.058316469192505,6.151041030883789,3.117628812789917,3.0,52.0,7.838625,2.0187762,1,3.117628812789917,6.175945281982422,4.157169081982422,4.5,3
2,0,0,0.0,0,1.0,1.0,14.009479,,20.02313232421875,,,,5.8749413,14.009479,1,5.0,,6.0,0.0,3
3,16,20,14C-17A-20C-27A,8,1.0,2.0,25.917454,26.943147659301758,29.784427642822266,2.8544387817382812,2.0,53.0,7.6973424,25.917454,1,2.8544387817382812,29.79758644104004,3.8801324410400397,3.2,3
4,39,65,1A-15A-26C,16,1.0,3.0,37.51353,38.525535583496094,42.56769943237305,4.053310394287109,12.0,67.0,7.1368,37.51353,1,4.053310394287109,42.5788459777832,5.0653159777832,25.35,3
5,11,20,12C-17C-23C-28C,4,1.0,4.0,49.733322,50.7462043762207,55.6677360534668,4.921739101409912,4.0,54.0,6.55528,49.733322,1,4.921739101409912,55.667943477630615,5.934621477630614,2.2,3
6,36,60,1C-7C-15C,12,1.0,5.0,62.250446,63.2746696472168,67.48443603515625,4.220870494842529,13.0,20.0,6.4961643,62.250446,1,4.220870494842529,67.49554014205933,5.24509414205933,21.6,3
7,18,50,2C-16C-22B-28A,10,1.0,6.0,74.02052,75.03266143798828,80.03438568115234,,5.0,50.0,6.017317,74.02052,1,5.0,,6.0,9.0,3
8,39,60,9C-25B,15,1.0,7.0,86.08805,87.10073852539062,91.41765594482422,4.327700614929199,12.0,73.0,6.4810586,86.08805,1,4.327700614929199,91.42843914031982,5.340389140319829,23.4,3
9,36,75,4B-5A-13B-16B,14,1.0,8.0,97.928986,98.95316314697266,101.91767120361328,2.9751813411712646,15.0,7.0,7.62736,97.928986,1,2.9751813411712646,101.92834448814392,3.999358488143926,27.0,3
10,11,75,6B-18B-22C-24C-29A,7,1.0,9.0,109.57576,110.60072326660156,114.01762390136719,3.4275949001312256,5.0,6.0,7.625203,109.57576,1,3.4275949001312256,114.02831816673279,4.452558166732786,8.25,3
11,61,45,10A-11A,22,1.0,10.0,121.67325,122.68553924560547,127.10114288330078,4.426482200622559,14.0,63.0,6.2213135,121.67325,1,4.426482200622559,127.11202144622803,5.438771446228031,27.45,3
12,0,0,0.0,0,1.0,11.0,133.35649,,139.36672973632812,,,,6.407459,133.35649,1,5.0,,6.0,0.0,3
13,61,55,7B-26B,23,1.0,12.0,145.79437,146.82247924804688,151.8177947998047,,21.0,79.0,5.9917774,145.79437,1,5.0,,6.0,33.55,3
14,43,60,2A-7A-9A-15B,17,1.0,13.0,157.84666,158.8711700439453,160.8682861328125,2.0082600116729736,11.0,3.0,8.530404,157.84666,1,2.0082600116729736,160.8794300556183,3.032770055618272,25.8,3
15,4,25,6C-29B-30C,1,1.0,14.0,169.43347,170.4593505859375,172.63458251953125,2.187424898147583,0.0,15.0,9.241023,169.43347,1,2.187424898147583,172.64677548408508,3.213305484085083,1.0,3
16,58,45,11C-18C-25A,21,1.0,15.0,181.90945,182.9205780029297,186.6177520751953,3.696633815765381,22.0,72.0,7.45285,181.90945,1,3.696633815765381,186.61721181869507,4.707761818695076,26.1,3
17,64,50,1B-3B-4A,25,1.0,16.0,194.09412,195.11570739746094,198.63430786132812,3.52952241897583,9.0,65.0,7.4332976,194.09412,1,3.52952241897583,198.64522981643677,4.551109816436764,32.0,3
18,4,50,4C-17B,2,1.0,17.0,206.10349,207.1263885498047,209.63436889648438,2.5189075469970703,20.0,52.0,8.619938,206.10349,1,2.5189075469970703,209.64529609680176,3.541806096801764,2.0,3
19,58,30,13C-30A,19,1.0,18.0,218.28377,219.3061065673828,222.21749877929688,2.91165828704834,7.0,65.0,8.524536,218.28377,1,2.91165828704834,222.21776485443115,3.9339948544311483,17.4,3
20,58,40,10C-13A-19C-21B,20,1.0,19.0,230.77554,231.78599548339844,234.51742553710938,2.7314774990081787,10.0,69.0,8.268113,230.77554,1,2.7314774990081787,234.51747298240662,3.7419329824066097,23.2,3
21,79,65,8A,31,1.0,20.0,242.81927,243.83511352539062,246.68429565429688,2.8602423667907715,19.0,12.0,7.782148,242.81927,1,2.8602423667907715,246.6953558921814,3.8760858921814076,51.35,3
22,11,45,14B-21C-25C,6,1.0,21.0,254.50357,255.52667236328125,257.6679382324219,2.152244806289673,4.0,31.0,9.109683,254.50357,1,2.152244806289673,257.6789171695709,3.1753471695709266,4.95,3
23,36,70,3A-5C-10B,13,1.0,22.0,266.8129,267.83697509765625,270.8177795410156,2.991781234741211,24.0,35.0,8.198782,266.8129,1,2.991781234741211,270.82875633239746,4.015856332397448,25.2,3
24,4,75,12B-20B-23B-27C-29C,3,1.0,23.0,279.0441,280.06787109375,281.600830078125,1.533018946647644,17.0,15.0,9.697345,279.0441,1,1.533018946647644,281.60089004039764,2.5567900403976296,3.0,3
