TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,36,30,3C-20A-22A,11,1.0,0.0,2.021946,3.048759698867798,5.819033145904541,2.7831413745880127,7.0,33.0,7.9795775,2.021946,1,2.7831413745880127,5.8319010734558105,3.8099550734558107,10.8,3
2,71,75,8B,28,1.0,1.0,13.833252,14.853808403015137,18.969148635864258,4.114527225494385,31.0,66.0,7.2665057,13.833252,1,4.114527225494385,18.96833562850952,5.135083628509522,53.25,3
3,39,65,1A-15A-26C,16,1.0,2.0,26.266533,27.288040161132812,30.769344329833984,3.4921517372131348,20.0,56.0,7.751665,26.266533,1,3.4921517372131348,30.780191898345947,4.513658898345948,25.35,3
4,4,25,6C-29B-30C,1,1.0,3.0,38.557552,39.583091735839844,40.80231475830078,1.2187930345535278,0.0,15.0,9.357591,38.557552,1,1.2187930345535278,40.80188477039337,2.2443327703933704,1.0,3
5,11,25,12A-27B-28B-30B,5,1.0,4.0,50.18843,51.2031135559082,53.18577194213867,1.994009256362915,3.0,11.0,9.33738,50.18843,1,1.994009256362915,53.19712281227112,3.0086928122711214,2.75,3
6,0,0,0.0,0,1.0,5.0,62.54481,,68.55703735351562,,,,5.731544,62.54481,1,5.0,,6.0,0.0,3
7,0,0,0.0,0,1.0,6.0,74.29873,,80.31148529052734,,,,5.5239162,74.29873,1,5.0,,6.0,0.0,3
8,58,40,10C-13A-19C-21B,20,1.0,7.0,85.85082,86.87863159179688,89.06905364990234,2.1917874813079834,11.0,19.0,9.135745,85.85082,1,2.1917874813079834,89.07041907310486,3.2195990731048596,23.2,3
9,11,75,6B-18B-22C-24C-29A,7,1.0,8.0,98.232315,99.25601196289062,102.95246124267578,3.707361936569214,5.0,16.0,6.8851237,98.232315,1,3.707361936569214,102.96337389945984,4.731058899459839,8.25,3
10,43,75,11B-19B-24A-26A,18,1.0,9.0,109.86396,110.88953399658203,114.90238952636719,4.023841857910156,20.0,67.0,6.593671,109.86396,1,4.023841857910156,114.91337585449219,5.049415854492182,32.25,3
11,64,25,6A-21A,24,1.0,10.0,121.52682,122.5499038696289,124.8025894165039,2.2635631561279297,10.0,42.0,8.28462,121.52682,1,2.2635631561279297,124.81346702575684,3.286647025756835,16.0,3
12,18,50,2C-16C-22B-28A,10,1.0,11.0,133.11244,134.1261444091797,137.2022705078125,3.087275266647339,8.0,7.0,7.6465297,133.11244,1,3.087275266647339,137.21341967582703,4.100979675827034,9.0,3
13,36,75,4B-5A-13B-16B,14,1.0,12.0,144.87817,145.901123046875,149.95242309570312,4.062198638916016,17.0,70.0,6.7403607,144.87817,1,4.062198638916016,149.96332168579102,5.085151685791004,27.0,3
14,11,20,12C-17C-23C-28C,4,1.0,13.0,156.7238,157.73727416992188,159.5358123779297,1.8099068403244019,2.0,35.0,9.475957,156.7238,1,1.8099068403244019,159.54718101024628,2.8233810102462655,2.2,3
15,58,45,11C-18C-25A,21,1.0,14.0,169.04655,170.07235717773438,172.63583374023438,2.574850082397461,11.0,49.0,8.050494,169.04655,1,2.574850082397461,172.64720726013184,3.6006572601318396,26.1,3
16,18,25,14A-23A,9,1.0,15.0,180.70953,181.73117065429688,184.685791015625,2.96555757522583,3.0,57.0,8.084881,180.70953,1,2.96555757522583,184.6967282295227,3.987198229522704,4.5,3
17,61,55,7B-26B,23,1.0,16.0,192.79836,193.82009887695312,197.10244750976562,3.293386459350586,27.0,49.0,7.581481,192.79836,1,3.293386459350586,197.1134853363037,4.3151253363037085,33.55,3
18,64,50,1B-3B-4A,25,1.0,17.0,204.70905,205.72003173828125,208.8023681640625,3.081887722015381,30.0,75.0,8.257348,204.70905,1,3.081887722015381,208.80191946029663,4.09286946029664,32.0,3
19,0,0,0.0,0,1.0,18.0,217.08784,,223.0965118408203,,,,6.367953,217.08784,1,5.0,,6.0,0.0,3
20,71,55,5B-18A,27,1.0,19.0,229.48224,230.495361328125,233.65240478515625,3.169541358947754,34.0,58.0,7.765642,229.48224,1,3.169541358947754,233.66490268707275,4.182662687072764,39.05,3
21,58,30,13C-30A,19,1.0,20.0,241.45354,242.46473693847656,245.28578186035156,2.8318684101104736,13.0,36.0,7.793962,241.45354,1,2.8318684101104736,245.29660534858704,3.8430653485870323,17.4,3
22,79,65,8A,31,1.0,21.0,253.11018,254.12335205078125,258.4523620605469,4.34042501449585,40.0,78.0,6.6178694,253.11018,1,4.34042501449585,258.4637770652771,5.353597065277086,51.35,3
23,36,60,1C-7C-15C,12,1.0,22.0,265.0935,266.1105041503906,268.3524475097656,2.2530357837677,15.0,19.0,8.451731,265.0935,1,2.2530357837677,268.3635399341583,3.2700399341583193,21.6,3
24,4,50,4C-17B,2,1.0,23.0,276.8316,277.84942626953125,280.9354553222656,3.085383415222168,1.0,57.0,7.9966397,276.8316,1,3.085383415222168,280.9348096847534,4.103209684753438,2.0,3
25,76,65,8C-19A-24B,29,1.0,24.0,288.95605,289.9798278808594,292.76922607421875,2.8000242710113525,34.0,33.0,8.686345,288.95605,1,2.8000242710113525,292.7798521518707,3.823802151870723,49.4,3
26,39,60,9C-25B,15,1.0,25.0,301.48154,302.5064697265625,305.7857971191406,3.278343677520752,19.0,14.0,7.5171638,301.48154,1,3.278343677520752,305.78481340408325,4.3032734040832565,23.4,3
27,11,45,14B-21C-25C,6,1.0,26.0,313.3318,314.34466552734375,316.8357238769531,2.501995086669922,3.0,21.0,8.21989,313.3318,1,2.501995086669922,316.8466606140137,3.514860614013685,4.95,3
28,79,40,9B,30,1.0,27.0,325.08817,326.1144104003906,329.2024230957031,3.087479591369629,16.0,20.0,7.855794,325.08817,1,3.087479591369629,329.20188999176025,4.113719991760263,31.6,3
