TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,61,45,10A-11A,22,1.0,0.0,2.0103817,3.0489959716796875,6.515791893005371,3.4904685020446777,27.0,3.0,7.4878635,2.0103817,1,3.4904685020446777,6.539464473724365,4.529082773724365,27.45,3
2,43,75,11B-19B-24A-26A,18,1.0,1.0,14.04015,15.063523292541504,18.299060821533203,3.2465481758117676,25.0,56.0,7.6405163,14.04015,1,3.2465481758117676,18.31007146835327,4.269921468353271,32.25,3
3,4,75,12B-20B-23B-27C-29C,3,1.0,2.0,25.975138,26.991458892822266,29.44908332824707,2.4685420989990234,2.0,72.0,8.807463,25.975138,1,2.4685420989990234,29.46000099182129,3.484862991821288,3.0,3
4,0,0,0.0,0,1.0,3.0,38.2909,,44.29997634887695,,,,5.503322,38.2909,1,5.0,,6.0,0.0,3
5,11,25,12A-27B-28B-30B,5,1.0,4.0,49.8234,50.847896575927734,53.399051666259766,2.5520737171173096,6.0,69.0,8.092618,49.8234,1,2.5520737171173096,53.399970293045044,3.5765702930450445,2.75,3
6,71,55,5B-18A,27,1.0,5.0,61.51592,62.53948974609375,64.76565551757812,2.2262117862701416,39.0,21.0,8.42074,61.51592,1,2.2262117862701416,64.76570153236389,3.2497815323638903,39.05,3
7,0,0,0.0,0,1.0,6.0,73.219475,,79.2264175415039,,,,6.3135266,73.219475,1,5.0,,6.0,0.0,3
8,61,55,7B-26B,23,1.0,7.0,85.55,86.56299591064453,89.53255462646484,2.9820785522460938,31.0,43.0,8.294609,85.55,1,2.9820785522460938,89.54507446289062,3.995074462890628,33.55,3
9,11,20,12C-17C-23C-28C,4,1.0,8.0,97.85451,98.8803482055664,102.13262176513672,3.263241767883301,3.0,72.0,7.245414,97.85451,1,3.263241767883301,102.1435899734497,4.289079973449702,2.2,3
10,36,60,1C-7C-15C,12,1.0,9.0,109.406654,110.43302917480469,113.1826400756836,2.7611093521118164,15.0,68.0,8.149371,109.406654,1,2.7611093521118164,113.1941385269165,3.7874845269165007,21.6,3
