TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,4,75,12B-20B-23B-27C-29C,3,1.0,0.0,2.014311,3.048722505569458,4.149414539337158,1.1239007711410522,2.0,2.0,10.276657,2.014311,1,1.1239007711410522,4.17262327671051,2.15831227671051,3.0,1
2,4,25,6C-29B-30C,1,1.0,1.0,14.449564,15.4683198928833,17.41620445251465,1.9596253633499146,3.0,26.0,8.788268,14.449564,1,1.9596253633499146,17.427945256233215,2.978381256233215,1.0,1
3,64,25,6A-21A,24,1.0,2.0,26.235826,27.26163673400879,29.232479095458984,1.9819122552871704,9.0,42.0,8.785959,26.235826,1,1.9819122552871704,29.24354898929596,3.00772298929596,16.0,1
4,58,30,13C-30A,19,1.0,3.0,38.046818,39.06449508666992,42.51572036743164,3.450665235519409,6.0,58.0,7.9835405,38.046818,1,3.450665235519409,42.51516032218933,4.468342322189329,17.4,1
5,11,25,12A-27B-28B-30B,5,1.0,4.0,50.538578,51.556209564208984,52.91613006591797,1.3710683584213257,2.0,26.0,10.115745,50.538578,1,1.3710683584213257,52.92727792263031,2.388699922630309,2.75,1
6,79,65,8A,31,1.0,5.0,63.069454,64.08598327636719,66.34933471679688,2.274557113647461,19.0,31.0,8.376957,63.069454,1,2.274557113647461,66.36054039001465,3.291086390014648,51.35,1
7,76,65,8C-19A-24B,29,1.0,6.0,74.76107,75.78120422363281,78.49947357177734,2.729330062866211,19.0,78.0,8.167328,74.76107,1,2.729330062866211,78.51053428649902,3.7494642864990197,49.4,1
8,36,75,4B-5A-13B-16B,14,1.0,7.0,86.70428,87.72174072265625,90.43253326416016,2.7219772338867188,9.0,38.0,8.690719,86.70428,1,2.7219772338867188,90.44371795654297,3.7394379565429716,27.0,1
9,43,75,11B-19B-24A-26A,18,1.0,8.0,99.15292,100.17181396484375,102.7994613647461,2.6388909816741943,17.0,2.0,7.9544435,99.15292,1,2.6388909816741943,102.81070494651794,3.6577849465179497,32.25,1
10,0,0,0.0,0,1.0,9.0,110.7754,,116.78937530517578,,,,5.644267,110.7754,1,5.0,,6.0,0.0,1
11,43,60,2A-7A-9A-15B,17,1.0,10.0,122.44701,123.473876953125,126.33289337158203,2.8596179485321045,11.0,51.0,8.453911,122.44701,1,2.8596179485321045,126.3334949016571,3.8864849016570986,25.8,1
12,79,40,9B,30,1.0,11.0,134.81557,135.838623046875,137.76611328125,1.9384140968322754,6.0,42.0,8.767426,134.81557,1,1.9384140968322754,137.77703714370728,2.9614671437072673,31.6,1
13,64,50,1B-3B-4A,25,1.0,12.0,146.56424,147.5894012451172,149.99945068359375,2.4092462062835693,15.0,48.0,8.810236,146.56424,1,2.4092462062835693,149.99864745140076,3.4344074514007445,32.0,1
14,61,45,10A-11A,22,1.0,13.0,158.84554,159.86688232421875,162.2161407470703,2.3601715564727783,5.0,0.0,8.1499195,158.84554,1,2.3601715564727783,162.22705388069153,3.3815138806915286,27.45,1
15,36,30,3C-20A-22A,11,1.0,14.0,170.39584,171.41537475585938,173.41616821289062,2.0004355907440186,4.0,59.0,9.438379,170.39584,1,2.0004355907440186,173.4158103466034,3.019970346603401,10.8,1
16,16,20,14C-17A-20C-27A,8,1.0,15.0,182.88448,183.90110778808594,184.7828369140625,0.8928639888763428,0.0,5.0,9.792009,182.88448,1,0.8928639888763428,184.79397177696228,1.909491776962284,3.2,1
17,39,65,1A-15A-26C,16,1.0,16.0,194.61095,195.63441467285156,197.6326904296875,1.9980385303497314,7.0,13.0,8.999852,194.61095,1,1.9980385303497314,197.6324532032013,3.0215032032012914,25.35,1
18,61,55,7B-26B,23,1.0,17.0,206.66393,207.68382263183594,209.6331024169922,1.960533618927002,11.0,14.0,8.976435,206.66393,1,1.960533618927002,209.64435625076294,2.980426250762946,33.55,1
19,18,50,2C-16C-22B-28A,10,1.0,18.0,218.6341,219.65383911132812,221.9668731689453,2.3243424892425537,5.0,50.0,8.402089,218.6341,1,2.3243424892425537,221.97818160057068,3.3440816005706893,9.0,1
