TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,61,45,10A-11A,22,1.0,0.0,2.0148695,3.0445919036865234,6.225058078765869,3.207651376724243,18.0,1.0,7.8900247,2.0148695,1,3.207651376724243,6.252243280410767,4.237373780410767,27.45,4
2,71,75,8B,28,1.0,1.0,14.139501,15.163216590881348,18.091503143310547,2.939138650894165,35.0,16.0,8.14581,14.139501,1,2.939138650894165,18.102355241775513,3.9628542417755135,53.25,4
3,43,75,11B-19B-24A-26A,18,1.0,2.0,26.274149,27.29194450378418,29.724695205688477,2.432461977005005,29.0,60.0,8.942114,26.274149,1,2.432461977005005,29.724406480789185,3.4502574807891833,32.25,4
4,64,50,1B-3B-4A,25,1.0,3.0,38.692192,39.71479797363281,42.4914665222168,2.788104295730591,16.0,25.0,8.569203,38.692192,1,2.788104295730591,42.5029022693634,3.8107102693634047,32.0,4
5,11,20,12C-17C-23C-28C,4,1.0,4.0,51.088333,52.108123779296875,54.991695404052734,2.894519805908203,0.0,47.0,7.6862106,51.088333,1,2.894519805908203,55.00264358520508,3.9143105852050795,2.2,4
6,18,25,14A-23A,9,1.0,5.0,62.71122,63.733924865722656,66.70845794677734,2.985492467880249,4.0,35.0,7.949129,62.71122,1,2.985492467880249,66.7194173336029,4.008197333602908,4.5,4
7,36,60,1C-7C-15C,12,1.0,6.0,74.68759,75.7118911743164,78.12498474121094,2.4247395992279053,18.0,25.0,8.186788,74.68759,1,2.4247395992279053,78.13663077354431,3.4490407735443114,21.6,4
8,11,75,6B-18B-22C-24C-29A,7,1.0,7.0,86.34622,87.37029266357422,90.9248046875,3.5654969215393066,5.0,24.0,6.9805794,86.34622,1,3.5654969215393066,90.93578958511353,4.589569585113523,8.25,4
9,43,60,2A-7A-9A-15B,17,1.0,8.0,97.938995,98.96475982666016,102.07473754882812,3.1098482608795166,18.0,50.0,7.751235,97.938995,1,3.1098482608795166,102.07460808753967,4.135613087539667,25.8,4
10,4,75,12B-20B-23B-27C-29C,3,1.0,9.0,109.85713,110.87883758544922,113.70838165283203,2.8406124114990234,2.0,42.0,8.3262205,109.85713,1,2.8406124114990234,113.71944999694824,3.8623199969482442,3.0,4
11,61,55,7B-26B,23,1.0,10.0,122.065674,123.08422088623047,125.14141082763672,2.0565834045410156,28.0,37.0,9.133048,122.065674,1,2.0565834045410156,125.14080429077148,3.075130290771483,33.55,4
12,0,0,0.0,0,1.0,11.0,134.29982,,140.30613708496094,,,,6.0365868,134.29982,1,5.0,,6.0,0.0,4
13,79,40,9B,30,1.0,12.0,146.35684,147.37887573242188,150.2085723876953,2.842373847961426,27.0,78.0,8.296509,146.35684,1,2.842373847961426,150.2212495803833,3.8644095803832954,31.6,4
14,39,65,1A-15A-26C,16,1.0,13.0,158.53949,159.55914306640625,162.17491149902344,2.6151976585388184,17.0,29.0,7.9525113,158.53949,1,2.6151976585388184,162.17434072494507,3.6348507249450677,25.35,4
15,76,65,8C-19A-24B,29,1.0,14.0,170.16217,171.18182373046875,174.34193420410156,3.170740842819214,31.0,0.0,8.226002,170.16217,1,3.170740842819214,174.35256457328796,4.190394573287961,49.4,4
16,58,45,11C-18C-25A,21,1.0,15.0,182.59792,183.62017822265625,186.4922332763672,2.8837037086486816,17.0,60.0,8.160642,182.59792,1,2.8837037086486816,186.50388193130493,3.905961931304944,26.1,4
17,11,25,12A-27B-28B-30B,5,1.0,16.0,194.67874,195.7012481689453,198.2749786376953,2.584836721420288,4.0,15.0,8.400474,194.67874,1,2.584836721420288,198.2860848903656,3.607344890365596,2.75,4
18,71,45,2B-16A,26,1.0,17.0,206.70512,207.7239227294922,210.258056640625,2.5335824489593506,25.0,23.0,8.009089,206.70512,1,2.5335824489593506,210.25750517845154,3.5523851784515443,31.95,4
19,71,55,5B-18A,27,1.0,18.0,218.29524,219.3158721923828,221.99163818359375,2.6864571571350098,29.0,33.0,8.362814,218.29524,1,2.6864571571350098,222.00232934951782,3.7070893495178154,39.05,4
20,39,60,9C-25B,15,1.0,19.0,230.38747,231.41065979003906,233.0083465576172,1.6084785461425781,19.0,33.0,9.173573,230.38747,1,1.6084785461425781,233.01913833618164,2.631668336181633,23.4,4
21,18,50,2C-16C-22B-28A,10,1.0,20.0,242.21909,243.23867797851562,246.29148864746094,3.052649974822998,5.0,45.0,8.359108,242.21909,1,3.052649974822998,246.29132795333862,4.072237953338629,9.0,4
22,36,75,4B-5A-13B-16B,14,1.0,21.0,254.68077,255.70367431640625,258.3916320800781,2.698981523513794,18.0,64.0,8.079904,254.68077,1,2.698981523513794,258.40265583992004,3.7218858399200485,27.0,4
23,36,70,3A-5C-10B,13,1.0,22.0,266.50708,267.52886962890625,270.89154052734375,3.373624086380005,23.0,47.0,7.7106767,266.50708,1,3.373624086380005,270.90249371528625,4.395413715286281,25.2,4
24,79,65,8A,31,1.0,23.0,278.62814,279.6498718261719,281.7748718261719,2.124528169631958,34.0,38.0,9.19889,278.62814,1,2.124528169631958,281.77439999580383,3.1462599958038595,51.35,4
25,11,45,14B-21C-25C,6,1.0,24.0,291.00342,292.01995849609375,293.691650390625,1.6825741529464722,5.0,2.0,9.287319,291.00342,1,1.6825741529464722,293.7025326490402,2.6991126490402166,4.95,4
26,4,25,6C-29B-30C,1,1.0,25.0,303.0108,304.0289306640625,306.2581481933594,2.240560531616211,1.0,28.0,9.0401535,303.0108,1,2.240560531616211,306.2694911956787,3.2586911956786935,1.0,4
27,4,50,4C-17B,2,1.0,26.0,315.32727,316.3515625,320.8247985839844,4.472935199737549,2.0,42.0,6.4998198,315.32727,1,4.472935199737549,320.82449769973755,5.49722769973755,2.0,4
28,36,30,3C-20A-22A,11,1.0,27.0,327.3558,328.3779602050781,330.9585266113281,2.5912234783172607,11.0,78.0,8.480393,327.3558,1,2.5912234783172607,330.9691836833954,3.613383683395398,10.8,4
29,0,0,0.0,0,1.0,28.0,339.4635,,345.4687194824219,,,,5.779715,339.4635,1,5.0,,6.0,0.0,4
30,64,25,6A-21A,24,1.0,29.0,351.27185,352.2953796386719,355.34149169921875,3.047245979309082,13.0,27.0,8.43549,351.27185,1,3.047245979309082,355.34262561798096,4.070775617980985,16.0,4
31,16,20,14C-17A-20C-27A,8,1.0,30.0,363.81442,364.8363037109375,367.2415771484375,2.404813289642334,5.0,48.0,8.322183,363.81442,1,2.404813289642334,367.24111700057983,3.42669700057985,3.2,4
32,58,30,13C-30A,19,1.0,31.0,375.59164,376.6149597167969,378.6746826171875,2.059277057647705,15.0,65.0,8.968752,375.59164,1,2.059277057647705,378.6742367744446,3.082596774444596,17.4,4
33,58,40,10C-13A-19C-21B,20,1.0,32.0,387.66742,388.6888427734375,391.7579650878906,3.068650007247925,19.0,1.0,8.39795,387.66742,1,3.068650007247925,391.7574927806854,4.090072780685432,23.2,4
34,0,0,0.0,0,1.0,33.0,400.19,,406.2009582519531,,,,6.085366,400.19,1,5.0,,6.0,0.0,4
1,36,70,3A-5C-10B,13,1.0,0.0,2.0137184,3.0454018115997314,5.133859157562256,2.1121695041656494,13.0,29.0,8.842636,2.0137184,1,2.1121695041656494,5.157571315765381,3.1438529157653807,25.2,1
2,36,60,1C-7C-15C,12,1.0,1.0,14.010894,15.033799171447754,17.900318145751953,2.8660662174224854,31.0,72.0,7.787879,14.010894,1,2.8660662174224854,17.89986538887024,3.888971388870239,21.6,1
3,0,0,0.0,0,1.0,2.0,25.707987,,31.709566116333008,,,,5.5761333,25.707987,1,5.0,,6.0,0.0,1
4,43,60,2A-7A-9A-15B,17,1.0,3.0,37.30679,38.32918930053711,40.9334716796875,2.605956554412842,6.0,56.0,8.632286,37.30679,1,2.605956554412842,40.93514585494995,3.6283558549499517,25.8,1
