TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,11,20,12C-17C-23C-28C,4,1.0,0.0,2.0153072,3.0534560680389404,5.474822998046875,2.445230484008789,3.0,36.0,9.031244,2.0153072,1,2.445230484008789,5.4986865520477295,3.4833793520477294,2.2,3
2,36,60,1C-7C-15C,12,1.0,1.0,14.534131,15.547924041748047,18.258136749267578,2.720993995666504,20.0,21.0,8.173699,14.534131,1,2.720993995666504,18.26891803741455,3.7347870374145504,21.6,3
3,39,60,9C-25B,15,1.0,2.0,26.469746,27.48484230041504,31.82477569580078,4.350956439971924,25.0,52.0,7.136844,26.469746,1,4.350956439971924,31.835798740386963,5.366052740386962,23.4,3
4,36,70,3A-5C-10B,13,1.0,3.0,38.996918,40.02092742919922,42.37460708618164,2.353055953979492,25.0,21.0,8.483862,38.996918,1,2.353055953979492,42.37398338317871,3.37706538317871,25.2,3
5,61,45,10A-11A,22,1.0,4.0,50.894585,51.90605926513672,55.90828323364258,4.012929916381836,26.0,27.0,6.9571166,50.894585,1,4.012929916381836,55.918989181518555,5.024404181518555,27.45,3
6,0,0,0.0,0,1.0,5.0,62.892754,,68.9048080444336,,,,5.6061664,62.892754,1,5.0,,6.0,0.0,3
7,71,55,5B-18A,27,1.0,6.0,74.5314,75.55636596679688,78.0748291015625,2.519191265106201,33.0,73.0,8.511859,74.5314,1,2.519191265106201,78.07555723190308,3.544157231903071,39.05,3
8,11,75,6B-18B-22C-24C-29A,7,1.0,7.0,86.61331,87.6253433227539,92.40815734863281,4.7941107749938965,4.0,63.0,6.647046,86.61331,1,4.7941107749938965,92.4194540977478,5.806144097747804,8.25,3
9,58,45,11C-18C-25A,21,1.0,8.0,99.086975,100.11114501953125,103.09136199951172,2.9909074306488037,26.0,55.0,8.336668,99.086975,1,2.9909074306488037,103.10205245018005,4.015077450180058,26.1,3
10,79,65,8A,31,1.0,9.0,111.457275,112.46833801269531,115.99163055419922,3.534003973007202,34.0,75.0,7.289482,111.457275,1,3.534003973007202,116.00234198570251,4.545066985702519,51.35,3
11,64,50,1B-3B-4A,25,1.0,10.0,123.3115,124.33773040771484,127.62462615966797,3.28615140914917,29.0,43.0,7.255574,123.3115,1,3.28615140914917,127.62388181686401,4.3123818168640184,32.0,3
12,4,25,6C-29B-30C,1,1.0,11.0,134.91853,135.9418182373047,138.44131469726562,2.510434627532959,1.0,29.0,8.178203,134.91853,1,2.510434627532959,138.45225286483765,3.5337228648376424,1.0,3
13,43,60,2A-7A-9A-15B,17,1.0,12.0,146.64597,147.65968322753906,151.44142150878906,3.781123399734497,24.0,59.0,7.203774,146.64597,1,3.781123399734497,151.44080662727356,4.794836627273554,25.8,3
14,4,75,12B-20B-23B-27C-29C,3,1.0,13.0,158.68138,159.70523071289062,162.0081329345703,2.3135454654693604,1.0,75.0,8.489558,158.68138,1,2.3135454654693604,162.01877617835999,3.3373961783599952,3.0,3
15,71,45,2B-16A,26,1.0,14.0,170.52678,171.53939819335938,174.9413299560547,3.401120185852051,30.0,49.0,7.972064,170.52678,1,3.401120185852051,174.94051837921143,4.4137383792114235,31.95,3
16,43,75,11B-19B-24A-26A,18,1.0,15.0,182.93866,183.95457458496094,187.8413848876953,3.886164665222168,25.0,17.0,7.478541,182.93866,1,3.886164665222168,187.8407392501831,4.902079250183107,32.25,3
17,36,75,4B-5A-13B-16B,14,1.0,16.0,195.35515,196.379150390625,200.24142456054688,3.8728504180908203,20.0,61.0,7.353058,195.35515,1,3.8728504180908203,200.25200080871582,4.896850808715811,27.0,3
18,76,65,8C-19A-24B,29,1.0,17.0,207.62909,208.65481567382812,211.09136962890625,2.447395086288452,42.0,36.0,8.612165,207.62909,1,2.447395086288452,211.10221076011658,3.4731207601165863,49.4,3
19,71,75,8B,28,1.0,18.0,219.74118,220.75245666503906,224.32484436035156,3.5715901851654053,48.0,19.0,7.336599,219.74118,1,3.5715901851654053,224.32404685020447,4.582866850204454,53.25,3
20,58,30,13C-30A,19,1.0,19.0,231.69572,232.72080993652344,236.15806579589844,3.448202610015869,16.0,70.0,7.19386,231.69572,1,3.448202610015869,236.1690125465393,4.473292546539312,17.4,3
