TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,0,0,0.0,0,1.0,0.0,2.009189,,8.014842987060547,,,,5.65448,2.009189,1,5.0,,6.0,0.0,5
2,43,60,2A-7A-9A-15B,17,1.0,1.0,13.692634,14.728216171264648,17.543376922607422,2.82930326461792,22.0,71.0,8.30147,13.692634,1,2.82930326461792,17.55751943588257,3.8648854358825684,25.8,5
3,39,65,1A-15A-26C,16,1.0,2.0,25.879427,26.8973331451416,30.67691993713379,3.790882110595703,26.0,63.0,7.49163,25.879427,1,3.790882110595703,30.688215255737305,4.808788255737305,25.35,5
4,79,65,8A,31,1.0,3.0,38.20172,39.22766876220703,42.89326095581055,3.676873207092285,33.0,36.0,7.738588,38.20172,1,3.676873207092285,42.904541969299316,4.702821969299315,51.35,5
5,36,60,1C-7C-15C,12,1.0,4.0,50.65972,51.6825065612793,54.71010971069336,3.0385818481445312,28.0,34.0,7.90053,50.65972,1,3.0385818481445312,54.72108840942383,4.061368409423828,21.6,5
6,11,20,12C-17C-23C-28C,4,1.0,5.0,62.640877,63.66057586669922,66.77696990966797,3.1274616718292236,3.0,63.0,8.203023,62.640877,1,3.1274616718292236,66.78803753852844,4.147160538528439,2.2,5
7,64,25,6A-21A,24,1.0,6.0,75.01375,76.03675842285156,79.69371032714844,3.6676158905029297,10.0,6.0,7.430941,75.01375,1,3.6676158905029297,79.70437431335449,4.6906243133544905,16.0,5
8,4,25,6C-29B-30C,1,1.0,7.0,87.14636,88.1676254272461,92.17677307128906,4.01993989944458,1.0,66.0,6.496509,87.14636,1,4.01993989944458,92.18756532669067,5.0412053266906725,1.0,5
9,76,65,8C-19A-24B,29,1.0,8.0,98.69727,99.7171630859375,102.5101318359375,2.8041701316833496,38.0,71.0,8.064384,98.69727,1,2.8041701316833496,102.52133321762085,3.8240632176208464,49.4,5
10,18,50,2C-16C-22B-28A,10,1.0,9.0,110.5976,111.61685943603516,113.87687683105469,2.2593610286712646,5.0,21.0,8.7567,110.5976,1,2.2593610286712646,113.87622046470642,3.278620464706421,9.0,5
11,0,0,0.0,0,1.0,10.0,122.66411,,128.6777801513672,,,,5.87102,122.66411,1,5.0,,6.0,0.0,5
12,4,75,12B-20B-23B-27C-29C,3,1.0,11.0,134.5623,135.58395385742188,138.1769561767578,2.605560064315796,2.0,20.0,8.418288,134.5623,1,2.605560064315796,138.18951392173767,3.6272139217376775,3.0,5
13,11,75,6B-18B-22C-24C-29A,7,1.0,12.0,146.63176,147.65475463867188,152.66030883789062,,4.0,30.0,5.7329926,146.63176,1,5.0,,6.0,8.25,5
14,61,55,7B-26B,23,1.0,13.0,158.42827,159.43942260742188,163.19361877441406,3.7650980949401855,25.0,10.0,7.382618,158.42827,1,3.7650980949401855,163.20452070236206,4.776250702362063,33.55,5
15,43,75,11B-19B-24A-26A,18,1.0,14.0,170.61455,171.6359100341797,173.64361572265625,2.007112741470337,19.0,29.0,9.357937,170.61455,1,2.007112741470337,173.64302277565002,3.028472775650016,32.25,5
16,36,70,3A-5C-10B,13,1.0,15.0,183.03372,184.057373046875,187.21142578125,3.164992570877075,16.0,47.0,8.31035,183.03372,1,3.164992570877075,187.22236561775208,4.188645617752087,25.2,5
17,71,55,5B-18A,27,1.0,16.0,195.54512,196.55633544921875,198.91036987304688,2.3648757934570312,26.0,23.0,8.803537,195.54512,1,2.3648757934570312,198.92121124267578,3.376091242675784,39.05,5
18,11,25,12A-27B-28B-30B,5,1.0,17.0,207.73882,208.76092529296875,213.76031494140625,,4.0,78.0,5.8222556,207.73882,1,5.0,,6.0,2.75,5
19,58,45,11C-18C-25A,21,1.0,18.0,219.61728,220.63665771484375,224.7268829345703,4.10101318359375,16.0,75.0,6.7663245,219.61728,1,4.10101318359375,224.7376708984375,5.120390898437506,26.1,5
20,79,40,9B,30,1.0,19.0,231.52435,232.547119140625,236.6104736328125,4.074114799499512,24.0,11.0,6.8800654,231.52435,1,4.074114799499512,236.6212339401245,5.096883940124513,31.6,5
21,0,0,0.0,0,1.0,20.0,243.513,,249.52252197265625,,,,5.7135367,243.513,1,5.0,,6.0,0.0,5
22,64,50,1B-3B-4A,25,1.0,21.0,255.25655,256.27496337890625,258.8105163574219,2.548142194747925,25.0,37.0,8.328339,255.25655,1,2.548142194747925,258.8231055736542,3.5665555736541705,32.0,5
23,71,45,2B-16A,26,1.0,22.0,267.17148,268.19140625,270.7104187011719,2.530071258544922,24.0,40.0,8.033,267.17148,1,2.530071258544922,270.7214775085449,3.5499975085449478,31.95,5
24,61,45,10A-11A,22,1.0,23.0,278.77148,279.7940979003906,281.560302734375,1.7769747972488403,19.0,37.0,9.15262,278.77148,1,1.7769747972488403,281.57107269763947,2.7995926976394685,27.45,5
25,11,45,14B-21C-25C,6,1.0,24.0,290.73672,291.7582702636719,295.0273132324219,3.279970407485962,6.0,70.0,7.342147,290.73672,1,3.279970407485962,295.03824067115784,4.301520671157846,4.95,5
26,36,30,3C-20A-22A,11,1.0,25.0,302.4004,303.42132568359375,306.0942077636719,2.683588743209839,12.0,41.0,8.669227,302.4004,1,2.683588743209839,306.1049144268036,3.7045144268035983,10.8,5
27,58,30,13C-30A,19,1.0,26.0,314.7879,315.8135070800781,319.34393310546875,3.541471242904663,17.0,47.0,7.017009,314.7879,1,3.541471242904663,319.3549783229828,4.567078322982809,17.4,5
