TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,0,0,0.0,0,1.0,0.0,2.015033,,8.028013229370117,,,,5.980012,2.015033,1,5.0,,6.0,0.0,5
2,64,25,6A-21A,24,1.0,1.0,14.02303,15.050973892211914,17.043184280395508,2.0182344913482666,16.0,54.0,9.143266,14.02303,1,2.0182344913482666,17.06920838356018,3.0461783835601803,16.0,5
3,11,25,12A-27B-28B-30B,5,1.0,2.0,26.209116,27.2326717376709,30.643096923828125,3.42136549949646,6.0,73.0,7.8018155,26.209116,1,3.42136549949646,30.65403723716736,4.444921237167357,2.75,5
4,58,40,10C-13A-19C-21B,20,1.0,3.0,38.478466,39.5016975402832,42.17647933959961,2.685511589050293,18.0,56.0,7.9573445,38.478466,1,2.685511589050293,42.187209129333496,3.7087431293334987,23.2,5
5,16,20,14C-17A-20C-27A,8,1.0,4.0,50.166782,51.187801361083984,53.82651901245117,2.649336099624634,6.0,44.0,8.383414,50.166782,1,2.649336099624634,53.83713746070862,3.6703554607086204,3.2,5
6,58,45,11C-18C-25A,21,1.0,5.0,62.243206,63.255184173583984,65.67646026611328,2.431776285171509,12.0,9.0,8.558607,62.243206,1,2.431776285171509,65.6869604587555,3.4437544587554925,26.1,5
7,4,25,6C-29B-30C,1,1.0,6.0,74.26999,75.29434967041016,78.30960845947266,3.0262372493743896,1.0,57.0,7.552946,74.26999,1,3.0262372493743896,78.32058691978455,4.050596919784539,1.0,5
8,0,0,0.0,0,1.0,7.0,85.89631,,91.9021224975586,,,,6.0783195,85.89631,1,5.0,,6.0,0.0,5
9,61,55,7B-26B,23,1.0,8.0,98.007545,99.032470703125,102.40974426269531,3.3894684314727783,24.0,38.0,7.6651206,98.007545,1,3.3894684314727783,102.42193913459778,4.414394134597785,33.55,5
10,71,45,2B-16A,26,1.0,9.0,110.11175,111.13410949707031,114.40969848632812,3.286456346511841,28.0,47.0,8.029125,110.11175,1,3.286456346511841,114.42056584358215,4.308815843582153,31.95,5
11,36,60,1C-7C-15C,12,1.0,10.0,122.476074,123.5010986328125,126.72630310058594,3.224503517150879,19.0,55.0,7.70539,122.476074,1,3.224503517150879,126.72560214996338,4.249528149963382,21.6,5
12,71,75,8B,28,1.0,11.0,134.46364,135.48916625976562,138.90956115722656,3.42085862159729,32.0,67.0,7.145267,134.46364,1,3.42085862159729,138.91002488136292,4.446384881362917,53.25,5
13,4,50,4C-17B,2,1.0,12.0,146.09204,147.1032257080078,150.42640686035156,3.3340489864349365,1.0,39.0,7.570525,146.09204,1,3.3340489864349365,150.43727469444275,4.345234694442752,2.0,5
14,18,25,14A-23A,9,1.0,13.0,158.03424,159.05593872070312,162.6764373779297,3.6201632022857666,5.0,56.0,7.4824476,158.03424,1,3.6201632022857666,162.6761019229889,4.6418619229888805,4.5,5
15,36,70,3A-5C-10B,13,1.0,14.0,170.18799,171.21324157714844,174.6432342529297,3.440608501434326,7.0,2.0,7.6185374,170.18799,1,3.440608501434326,174.65385007858276,4.46586007858275,25.2,5
16,4,75,12B-20B-23B-27C-29C,3,1.0,15.0,182.29794,183.31011962890625,185.39306640625,2.0936198234558105,2.0,4.0,8.92143,182.29794,1,2.0936198234558105,185.40373945236206,3.1057994523620494,3.0,5
17,11,75,6B-18B-22C-24C-29A,7,1.0,16.0,194.3442,195.35704040527344,198.59315490722656,3.246842861175537,7.0,58.0,7.966117,194.3442,1,3.246842861175537,198.60388326644897,4.259683266448974,8.25,5
18,64,50,1B-3B-4A,25,1.0,17.0,206.587,207.60903930664062,210.29302978515625,2.683246612548828,29.0,76.0,8.472828,206.587,1,2.683246612548828,210.29228591918945,3.705285919189464,32.0,5
19,36,75,4B-5A-13B-16B,14,1.0,18.0,218.79857,219.82199096679688,223.25961303710938,3.43680739402771,19.0,37.0,7.886697,218.79857,1,3.43680739402771,223.25879836082458,4.460228360824573,27.0,5
20,71,55,5B-18A,27,1.0,19.0,231.17921,232.1901092529297,235.2428436279297,3.052854299545288,31.0,47.0,7.589111,231.17921,1,3.052854299545288,235.24296355247498,4.063753552474964,39.05,5
21,79,40,9B,30,1.0,20.0,242.86977,243.89413452148438,247.80978393554688,3.926661252975464,24.0,67.0,7.5660458,242.86977,1,3.926661252975464,247.82079577445984,4.9510257744598505,31.6,5
22,79,65,8A,31,1.0,21.0,255.41374,256.438720703125,259.14324951171875,2.716299295425415,37.0,35.0,8.268408,255.41374,1,2.716299295425415,259.1550199985504,3.741279998550425,51.35,5
23,11,45,14B-21C-25C,6,1.0,22.0,267.44537,268.471435546875,272.2763977050781,3.804372787475586,5.0,35.0,7.6119957,267.44537,1,3.804372787475586,272.2758083343506,4.830438334350561,4.95,5
24,18,50,2C-16C-22B-28A,10,1.0,23.0,279.92575,280.9488220214844,284.3930358886719,3.454833745956421,8.0,3.0,7.5823207,279.92575,1,3.454833745956421,284.4036557674408,4.477905767440802,9.0,5
25,39,65,1A-15A-26C,16,1.0,24.0,292.0146,293.0254211425781,296.7771911621094,3.7626419067382812,13.0,46.0,7.3155894,292.0146,1,3.7626419067382812,296.7880630493164,4.773463049316433,25.35,5
26,36,30,3C-20A-22A,11,1.0,25.0,304.12552,305.14849853515625,308.05987548828125,2.9219601154327393,10.0,6.0,7.8251495,304.12552,1,2.9219601154327393,308.070458650589,3.9449386505889947,10.8,5
27,39,60,9C-25B,15,1.0,26.0,315.91248,316.93682861328125,320.5767517089844,3.6511576175689697,11.0,73.0,7.6278934,315.91248,1,3.6511576175689697,320.5879862308502,4.675506230850203,23.4,5
28,43,60,2A-7A-9A-15B,17,1.0,27.0,328.22946,329.2518615722656,333.6098327636719,4.356993675231934,26.0,63.0,6.9216256,328.22946,1,4.356993675231934,333.60885524749756,5.379395247497541,25.8,5
29,0,0,0.0,0,1.0,28.0,340.5638,,346.57012939453125,,,,6.4784775,340.5638,1,5.0,,6.0,0.0,5
30,11,20,12C-17C-23C-28C,4,1.0,29.0,353.06293,354.0751647949219,356.8431396484375,2.7803738117218018,2.0,27.0,7.869511,353.06293,1,2.7803738117218018,356.8555386066437,3.7926086066436824,2.2,5
31,61,45,10A-11A,22,1.0,30.0,364.74228,365.7669982910156,368.8765869140625,3.1202573776245117,23.0,32.0,7.7852626,364.74228,1,3.1202573776245117,368.88725566864014,4.144975668640143,27.45,5
32,43,75,11B-19B-24A-26A,18,1.0,31.0,376.69162,377.715576171875,380.6930847167969,2.973076820373535,20.0,13.0,8.312424,376.69162,1,2.973076820373535,380.68865299224854,3.997032992248535,32.25,5
33,76,65,8C-19A-24B,29,1.0,32.0,389.03375,390.044677734375,393.7930908203125,3.7591888904571533,34.0,38.0,6.8169928,389.03375,1,3.7591888904571533,393.80386662483215,4.770116624832156,49.4,5
34,58,30,13C-30A,19,1.0,33.0,400.64215,401.6641540527344,405.4762878417969,3.811645984649658,20.0,51.0,6.963198,400.64215,1,3.811645984649658,405.47580003738403,4.833650037384018,17.4,5
1,76,65,8C-19A-24B,29,1.0,0.0,2.009298,3.0352249145507812,5.90362548828125,2.8914411067962646,31.0,67.0,8.540917,2.009298,1,2.8914411067962646,5.926666021347046,3.917368021347046,49.4,2
