TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,0,0,0.0,0,1.0,0.0,2.0157495,,8.018616676330566,,,,6.1058507,2.0157495,1,5.0,,6.0,0.0,1
2,11,75,6B-18B-22C-24C-29A,7,1.0,1.0,14.139588,15.178458213806152,19.023033142089844,3.8704288005828857,2.0,72.0,7.122157,14.139588,1,3.8704288005828857,19.048887014389038,4.909299014389038,8.25,1
3,39,65,1A-15A-26C,16,1.0,2.0,26.179203,27.203208923339844,30.506431579589844,3.314152956008911,19.0,75.0,7.192297,26.179203,1,3.314152956008911,30.517361879348755,4.338158879348754,25.35,1
4,18,50,2C-16C-22B-28A,10,1.0,3.0,37.729576,38.754127502441406,41.972999572753906,3.2190990447998047,9.0,54.0,8.023872,37.729576,1,3.2190990447998047,41.97322654724121,4.243650547241209,9.0,1
5,71,55,5B-18A,27,1.0,4.0,50.024593,51.05089569091797,53.12310791015625,2.083181381225586,37.0,76.0,8.980595,50.024593,1,2.083181381225586,53.134077072143555,3.1094840721435517,39.05,1
6,11,45,14B-21C-25C,6,1.0,5.0,62.138294,63.161128997802734,65.97309112548828,2.822847843170166,1.0,77.0,8.267589,62.138294,1,2.822847843170166,65.9839768409729,3.8456828409728985,4.95,1
7,0,0,0.0,0,1.0,6.0,74.269745,,80.27857971191406,,,,6.057414,74.269745,1,5.0,,6.0,0.0,1
8,79,40,9B,30,1.0,7.0,86.35375,87.38087463378906,90.3064193725586,2.9375836849212646,23.0,70.0,8.131115,86.35375,1,2.9375836849212646,90.31845831871033,3.964708318710322,31.6,1
9,58,45,11C-18C-25A,21,1.0,8.0,98.46746,99.489013671875,101.60624694824219,2.117250442504883,19.0,65.0,8.860627,98.46746,1,2.117250442504883,101.60626411437988,3.13880411437988,26.1,1
10,58,30,13C-30A,19,1.0,9.0,110.4918,111.51353454589844,113.67320251464844,2.170793294906616,10.0,61.0,9.093036,110.4918,1,2.170793294906616,113.68432784080505,3.192527840805056,17.4,1
