,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1,0.0,1.1133714050364638,15.180178566096327,3.967280300994355,4.559275060467616,21.346419719908027,69.71793723312133,14.506524530442835,24.767062775516013,74.02580698139687,115.97406797754493,408.45956134850263,538.6584419510887,524.3878686343531,490.6926246660526,500.4433487349615,607.9727690435666,821.6211367911854,246.77319604944907,403.14938036582464,478.5455093463527,545.3373421123356,816.2629377910207,247.30591411110584,773.931644758218,744.4995539580158,1105.8876209953212,1863.5970020006564,1479.287001356557,733.7289557765237,1558.0922765684256
2,1.1133714050364638,0.0,8.071341815451234,0.8772928382244688,1.166576568123198,12.709613010458158,53.210643754733645,7.582197359728883,15.378065022880948,56.98228253633431,94.36104846700015,366.9223901675808,490.79316877096585,477.175741259325,445.05888334889096,454.3474280748886,557.0515559458343,762.2441956006712,214.7353852727947,361.8903554705583,433.4940072601798,497.16935790263824,757.0835629017447,215.23234030765957,716.3364695034489,688.0315216136036,1036.8222590290582,1773.6087683146911,1399.2339795399525,677.6789529491429,1475.905338558924
3,15.180178566096327,8.071341815451234,0.0,3.626631132610708,3.10087080832512,0.524239302457524,19.83412463794083,0.007644301113798422,1.167430331755659,22.16197109498642,47.237452969631875,266.1533712562334,372.98584796500353,361.1270038974677,333.25992232811944,341.30405740727986,431.0161713547732,613.4419137627282,139.54322501418375,261.8702404780262,323.26271499596885,378.54699304249164,608.8132248101455,139.9438887365472,572.331560704468,547.0614250201556,861.9340768563677,1542.3861267879001,1194.7617189707535,537.8343933829018,1265.6875466571116
4,3.967280300994355,0.8772928382244688,3.626631132610708,0.0,0.020575786079011144,6.908566992146677,40.42319119710951,3.3012705664546598,8.909320477502293,43.71883304965811,77.04138859028345,331.9166293409777,450.1701323568935,437.13248374048516,406.4167140981567,415.2949954086318,513.71584886082,711.4025799516261,188.16193563558184,327.1314971654941,395.36867516199356,456.27761354474615,706.4173212212281,188.62714485197577,667.0764766371451,639.7720613485022,977.3805086932433,1695.5943817372865,1330.0387970615243,629.7905655588402,1404.8159395622447
5,4.559275060467616,1.166576568123198,3.10087080832512,0.020575786079011144,0.0,6.175089208396787,38.619772537251045,2.800593105198723,8.073587272026408,41.842517319119715,74.54388008002634,326.710563543253,444.10380274119865,431.1549449982709,400.6537465522573,409.4691976229274,507.2340843261965,703.7713148347219,184.24724536414942,321.9632435246662,389.68485920750095,450.1701323568935,698.8129139426816,184.7075928324277,659.6874308723955,632.53624324405,968.4321665368573,1683.8017128758693,1319.5967548644933,622.6115758159394,1394.0838055032998
6,21.346419719908027,12.709613010458158,0.524239302457524,6.908566992146677,6.175089208396787,0.0,13.909231389411454,0.6584923407686101,0.12704461487168905,15.869121203977427,37.80905857147127,243.05321150228437,345.5434041774912,334.1327426141897,307.34873470243065,315.0757266663854,401.47677035743067,578.1002717310163,122.96143696437636,238.96094208746058,297.7510544507151,350.8968317955151,573.6071509149056,123.33756043434659,538.2125496883925,513.7158488608196,819.9443316729856,1486.0393039505504,1145.2323450107829,504.77566514377844,1214.6938994893849
7,69.71793723312133,53.210643754733645,19.83412463794083,40.42319119710951,38.619772537251045,13.909231389411454,0.0,20.620532115022847,11.3776350394073,0.0645659768879331,5.8534910716951964,140.6751545283526,220.79848793633738,211.6963890835249,190.49123227595229,196.58463800497952,265.9305462241332,412.6670324584192,54.15914367404221,137.5660011928434,182.95149340081818,225.0819746782526,408.8722154396083,54.40886169300584,379.077013571809,358.5642319119708,620.2670893738614,1212.4095673206123,906.7189016548913,351.10158559526997,968.6380677237304
8,14.506524530442835,7.582197359728883,0.007644301113798422,3.3012705664546598,2.800593105198723,0.6584923407686101,20.620532115022847,0.0,1.3640104842616358,22.992811072292394,48.446924736480675,269.01377317925295,376.37060116754765,364.4576369485572,336.45976912621694,344.54220073249655,434.65414203171184,617.7805324136285,141.61650280689182,264.70759499112773,326.4143170145421,381.9568291080654,613.1354729690944,142.02012988048764,576.5225408931028,551.1590093015615,867.0754853218093,1549.261220102123,1200.8135731752548,541.8973394248857,1271.9162187583988
9,24.767062775516013,15.378065022880948,1.167430331755659,8.909320477502293,8.073587272026408,0.12704461487168905,11.3776350394073,1.3640104842616358,0.0,13.156386678344372,33.55275410835535,232.06655256727947,332.41911999783343,321.2290903019678,294.9782593022639,302.5491276400368,387.32019334892004,561.0873599422929,115.18365054924908,228.06824063322932,285.5772587625295,337.6702921941312,556.6609767851315,115.54769331178044,521.8015162898707,497.68556298182506,799.6586829982771,1458.685934372431,1121.23507805326,488.8865891328817,1189.975798208318
10,74.02580698139687,56.98228253633431,22.16197109498642,43.71883304965811,41.842517319119715,15.869121203977427,0.0645659768879331,22.992811072292394,13.156386678344372,0.0,4.6885264564483995,134.71217414673478,213.31161164860112,204.36679948595383,183.54174022613898,189.5238466732261,257.70775665143776,402.4079847113979,50.48374279614201,131.67000234629975,176.14221274149722,217.52220131983643,398.6607444348206,50.724848575586506,369.24704010574675,349.00569030129276,607.6749337283294,1194.7788900833104,891.480763080217,341.6437113679118,952.8860521365227
