TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,11,45,14B-21C-25C,6,1.0,0.0,2.0159714,3.041077136993408,5.804663181304932,2.787508010864258,7.0,35.0,7.9673967,2.0159714,1,2.787508010864258,5.828585147857666,3.812613747857666,4.95,5
2,0,0,0.0,0,1.0,1.0,13.80266,,19.81120491027832,,,,6.0115323,13.80266,1,5.0,,6.0,0.0,5
3,61,45,10A-11A,22,1.0,2.0,25.835571,26.861295700073242,30.22134780883789,3.3606059551239014,32.0,51.0,8.05516,25.835571,1,3.3606059551239014,30.221901655197144,4.386330655197142,27.45,5
4,71,55,5B-18A,27,1.0,3.0,38.30555,39.32965087890625,42.72138214111328,3.40262770652771,44.0,10.0,7.7042108,38.30555,1,3.40262770652771,42.73227858543396,4.426728585433963,39.05,5
5,36,75,4B-5A-13B-16B,14,1.0,4.0,50.450184,51.475460052490234,55.57142639160156,4.095749378204346,49.0,4.0,6.413566,50.450184,1,4.095749378204346,55.57120943069458,5.12102543069458,27.0,5
6,43,60,2A-7A-9A-15B,17,1.0,5.0,62.010033,63.03251647949219,66.90531158447266,3.883807420730591,47.0,48.0,7.1959996,62.010033,1,3.883807420730591,66.91632390022278,4.906290900222778,25.8,5
7,36,30,3C-20A-22A,11,1.0,6.0,74.13605,75.1600570678711,77.68869018554688,2.539621114730835,17.0,24.0,8.336546,74.13605,1,2.539621114730835,77.69967818260193,3.5636281826019314,10.8,5
8,18,25,14A-23A,9,1.0,7.0,86.057236,87.08018493652344,89.13809967041016,2.0572445392608643,6.0,48.0,8.575536,86.057236,1,2.0572445392608643,89.1374294757843,3.0801934757842986,4.5,5
9,76,65,8C-19A-24B,29,1.0,8.0,97.7391,98.76470184326172,103.75481414794922,,45.0,7.0,6.4838514,97.7391,1,5.0,,6.0,49.4,5
10,39,65,1A-15A-26C,16,1.0,9.0,110.26169,111.28727722167969,114.38843536376953,3.1119706630706787,45.0,73.0,7.840056,110.26169,1,3.1119706630706787,114.39924788475037,4.137557884750365,25.35,5
11,64,50,1B-3B-4A,25,1.0,10.0,122.26277,123.2861557006836,126.18811798095703,2.9014382362365723,35.0,73.0,7.9910827,122.26277,1,2.9014382362365723,126.18759393692017,3.9248239369201627,32.0,5
12,58,40,10C-13A-19C-21B,20,1.0,11.0,134.20764,135.21908569335938,137.73814392089844,2.5297493934631348,25.0,74.0,8.421313,134.20764,1,2.5297493934631348,137.7488350868225,3.541195086822512,23.2,5
13,79,40,9B,30,1.0,12.0,146.18306,147.20912170410156,151.3050537109375,4.095037460327148,35.0,11.0,6.867408,146.18306,1,4.095037460327148,151.3041591644287,5.121099164428699,31.6,5
14,71,75,8B,28,1.0,13.0,158.2056,159.2301483154297,162.20497131347656,2.9856760501861572,58.0,69.0,8.070482,158.2056,1,2.9856760501861572,162.21582436561584,4.010224365615841,53.25,5
15,11,20,12C-17C-23C-28C,4,1.0,14.0,170.31145,171.3353271484375,173.87168884277344,2.54697322845459,6.0,8.0,7.97188,170.31145,1,2.54697322845459,173.8823003768921,3.570850376892082,2.2,5
16,11,25,12A-27B-28B-30B,5,1.0,15.0,181.87648,182.8884735107422,184.93820190429688,2.049476385116577,5.0,37.0,8.833785,181.87648,1,2.049476385116577,184.93794989585876,3.061469895858778,2.75,5
17,4,50,4C-17B,2,1.0,16.0,193.7986,194.8222198486328,198.60508728027344,3.794520378112793,13.0,65.0,6.7275653,193.7986,1,3.794520378112793,198.6167402267456,4.818140226745612,2.0,5
18,18,50,2C-16C-22B-28A,10,1.0,17.0,205.35678,206.38018798828125,210.42147827148438,4.052008152008057,18.0,79.0,7.01234,205.35678,1,4.052008152008057,210.4321961402893,5.07541614028932,9.0,5
19,64,25,6A-21A,24,1.0,18.0,217.46863,218.49234008789062,221.1884765625,2.707181215286255,17.0,56.0,8.770233,217.46863,1,2.707181215286255,221.19952130317688,3.7308913031768896,16.0,5
20,11,75,6B-18B-22C-24C-29A,7,1.0,19.0,229.98587,231.0063934326172,234.13845825195312,3.1428279876708984,15.0,42.0,8.335497,229.98587,1,3.1428279876708984,234.1492214202881,4.16335142028808,8.25,5
21,43,75,11B-19B-24A-26A,18,1.0,20.0,242.50366,243.5149688720703,246.7383270263672,3.233860969543457,52.0,4.0,7.5475388,242.50366,1,3.233860969543457,246.74882984161377,4.245169841613773,32.25,5
22,0,0,0.0,0,1.0,21.0,254.30759,,260.3101501464844,,,,5.5626607,254.30759,1,5.0,,6.0,0.0,5
23,58,45,11C-18C-25A,21,1.0,22.0,265.8922,266.9048156738281,268.9388427734375,2.046156644821167,31.0,62.0,8.7819395,265.8922,1,2.046156644821167,268.9509723186493,3.0587723186492894,26.1,5
