TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,4,75,12B-20B-23B-27C-29C,3,1.0,0.0,2.0083876,3.0420877933502197,5.388463020324707,2.369396686553955,1.0,67.0,8.730271,2.0083876,1,2.369396686553955,5.411484479904175,3.403096879904175,3.0,2
2,64,50,1B-3B-4A,25,1.0,1.0,14.153997,15.176815032958984,17.93831443786621,2.7606618404388428,27.0,9.0,8.664697,14.153997,1,2.7606618404388428,17.937476873397827,3.7834798733978268,32.0,2
3,79,65,8A,31,1.0,2.0,26.629616,27.654193878173828,30.6386775970459,2.9954984188079834,39.0,56.0,8.286961,26.629616,1,2.9954984188079834,30.64969229698181,4.020076296981813,51.35,2
4,36,70,3A-5C-10B,13,1.0,3.0,38.95576,39.96952438354492,42.371944427490234,2.4136171340942383,23.0,15.0,8.490624,38.95576,1,2.4136171340942383,42.38314151763916,3.427381517639162,25.2,2
5,76,65,8C-19A-24B,29,1.0,4.0,50.892544,51.91812515258789,54.65501403808594,2.7362654209136963,50.0,37.0,7.905904,50.892544,1,2.7362654209136963,54.65439057350159,3.761846573501586,49.4,2
6,64,25,6A-21A,24,1.0,5.0,62.58652,63.608116149902344,66.57190704345703,2.9747989177703857,30.0,76.0,8.159141,62.58652,1,2.9747989177703857,66.58291506767273,3.9963950676727293,16.0,2
7,58,30,13C-30A,19,1.0,6.0,74.76942,75.78253936767578,79.43838500976562,3.6666154861450195,15.0,60.0,7.7081523,74.76942,1,3.6666154861450195,79.4491548538208,4.679734853820804,17.4,2
8,36,30,3C-20A-22A,11,1.0,7.0,87.1734,88.19550323486328,92.97203826904297,4.787303447723389,15.0,8.0,5.943914,87.1734,1,4.787303447723389,92.98280668258667,5.809406682586669,10.8,2
9,36,60,1C-7C-15C,12,1.0,8.0,98.9372,99.9495849609375,102.52175903320312,2.5715322494506836,16.0,28.0,8.807485,98.9372,1,2.5715322494506836,102.52111721038818,3.5839172103881793,21.6,2
10,71,55,5B-18A,27,1.0,9.0,111.35547,112.37411499023438,116.68863677978516,4.325469970703125,36.0,21.0,6.882613,111.35547,1,4.325469970703125,116.6995849609375,5.344114960937503,39.05,2
11,61,55,7B-26B,23,1.0,10.0,123.59348,124.62002563476562,128.13858032226562,3.5180602073669434,35.0,46.0,7.55058,123.59348,1,3.5180602073669434,128.13808584213257,4.544605842132569,33.55,2
12,71,45,2B-16A,26,1.0,11.0,135.71942,136.74514770507812,139.92185974121094,3.1762099266052246,31.0,42.0,7.371579,135.71942,1,3.1762099266052246,139.92135763168335,4.201937631683336,31.95,2
13,43,75,11B-19B-24A-26A,18,1.0,12.0,147.32997,148.35601806640625,152.8386993408203,4.493579387664795,30.0,53.0,6.4864697,147.32997,1,4.493579387664795,152.84959745407104,5.519627454071042,32.25,2
14,18,50,2C-16C-22B-28A,10,1.0,13.0,159.3511,160.3629913330078,163.02197265625,2.670008659362793,3.0,10.0,8.104495,159.3511,1,2.670008659362793,163.0329999923706,3.681899992370603,9.0,2
15,79,40,9B,30,1.0,14.0,171.14983,172.1609344482422,176.73873901367188,4.588636875152588,20.0,38.0,6.87017,171.14983,1,4.588636875152588,176.74957132339478,5.599741323394767,31.6,2
16,0,0,0.0,0,1.0,15.0,183.63042,,189.64442443847656,,,,6.3918347,183.63042,1,5.0,,6.0,0.0,2
17,58,45,11C-18C-25A,21,1.0,16.0,196.05598,197.0711212158203,199.9386444091797,2.8795478343963623,15.0,51.0,8.316217,196.05598,1,2.8795478343963623,199.95066905021667,3.8946890502166696,26.1,2
