TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,43,75,11B-19B-24A-26A,18,1.0,0.0,2.0136309,3.0500428676605225,6.435575485229492,3.397141933441162,19.0,7.0,7.3551536,2.0136309,1,3.397141933441162,6.447184801101685,4.433553901101685,32.25,3
2,39,65,1A-15A-26C,16,1.0,1.0,13.828995,14.854998588562012,18.069133758544922,3.225681781768799,23.0,64.0,7.856495,13.828995,1,3.225681781768799,18.08068037033081,4.25168537033081,25.35,3
3,11,45,14B-21C-25C,6,1.0,2.0,25.961668,26.986804962158203,30.91910171508789,3.943347930908203,4.0,48.0,7.2239656,25.961668,1,3.943347930908203,30.930152893066406,4.968484893066407,4.95,3
4,0,0,0.0,0,1.0,3.0,38.172234,,44.18090057373047,,,,6.497695,38.172234,1,5.0,,6.0,0.0,3
5,18,50,2C-16C-22B-28A,10,1.0,4.0,50.695522,51.721893310546875,54.318851470947266,2.610318422317505,8.0,35.0,7.9574156,50.695522,1,2.610318422317505,54.33221173286438,3.636689732864383,9.0,3
6,36,75,4B-5A-13B-16B,14,1.0,5.0,62.30471,63.328651428222656,66.2521743774414,2.9346182346343994,24.0,53.0,7.620163,62.30471,1,2.9346182346343994,66.26326966285706,3.9585596628570556,27.0,3
7,36,30,3C-20A-22A,11,1.0,6.0,73.90802,74.93397521972656,77.55224609375,2.629218339920044,9.0,10.0,8.168433,73.90802,1,2.629218339920044,77.5631935596466,3.655173559646613,10.8,3
8,11,20,12C-17C-23C-28C,4,1.0,7.0,85.74493,86.77063751220703,90.8021469116211,4.042183876037598,3.0,44.0,7.09012,85.74493,1,4.042183876037598,90.81282138824463,5.067891388244632,2.2,3
9,43,60,2A-7A-9A-15B,17,1.0,8.0,97.92907,98.94114685058594,102.63566589355469,3.705289602279663,25.0,15.0,7.3429523,97.92907,1,3.705289602279663,102.6464364528656,4.717366452865605,25.8,3
10,0,0,0.0,0,1.0,9.0,110.00701,,116.00882720947266,,,,6.25512,110.00701,1,5.0,,6.0,0.0,3
11,18,25,14A-23A,9,1.0,10.0,122.28265,123.30785369873047,128.3020477294922,4.991580009460449,6.0,71.0,5.6651635,122.28265,1,4.991580009460449,128.29943370819092,6.016783708190914,4.5,3
12,4,75,12B-20B-23B-27C-29C,3,1.0,11.0,133.99722,135.02281188964844,137.20196533203125,2.17950701713562,3.0,18.0,8.419743,133.99722,1,2.17950701713562,137.20231890678406,3.205098906784059,3.0,3
13,11,75,6B-18B-22C-24C-29A,7,1.0,12.0,145.65862,146.6707000732422,148.23562622070312,1.5761520862579346,6.0,18.0,9.095862,145.65862,1,1.5761520862579346,148.24685215950012,2.5882321595001088,8.25,3
