TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,76,65,8C-19A-24B,29,1.0,0.0,2.0184886,3.042696714401245,4.334577560424805,1.315808892250061,38.0,53.0,9.27264,2.0184886,1,1.315808892250061,4.358505606651306,2.340017006651306,49.4,4
2,64,50,1B-3B-4A,25,1.0,1.0,13.63788,14.661803245544434,16.534643173217773,1.8837943077087402,15.0,10.0,8.699848,13.63788,1,1.8837943077087402,16.545597553253174,2.9077175532531747,32.0,4
3,11,75,6B-18B-22C-24C-29A,7,1.0,2.0,25.268784,26.294353485107422,27.617956161499023,1.3229575157165527,0.0,57.0,9.792174,25.268784,1,1.3229575157165527,27.617311000823975,2.3485270008239745,8.25,4
4,11,45,14B-21C-25C,6,1.0,3.0,37.43806,38.46358871459961,39.21821212768555,0.765785813331604,0.0,8.0,10.231172,37.43806,1,0.765785813331604,39.22937452793121,1.7913145279312133,4.95,4
5,36,75,4B-5A-13B-16B,14,1.0,4.0,49.48431,50.51054000854492,52.234535217285156,1.7249116897583008,13.0,54.0,9.153216,49.48431,1,1.7249116897583008,52.23545169830322,2.751141698303222,27.0,4
6,36,60,1C-7C-15C,12,1.0,5.0,61.423187,62.433815002441406,63.95122528076172,1.5169037580490112,13.0,46.0,9.527072,61.423187,1,1.5169037580490112,63.95071876049042,2.527531760490419,21.6,4
7,39,65,1A-15A-26C,16,1.0,6.0,73.51548,74.54082489013672,76.4181900024414,1.8884142637252808,21.0,46.0,9.605098,73.51548,1,1.8884142637252808,76.429239153862,2.913759153862003,25.35,4
8,43,60,2A-7A-9A-15B,17,1.0,7.0,86.04831,87.07376098632812,88.75116729736328,1.679032325744629,23.0,73.0,9.001723,86.04831,1,1.679032325744629,88.75279331207275,2.704483312072753,25.8,4
9,79,40,9B,30,1.0,8.0,97.78691,98.81098937988281,100.5680160522461,1.7681331634521484,22.0,51.0,9.036927,97.78691,1,1.7681331634521484,100.57912254333496,2.792212543334955,31.6,4
10,71,55,5B-18A,27,1.0,9.0,109.64157,110.65520477294922,111.91814422607422,1.2738274335861206,25.0,42.0,9.735264,109.64157,1,1.2738274335861206,111.92903220653534,2.287462206535338,39.05,4
11,71,45,2B-16A,26,1.0,10.0,121.67668,122.69835662841797,124.61798858642578,1.931038737297058,27.0,72.0,9.504266,121.67668,1,1.931038737297058,124.62939536571503,2.9527153657150222,31.95,4
12,58,45,11C-18C-25A,21,1.0,11.0,134.15044,135.16452026367188,136.6180877685547,1.4640483856201172,22.0,7.0,9.656334,134.15044,1,1.4640483856201172,136.628568649292,2.478128649291989,26.1,4
13,58,40,10C-13A-19C-21B,20,1.0,12.0,146.29929,147.31101989746094,148.50131225585938,1.1901042461395264,19.0,26.0,9.897023,146.29929,1,1.1901042461395264,148.50112414360046,2.2018341436004505,23.2,4
14,43,75,11B-19B-24A-26A,18,1.0,13.0,158.43018,159.4561004638672,160.51815795898438,1.0731061697006226,24.0,31.0,10.205671,158.43018,1,1.0731061697006226,160.5292066335678,2.099026633567803,32.25,4
15,61,45,10A-11A,22,1.0,14.0,170.75403,171.77828979492188,173.25132751464844,1.483817458152771,19.0,16.0,9.073059,170.75403,1,1.483817458152771,173.26210725307465,2.508077253074646,27.45,4
16,4,75,12B-20B-23B-27C-29C,3,1.0,15.0,182.35802,183.3838348388672,185.21775817871094,1.833746314048767,3.0,73.0,8.81672,182.35802,1,1.833746314048767,185.21758115291595,2.859561152915944,3.0,4
17,58,30,13C-30A,19,1.0,16.0,194.06012,195.07550048828125,196.95114135742188,1.8870952129364014,12.0,26.0,9.552385,194.06012,1,1.8870952129364014,196.96259570121765,2.9024757012176394,17.4,4
18,4,50,4C-17B,2,1.0,17.0,206.52779,207.55447387695312,209.8847198486328,2.3417880535125732,1.0,76.0,8.809272,206.52779,1,2.3417880535125732,209.8962619304657,3.368471930465688,2.0,4
