TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,64,25,6A-21A,24,1.0,0.0,2.0140183,3.0500285625457764,4.659406661987305,1.632136344909668,11.0,11.0,9.037381,2.0140183,1,1.632136344909668,4.682164907455444,2.6681466074554443,16.0,3
2,36,70,3A-5C-10B,13,1.0,1.0,13.72834,14.749716758728027,17.092212677001953,2.3539814949035645,18.0,54.0,8.484748,13.72834,1,2.3539814949035645,17.103698253631592,3.3753582536315925,25.2,3
3,36,75,4B-5A-13B-16B,14,1.0,2.0,25.599195,26.623559951782227,28.875593185424805,2.2626514434814453,15.0,33.0,9.195187,25.599195,1,2.2626514434814453,28.886211395263672,3.28701639526367,27.0,3
4,36,30,3C-20A-22A,11,1.0,3.0,38.096783,39.121337890625,41.69232940673828,2.5818114280700684,0.0,55.0,8.528099,38.096783,1,2.5818114280700684,41.70314931869507,3.6063663186950663,10.8,3
5,71,45,2B-16A,26,1.0,4.0,50.24597,51.27116012573242,53.625587463378906,2.3650457859039307,23.0,6.0,8.814265,50.24597,1,2.3650457859039307,53.63620591163635,3.3902359116363527,31.95,3
6,58,45,11C-18C-25A,21,1.0,5.0,62.47356,63.48453140258789,65.87554168701172,2.4018139839172363,19.0,65.0,8.600533,62.47356,1,2.4018139839172363,65.88634538650513,3.412785386505128,26.1,3
7,0,0,0.0,0,1.0,6.0,74.49681,,80.50407409667969,,,,6.2767286,74.49681,1,5.0,,6.0,0.0,3
8,39,60,9C-25B,15,1.0,7.0,86.801865,87.82484436035156,90.25907135009766,2.446906805038452,19.0,45.0,8.694928,86.801865,1,2.446906805038452,90.27175116539001,3.469886165390008,23.4,3
9,39,65,1A-15A-26C,16,1.0,8.0,98.9792,100.00569152832031,102.22547149658203,2.2150893211364746,14.0,9.0,9.107783,98.9792,1,2.2150893211364746,102.22078084945679,3.2415808494567813,25.35,3
10,4,25,6C-29B-30C,1,1.0,9.0,111.366974,112.39119720458984,115.32563018798828,2.9454751014709473,0.0,43.0,7.877669,111.366974,1,2.9454751014709473,115.33667230606079,3.969698306060792,1.0,3
11,11,45,14B-21C-25C,6,1.0,10.0,123.234604,124.25788116455078,126.84233093261719,2.595319986343384,1.0,77.0,8.307045,123.234604,1,2.595319986343384,126.85320115089417,3.6185971508941606,4.95,3
12,58,30,13C-30A,19,1.0,11.0,135.18675,136.2090301513672,138.75894165039062,2.5608367919921875,9.0,30.0,8.049502,135.18675,1,2.5608367919921875,138.76986694335938,3.5831169433593857,17.4,3
13,71,55,5B-18A,27,1.0,12.0,146.83578,147.85594177246094,150.54214477539062,2.6970605850219727,28.0,69.0,8.299868,146.83578,1,2.6970605850219727,150.5530023574829,3.7172223574829104,39.05,3
14,0,0,0.0,0,1.0,13.0,158.86914,,164.88050842285156,,,,6.4141583,158.86914,1,5.0,,6.0,0.0,3
15,71,75,8B,28,1.0,14.0,171.30678,172.32106018066406,174.79246520996094,2.483417272567749,32.0,9.0,8.161125,171.30678,1,2.483417272567749,174.8044774532318,3.497697453231808,53.25,3
16,79,40,9B,30,1.0,15.0,182.98627,184.0089569091797,188.50927734375,4.511211395263672,25.0,39.0,6.6331253,182.98627,1,4.511211395263672,188.52016830444336,5.533898304443369,31.6,3
17,79,65,8A,31,1.0,16.0,195.17207,196.18524169921875,198.25877380371094,2.0728931427001953,25.0,41.0,9.36073,195.17207,1,2.0728931427001953,198.25813484191895,3.0860648419189545,51.35,3
18,11,25,12A-27B-28B-30B,5,1.0,17.0,207.64359,208.66566467285156,210.8420867919922,2.176426887512207,0.0,80.0,9.266704,207.64359,1,2.176426887512207,210.84209156036377,3.1985015603637805,2.75,3
19,58,40,10C-13A-19C-21B,20,1.0,18.0,220.13303,221.15528869628906,223.9753875732422,2.819735288619995,26.0,46.0,7.8510165,220.13303,1,2.819735288619995,223.97502398490906,3.8419939849090667,23.2,3
20,4,50,4C-17B,2,1.0,19.0,231.8522,232.87368774414062,236.35885620117188,3.4958674907684326,0.0,28.0,7.8038697,231.8522,1,3.4958674907684326,236.36955523490906,4.517355234909047,2.0,3
21,64,50,1B-3B-4A,25,1.0,20.0,244.19403,245.21881103515625,248.04217529296875,2.834324359893799,28.0,12.0,8.415289,244.19403,1,2.834324359893799,248.05313539505005,3.859105395050051,32.0,3
22,0,0,0.0,0,1.0,21.0,256.48605,,262.4891052246094,,,,6.0753226,256.48605,1,5.0,,6.0,0.0,3
23,43,60,2A-7A-9A-15B,17,1.0,22.0,268.58365,269.6048583984375,272.54229736328125,2.9498682022094727,21.0,78.0,7.764486,268.58365,1,2.9498682022094727,272.554726600647,3.9710766006469953,25.8,3
24,18,50,2C-16C-22B-28A,10,1.0,23.0,280.33386,281.35565185546875,283.708984375,2.3640682697296143,9.0,35.0,8.803206,280.33386,1,2.3640682697296143,283.71972012519836,3.3858601251983487,9.0,3
25,11,75,6B-18B-22C-24C-29A,7,1.0,24.0,292.53568,293.5614013671875,296.4756774902344,2.913583517074585,6.0,47.0,8.06368,292.53568,1,2.913583517074585,296.4749848842621,3.9393048842620715,8.25,3
26,61,55,7B-26B,23,1.0,25.0,304.57327,305.58428955078125,310.576171875,,42.0,43.0,5.603398,304.57327,1,5.0,,6.0,33.55,3
27,76,65,8C-19A-24B,29,1.0,26.0,316.21548,317.23974609375,320.9088134765625,3.6801464557647705,29.0,57.0,7.5855904,316.21548,1,3.6801464557647705,320.91989254951477,4.704412549514757,49.4,3
28,18,25,14A-23A,9,1.0,27.0,328.52957,329.5525817871094,332.5260009765625,2.984077215194702,2.0,54.0,8.469274,328.52957,1,2.984077215194702,332.5366590023041,4.007089002304099,4.5,3
29,36,60,1C-7C-15C,12,1.0,28.0,341.02228,342.046630859375,344.35888671875,2.323040008544922,10.0,19.0,8.513846,341.02228,1,2.323040008544922,344.3696708679199,3.3473908679198985,21.6,3
30,4,75,12B-20B-23B-27C-29C,3,1.0,29.0,352.9054,353.930908203125,357.34234619140625,3.4221713542938232,0.0,60.0,7.5434246,352.9054,1,3.4221713542938232,357.3530795574188,4.447679557418837,3.0,3
31,16,20,14C-17A-20C-27A,8,1.0,30.0,364.91977,365.939453125,368.1423034667969,2.2018558979034424,2.0,35.0,9.189275,364.91977,1,2.2018558979034424,368.14130902290344,3.221539022903414,3.2,3
32,43,75,11B-19B-24A-26A,18,1.0,31.0,377.37012,378.3963623046875,381.02557373046875,2.6297359466552734,16.0,16.0,8.157122,377.37012,1,2.6297359466552734,381.0260982513428,3.6559782513427876,32.25,3
33,61,45,10A-11A,22,1.0,32.0,389.22037,390.2424011230469,392.7424621582031,2.510718584060669,31.0,36.0,8.508887,389.22037,1,2.510718584060669,392.75311970710754,3.5327497071075413,27.45,3
34,11,20,12C-17C-23C-28C,4,1.0,33.0,401.28464,402.3068542480469,405.3929138183594,3.0965936183929443,3.0,1.0,8.026267,401.28464,1,3.0965936183929443,405.4034478664398,4.118807866439795,2.2,3
1,58,45,11C-18C-25A,21,1.0,0.0,2.0168664,3.0519354343414307,5.941132545471191,2.9126882553100586,28.0,70.0,8.487672,2.0168664,1,2.9126882553100586,5.964623689651489,3.947757289651489,26.1,5
2,71,75,8B,28,1.0,1.0,14.461151,15.475236892700195,18.607830047607422,3.1435999870300293,29.0,53.0,7.5413737,14.461151,1,3.1435999870300293,18.618836879730225,4.157685879730225,53.25,5
3,11,45,14B-21C-25C,6,1.0,2.0,26.17603,27.198816299438477,29.607627868652344,2.4198646545410156,1.0,12.0,8.526722,26.17603,1,2.4198646545410156,29.618680953979492,3.4426509539794914,4.95,5
4,11,20,12C-17C-23C-28C,4,1.0,3.0,38.157257,39.180908203125,41.224395751953125,2.0547115802764893,0.0,70.0,9.249175,38.157257,1,2.0547115802764893,41.23561978340149,3.078362783401488,2.2,5
5,71,55,5B-18A,27,1.0,4.0,50.508194,51.51985549926758,53.52455520629883,2.0156350135803223,31.0,18.0,8.587884,50.508194,1,2.0156350135803223,53.5354905128479,3.0272965128478972,39.05,5
6,11,75,6B-18B-22C-24C-29A,7,1.0,5.0,62.14867,63.171119689941406,66.2578125,3.097630023956299,5.0,63.0,7.9695,62.14867,1,3.097630023956299,66.2687497138977,4.120079713897702,8.25,5
7,58,30,13C-30A,19,1.0,6.0,74.26436,75.27572631835938,77.04108428955078,1.776361346244812,11.0,24.0,9.223978,74.26436,1,1.776361346244812,77.05208766460419,2.7877276646041906,17.4,5
8,36,70,3A-5C-10B,13,1.0,7.0,86.2902,87.31576538085938,90.52433013916016,3.2195839881896973,14.0,76.0,7.4977555,86.2902,1,3.2195839881896973,90.53534936904907,4.245149369049074,25.2,5
9,36,60,1C-7C-15C,12,1.0,8.0,98.06014,99.08251190185547,102.69100952148438,3.6081273555755615,9.0,62.0,7.0783324,98.06014,1,3.6081273555755615,102.69063925743103,4.630499257431026,21.6,5
10,61,45,10A-11A,22,1.0,9.0,109.80148,110.82569122314453,113.99115753173828,3.1653053760528564,9.0,31.0,7.55018,109.80148,1,3.1653053760528564,113.99099659919739,4.18951659919739,27.45,5
11,79,40,9B,30,1.0,10.0,121.57694,122.60308837890625,125.5242691040039,2.931980848312378,18.0,36.0,7.8422503,121.57694,1,2.931980848312378,125.53506922721863,3.9581292272186346,31.6,5
12,4,50,4C-17B,2,1.0,11.0,133.4002,134.42295837402344,135.6422882080078,1.230129599571228,0.0,1.0,9.743568,133.4002,1,1.230129599571228,135.65308797359467,2.252887973594653,2.0,5
13,18,50,2C-16C-22B-28A,10,1.0,12.0,145.41512,146.42755126953125,149.72442626953125,3.296590805053711,6.0,53.0,7.748458,145.41512,1,3.296590805053711,149.72414207458496,4.309022074584959,9.0,5
14,64,25,6A-21A,24,1.0,13.0,157.4975,158.51800537109375,160.97462463378906,2.45615291595459,10.0,29.0,8.856867,157.4975,1,2.45615291595459,160.97415828704834,3.4766582870483376,16.0,5
15,76,65,8C-19A-24B,29,1.0,14.0,169.8564,170.87899780273438,174.44140625,3.5732626914978027,35.0,21.0,7.196427,169.8564,1,3.5732626914978027,174.45226049423218,4.59586049423217,49.4,5
16,0,0,0.0,0,1.0,15.0,181.66743,,187.67105102539062,,,,6.039579,181.66743,1,5.0,,6.0,0.0,5
17,61,55,7B-26B,23,1.0,16.0,193.72664,194.75277709960938,197.65760803222656,2.9058191776275635,27.0,3.0,8.568598,193.72664,1,2.9058191776275635,197.65859627723694,3.931956277236935,33.55,5
18,16,20,14C-17A-20C-27A,8,1.0,17.0,206.25389,207.27810668945312,209.92420959472656,2.6458563804626465,4.0,57.0,7.894278,206.25389,1,2.6458563804626465,209.92396306991577,3.670073069915759,3.2,5
19,43,75,11B-19B-24A-26A,18,1.0,18.0,217.85474,218.87863159179688,221.25759887695312,2.3800392150878906,26.0,38.0,8.52406,217.85474,1,2.3800392150878906,221.25867080688477,3.403930806884773,32.25,5
20,18,25,14A-23A,9,1.0,19.0,229.81606,230.838623046875,234.30784606933594,3.4800398349761963,0.0,67.0,7.8953834,229.81606,1,3.4800398349761963,234.3186628818512,4.502602881851203,4.5,5
