TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,0,0,0.0,0,1.0,0.0,2.012844,,8.02392578125,,,,6.0118804,2.012844,1,5.0,,6.0,0.0,3
2,79,65,8A,31,1.0,1.0,14.058595,15.092960357666016,16.370929718017578,1.303885817527771,41.0,36.0,9.794461,14.058595,1,1.303885817527771,16.396846175193787,2.3382511751937862,51.35,3
3,79,40,9B,30,1.0,2.0,26.19268,27.21062469482422,31.237634658813477,4.038285732269287,35.0,11.0,7.032125,26.19268,1,4.038285732269287,31.248910427093506,5.056230427093507,31.6,3
4,11,20,12C-17C-23C-28C,4,1.0,3.0,38.306175,39.32673645019531,40.9207649230957,1.594680666923523,5.0,21.0,9.389336,38.306175,1,1.594680666923523,40.921417117118835,2.6152421171188323,2.2,3
5,18,25,14A-23A,9,1.0,4.0,50.340767,51.35914611816406,55.087646484375,3.739799976348877,10.0,23.0,7.2227416,50.340767,1,3.739799976348877,55.09894609451294,4.75817909451294,4.5,3
6,76,65,8C-19A-24B,29,1.0,5.0,62.34382,63.3642463684082,66.62091064453125,3.2564001083374023,44.0,23.0,7.383749,62.34382,1,3.2564001083374023,66.6206464767456,4.276826476745605,49.4,3
7,4,25,6C-29B-30C,1,1.0,6.0,74.037735,75.06295776367188,78.00452423095703,2.9525880813598633,3.0,27.0,8.094619,74.037735,1,2.9525880813598633,78.01554584503174,3.9778108450317404,1.0,3
8,36,70,3A-5C-10B,13,1.0,7.0,86.12633,87.15046691894531,92.00444030761719,4.864941596984863,25.0,71.0,6.360697,86.12633,1,4.864941596984863,92.01540851593018,5.88907851593018,25.2,3
9,11,25,12A-27B-28B-30B,5,1.0,8.0,98.40261,99.41936492919922,102.10430908203125,2.684509515762329,5.0,5.0,8.4454565,98.40261,1,2.684509515762329,102.10387444496155,3.701264444961552,2.75,3
10,39,65,1A-15A-26C,16,1.0,9.0,110.577354,111.59693145751953,115.737548828125,4.140812397003174,26.0,50.0,6.6505423,110.577354,1,4.140812397003174,115.7377438545227,5.160389854522705,25.35,3
11,11,75,6B-18B-22C-24C-29A,7,1.0,10.0,122.41699,123.44026947021484,127.45446014404297,4.025435924530029,8.0,8.0,7.3179245,122.41699,1,4.025435924530029,127.46570539474487,5.048715394744875,8.25,3
12,4,50,4C-17B,2,1.0,11.0,134.79758,135.81512451171875,140.82090759277344,,1.0,77.0,5.9821553,134.79758,1,5.0,,6.0,2.0,3
13,64,25,6A-21A,24,1.0,12.0,146.84117,147.85934448242188,150.63790893554688,2.7898483276367188,23.0,10.0,8.3124275,146.84117,1,2.7898483276367188,150.6491928100586,3.8080228100585884,16.0,3
14,64,50,1B-3B-4A,25,1.0,13.0,158.97954,160.0065155029297,163.2376251220703,3.231050491333008,36.0,57.0,8.178497,158.97954,1,3.231050491333008,163.2375659942627,4.2580259942627094,32.0,3
15,58,30,13C-30A,19,1.0,14.0,171.44063,172.4639434814453,175.9542999267578,3.501380205154419,17.0,37.0,7.3421617,171.44063,1,3.501380205154419,175.96532368659973,4.524693686599733,17.4,3
16,0,0,0.0,0,1.0,15.0,183.31923,,189.33055114746094,,,,5.6840734,183.31923,1,5.0,,6.0,0.0,3
17,43,60,2A-7A-9A-15B,17,1.0,16.0,195.03358,196.05755615234375,199.33810424804688,3.293055534362793,32.0,59.0,7.9630027,195.03358,1,3.293055534362793,199.35061168670654,4.317031686706542,25.8,3
18,36,60,1C-7C-15C,12,1.0,17.0,207.33543,208.36016845703125,211.82119750976562,3.472277879714966,30.0,60.0,7.134493,207.33543,1,3.472277879714966,211.83244633674622,4.4970163367462135,21.6,3
19,71,45,2B-16A,26,1.0,18.0,218.97975,220.0006103515625,223.62123107910156,3.631561517715454,37.0,53.0,7.060704,218.97975,1,3.631561517715454,223.63217186927795,4.652421869277958,31.95,3
20,18,50,2C-16C-22B-28A,10,1.0,19.0,230.71846,231.74346923828125,235.80450439453125,4.061036586761475,11.0,36.0,6.909084,230.71846,1,4.061036586761475,235.80450582504272,5.086045825042731,9.0,3
21,61,45,10A-11A,22,1.0,20.0,242.74309,243.76495361328125,247.08795166015625,3.333853006362915,31.0,5.0,7.8024197,242.74309,1,3.333853006362915,247.09880661964417,4.35571661964417,27.45,3
22,58,45,11C-18C-25A,21,1.0,21.0,254.92432,255.94110107421875,258.9544982910156,3.013050079345703,35.0,74.0,7.6084843,254.92432,1,3.013050079345703,258.95415115356445,4.029831153564459,26.1,3
