TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,4,25,6C-29B-30C,1,1.0,0.0,2.0173273,3.0418295860290527,4.9991774559021,1.9700578451156616,0.0,66.0,8.989389,2.0173273,1,1.9700578451156616,5.011887431144714,2.9945601311447145,1.0,3
2,11,45,14B-21C-25C,6,1.0,1.0,14.013721,15.033157348632812,19.299346923828125,4.277738571166992,4.0,53.0,7.0351844,14.013721,1,4.277738571166992,19.310895919799805,5.297174919799804,4.95,3
3,11,20,12C-17C-23C-28C,4,1.0,2.0,26.367887,27.38658332824707,29.415977478027344,2.0410823822021484,3.0,23.0,8.872555,26.367887,1,2.0410823822021484,29.42766571044922,3.059778710449219,2.2,3
4,64,25,6A-21A,24,1.0,3.0,38.326954,39.34775161743164,42.98273849487305,3.6456291675567627,15.0,4.0,7.047557,38.326954,1,3.6456291675567627,42.9933807849884,4.666426784988403,16.0,3
5,11,75,6B-18B-22C-24C-29A,7,1.0,4.0,50.064518,51.08340072631836,53.63301467895508,2.5610435009002686,3.0,10.0,8.600399,50.064518,1,2.5610435009002686,53.64444422721863,3.5799262272186283,8.25,3
6,61,55,7B-26B,23,1.0,5.0,62.265575,63.28582000732422,65.56600189208984,2.2914187908172607,27.0,51.0,8.2314825,62.265575,1,2.2914187908172607,65.57723879814148,3.311663798141481,33.55,3
7,61,45,10A-11A,22,1.0,6.0,73.82364,74.84133911132812,79.44959259033203,4.619047164916992,27.0,77.0,6.4904127,73.82364,1,4.619047164916992,79.46038627624512,5.63674627624512,27.45,3
8,71,55,5B-18A,27,1.0,7.0,85.97306,86.996337890625,90.33263397216797,3.3470969200134277,31.0,0.0,7.436824,85.97306,1,3.3470969200134277,90.34343481063843,4.370374810638424,39.05,3
9,43,60,2A-7A-9A-15B,17,1.0,8.0,97.79676,98.8190689086914,101.2492904663086,2.441787004470825,21.0,29.0,8.327244,97.79676,1,2.441787004470825,101.26085591316223,3.4640959131622253,25.8,3
10,43,75,11B-19B-24A-26A,18,1.0,9.0,109.6012,110.62393188476562,113.9495620727539,3.336496114730835,20.0,7.0,7.8911157,109.6012,1,3.336496114730835,113.96042799949646,4.359227999496454,32.25,3
11,0,0,0.0,0,1.0,10.0,121.8681,,127.87055969238281,,,,5.6338663,121.8681,1,5.0,,6.0,0.0,3
12,36,60,1C-7C-15C,12,1.0,11.0,133.52272,134.54391479492188,138.93365478515625,4.402357578277588,18.0,17.0,6.941389,133.52272,1,4.402357578277588,138.94627237319946,5.42355237319947,21.6,3
13,76,65,8C-19A-24B,29,1.0,12.0,145.90295,146.91943359375,150.71607971191406,3.796144485473633,33.0,62.0,7.0919704,145.90295,1,3.796144485473633,150.71557807922363,4.812628079223629,49.4,3
14,71,75,8B,28,1.0,13.0,157.83623,158.85845947265625,161.81617736816406,2.968562126159668,34.0,21.0,7.6862717,157.83623,1,2.968562126159668,161.82702159881592,3.9907915988159175,53.25,3
15,18,50,2C-16C-22B-28A,10,1.0,14.0,169.54001,170.56224060058594,175.0164031982422,4.4651288986206055,6.0,78.0,7.0270576,169.54001,1,4.4651288986206055,175.02736949920654,5.487359499206548,9.0,3
