TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,11,75,6B-18B-22C-24C-29A,7,1.0,0.0,2.0135956,3.0422027111053467,6.549382209777832,3.5317275524139404,27.0,70.0,7.613035,2.0135956,1,3.5317275524139404,6.573930263519287,4.560334663519287,8.25,1
2,39,65,1A-15A-26C,16,1.0,1.0,14.196545,15.221304893493652,18.94916343688965,3.727909564971924,31.0,66.0,6.813384,14.196545,1,3.727909564971924,18.949214458465576,4.752669458465576,25.35,1
3,0,0,0.0,0,1.0,2.0,25.792147,,31.803508758544922,,,,5.749215,25.792147,1,5.0,,6.0,0.0,1
4,36,30,3C-20A-22A,11,1.0,3.0,37.56634,38.5929069519043,40.89931106567383,2.318936347961426,37.0,55.0,8.394477,37.56634,1,2.318936347961426,40.91184329986572,3.345503299865726,10.8,1
5,58,30,13C-30A,19,1.0,4.0,49.32338,50.34537887573242,54.882747650146484,4.548238277435303,32.0,3.0,6.2201266,49.32338,1,4.548238277435303,54.893617153167725,5.570237153167724,17.4,1
6,61,45,10A-11A,22,1.0,5.0,61.13608,62.15890121459961,65.84954833984375,3.7011494636535645,51.0,77.0,7.2466908,61.13608,1,3.7011494636535645,65.86005067825317,4.723970678253174,27.45,1
7,61,55,7B-26B,23,1.0,6.0,73.125374,74.14141082763672,78.84957122802734,4.719192981719971,56.0,58.0,6.4060483,73.125374,1,4.719192981719971,78.86060380935669,5.735229809356696,33.55,1
8,64,50,1B-3B-4A,25,1.0,7.0,85.286606,86.30381774902344,89.06632232666016,2.7734577655792236,62.0,19.0,8.593533,85.286606,1,2.7734577655792236,89.07727551460266,3.790669514602655,32.0,1
9,4,50,4C-17B,2,1.0,8.0,97.69423,98.72010040283203,102.44950103759766,3.7405028343200684,0.0,67.0,7.1718864,97.69423,1,3.7405028343200684,102.4606032371521,4.766373237152095,2.0,1
10,58,40,10C-13A-19C-21B,20,1.0,9.0,109.6544,110.67596435546875,115.46622467041016,4.800960540771484,34.0,77.0,6.4834137,109.6544,1,4.800960540771484,115.47692489624023,5.822524896240239,23.2,1
11,18,50,2C-16C-22B-28A,10,1.0,10.0,121.97801,123.00007629394531,126.16648864746094,3.1771886348724365,7.0,6.0,7.577827,121.97801,1,3.1771886348724365,126.17726492881775,4.199254928817751,9.0,1
12,71,45,2B-16A,26,1.0,11.0,133.77638,134.7992706298828,139.79946899414062,,53.0,22.0,5.734242,133.77638,1,5.0,,6.0,31.95,1
13,0,0,0.0,0,1.0,12.0,145.5599,,151.5724334716797,,,,6.3992586,145.5599,1,5.0,,6.0,0.0,1
14,64,25,6A-21A,24,1.0,13.0,157.98357,159.00991821289062,162.90054321289062,3.903144598007202,24.0,75.0,6.802169,157.98357,1,3.903144598007202,162.91306281089783,4.929492810897841,16.0,1
15,39,60,9C-25B,15,1.0,14.0,169.73767,170.76019287109375,175.74952697753906,,45.0,77.0,5.899332,169.73767,1,5.0,,6.0,23.4,1
16,18,25,14A-23A,9,1.0,15.0,181.6825,182.70550537109375,186.68292236328125,3.9777586460113525,10.0,50.0,7.42416,181.6825,1,3.9777586460113525,186.6832640171051,5.000764017105098,4.5,1
17,4,25,6C-29B-30C,1,1.0,16.0,194.14215,195.16534423828125,200.16644287109375,,6.0,66.0,6.2902555,194.14215,1,5.0,,6.0,1.0,1
18,4,75,12B-20B-23B-27C-29C,3,1.0,17.0,206.48679,207.4977569580078,210.5996551513672,3.1128652095794678,12.0,10.0,7.4060817,206.48679,1,3.1128652095794678,210.61062216758728,4.123832167587267,3.0,1
19,11,45,14B-21C-25C,6,1.0,18.0,218.03767,219.05079650878906,221.78305053710938,2.7431676387786865,21.0,65.0,8.164253,218.03767,1,2.7431676387786865,221.79396414756775,3.7562941475677576,4.95,1
20,11,20,12C-17C-23C-28C,4,1.0,19.0,229.973,230.9929656982422,234.6331329345703,3.650914192199707,9.0,44.0,6.9538703,229.973,1,3.650914192199707,234.6438798904419,4.670879890441881,2.2,1
21,0,0,0.0,0,1.0,20.0,241.61768,,247.6251220703125,,,,6.164407,241.61768,1,5.0,,6.0,0.0,1
22,36,60,1C-7C-15C,12,1.0,21.0,253.81358,254.8416748046875,258.5163879394531,3.6873347759246826,48.0,73.0,6.8425155,253.81358,1,3.6873347759246826,258.5290095806122,4.715429580612181,21.6,1
23,79,65,8A,31,1.0,22.0,265.3842,266.408203125,270.0496520996094,3.652331829071045,80.0,20.0,7.4659605,265.3842,1,3.652331829071045,270.06053495407104,4.676334954071024,51.35,1
24,11,25,12A-27B-28B-30B,5,1.0,23.0,277.5422,278.5562438964844,280.4663391113281,1.9099946022033691,15.0,47.0,9.551578,277.5422,1,1.9099946022033691,280.46623849868774,2.9240384986877643,2.75,1
25,43,60,2A-7A-9A-15B,17,1.0,24.0,290.05313,291.0795593261719,294.3162536621094,3.237112045288086,52.0,80.0,7.8093824,290.05313,1,3.237112045288086,294.31667137145996,4.263541371459951,25.8,1
26,79,40,9B,30,1.0,25.0,302.158,303.1790771484375,308.18316650390625,,80.0,34.0,5.5959325,302.158,1,5.0,,6.0,31.6,1
27,58,45,11C-18C-25A,21,1.0,26.0,313.8159,314.8409729003906,318.29986572265625,3.4698212146759033,42.0,65.0,7.3729076,313.8159,1,3.4698212146759033,318.3107941150665,4.494894115066529,26.1,1
28,16,20,14C-17A-20C-27A,8,1.0,27.0,325.70633,326.7196350097656,329.81756591796875,3.109163999557495,13.0,28.0,8.157302,325.70633,1,3.109163999557495,329.8287990093231,4.12246900932314,3.2,1
29,71,75,8B,28,1.0,28.0,337.99738,339.0229797363281,341.1503601074219,2.1383206844329834,80.0,17.0,9.007759,337.99738,1,2.1383206844329834,341.1613004207611,3.1639204207610874,53.25,1
30,43,75,11B-19B-24A-26A,18,1.0,29.0,350.19424,351.22021484375,355.1666259765625,3.957310914993286,80.0,5.0,7.3846917,350.19424,1,3.957310914993286,355.1775257587433,4.983285758743307,32.25,1
31,36,75,4B-5A-13B-16B,14,1.0,30.0,362.58234,363.6071472167969,367.9665832519531,4.3702006340026855,49.0,63.0,6.4387326,362.58234,1,4.3702006340026855,367.97734785079956,5.395007850799573,27.0,1
