TrialNumber,amount,prob,set,lottery_id,ran,order,view_time,slider_time,end_time,rt,choice,mouse_start,wait_time,start_ev_time,view_ev_duration,eval_ev_duration,end_ev_time,ev_duration,EV,run
1,58,40,10C-13A-19C-21B,20,1.0,0.0,2.0233674,3.0561676025390625,8.033225059509277,5.001652240753174,18.0,19.0,5.756513,2.0233674,1,5.001652240753174,8.057819843292236,6.034452443292237,23.2,1
2,11,25,12A-27B-28B-30B,5,1.0,1.0,13.819765,14.840755462646484,18.499940872192383,3.6702632904052734,0.0,54.0,7.4050326,13.819765,1,3.6702632904052734,18.511018753051758,4.6912537530517575,2.75,1
3,16,20,14C-17A-20C-27A,8,1.0,2.0,25.936174,26.958232879638672,31.40021324157715,4.453469753265381,0.0,75.0,6.6634364,25.936174,1,4.453469753265381,31.411702632904053,5.475528632904052,3.2,1
4,79,40,9B,30,1.0,3.0,38.102005,39.11966323852539,42.41691970825195,3.3085989952087402,15.0,13.0,7.7333503,38.102005,1,3.3085989952087402,42.42826223373413,4.3262572337341325,31.6,1
5,18,25,14A-23A,9,1.0,4.0,50.179512,51.19963455200195,53.38332748413086,2.1947615146636963,0.0,13.0,9.294298,50.179512,1,2.1947615146636963,53.39439606666565,3.214884066665647,4.5,1
6,76,65,8C-19A-24B,29,1.0,5.0,62.717163,63.73728942871094,66.533203125,2.7966320514678955,25.0,20.0,8.626826,62.717163,1,2.7966320514678955,66.53392148017883,3.8167584801788337,49.4,1
7,0,0,0.0,0,1.0,6.0,75.1862,,81.19453430175781,,,,5.550496,75.1862,1,5.0,,6.0,0.0,1
8,36,30,3C-20A-22A,11,1.0,7.0,86.763405,87.7851791381836,89.58351135253906,1.8107610940933228,0.0,8.0,9.130415,86.763405,1,1.8107610940933228,89.59594023227692,2.8325352322769106,10.8,1
9,11,20,12C-17C-23C-28C,4,1.0,8.0,98.745316,99.76697540283203,102.0335464477539,2.2775282859802246,0.0,8.0,8.908484,98.745316,1,2.2775282859802246,102.04450368881226,3.2991876888122533,2.2,1
10,58,45,11C-18C-25A,21,1.0,9.0,110.96901,111.99043273925781,116.98345184326172,,11.0,15.0,6.257255,110.96901,1,5.0,,6.0,26.1,1
11,71,55,5B-18A,27,1.0,10.0,123.267784,124.28636932373047,127.1500473022461,2.874861240386963,41.0,52.0,8.346795,123.267784,1,2.874861240386963,127.16123056411743,3.8934465641174256,39.05,1
12,11,45,14B-21C-25C,6,1.0,11.0,135.52023,136.54432678222656,141.1337127685547,4.6004133224487305,1.0,43.0,6.0072637,135.52023,1,4.6004133224487305,141.1447401046753,5.624510104675295,4.95,1
13,61,45,10A-11A,22,1.0,12.0,147.16599,148.184814453125,152.38348388671875,4.210010528564453,18.0,59.0,7.198319,147.16599,1,4.210010528564453,152.39482498168945,5.2288349816894595,27.45,1
14,11,75,6B-18B-22C-24C-29A,7,1.0,13.0,159.61165,160.63096618652344,164.08352661132812,3.4520087242126465,23.0,43.0,7.707093,159.61165,1,3.4520087242126465,164.08297491073608,4.471324910736087,8.25,1
15,43,75,11B-19B-24A-26A,18,1.0,14.0,171.81871,172.84127807617188,175.00033569335938,2.1585190296173096,64.0,55.0,9.201464,171.81871,1,2.1585190296173096,174.99979710578918,3.1810871057891745,32.25,1
16,4,75,12B-20B-23B-27C-29C,3,1.0,15.0,184.2302,185.24156188964844,189.33364868164062,4.103147983551025,13.0,63.0,7.114357,184.2302,1,4.103147983551025,189.34470987319946,5.1145098731994665,3.0,1
17,43,60,2A-7A-9A-15B,17,1.0,16.0,196.47906,197.49734497070312,199.98353576660156,2.4973816871643066,27.0,40.0,8.287345,196.47906,1,2.4973816871643066,199.99472665786743,3.5156666578674276,25.8,1
18,36,60,1C-7C-15C,12,1.0,17.0,208.29323,209.31521606445312,210.7001190185547,1.3855804204940796,18.0,18.0,9.686437,208.29323,1,1.3855804204940796,210.7007964849472,2.4075664849472105,21.6,1
19,58,30,13C-30A,19,1.0,18.0,220.41882,221.43580627441406,224.85015869140625,3.4142494201660156,0.0,26.0,8.062549,220.41882,1,3.4142494201660156,224.85005569458008,4.431235694580067,17.4,1
20,36,70,3A-5C-10B,13,1.0,19.0,232.94124,233.96343994140625,236.11679077148438,2.16430401802063,50.0,21.0,9.20756,232.94124,1,2.16430401802063,236.12774395942688,3.1865039594268865,25.2,1
21,4,25,6C-29B-30C,1,1.0,20.0,245.34845,246.36758422851562,249.71705627441406,3.348856210708618,0.0,47.0,8.067994,245.34845,1,3.348856210708618,249.71644043922424,4.367990439224229,1.0,1
22,0,0,0.0,0,1.0,21.0,257.81497,,263.82757568359375,,,,5.5548487,257.81497,1,5.0,,6.0,0.0,1
23,71,45,2B-16A,26,1.0,22.0,269.39957,270.4197082519531,273.1170349121094,2.698282480239868,15.0,22.0,8.442329,269.39957,1,2.698282480239868,273.117990732193,3.7184207321930103,31.95,1
24,4,50,4C-17B,2,1.0,23.0,281.59595,282.617919921875,286.4838562011719,3.877192735671997,0.0,49.0,7.095858,281.59595,1,3.877192735671997,286.495112657547,4.899162657546981,2.0,1
25,39,60,9C-25B,15,1.0,24.0,293.61615,294.63653564453125,297.4169006347656,2.780182361602783,13.0,7.0,8.32871,293.61615,1,2.780182361602783,297.41671800613403,3.8005680061340286,23.4,1
26,18,50,2C-16C-22B-28A,10,1.0,25.0,305.78204,306.8020935058594,310.11700439453125,3.3259286880493164,6.0,7.0,7.7267523,305.78204,1,3.3259286880493164,310.1280221939087,4.3459821939086964,9.0,1
27,64,50,1B-3B-4A,25,1.0,26.0,317.8655,318.886474609375,323.733642578125,4.857980728149414,26.0,55.0,6.428568,317.8655,1,4.857980728149414,323.7444553375244,5.878955337524417,32.0,1
28,39,65,1A-15A-26C,16,1.0,27.0,330.18845,331.2132568359375,335.383544921875,4.181046485900879,25.0,1.0,6.3914227,330.18845,1,4.181046485900879,335.3943033218384,5.20585332183839,25.35,1
29,79,65,8A,31,1.0,28.0,341.80374,342.8283386230469,347.8336181640625,,15.0,75.0,6.3020945,341.80374,1,5.0,,6.0,51.35,1
30,36,75,4B-5A-13B-16B,14,1.0,29.0,354.17505,355.198486328125,357.71697998046875,2.529517650604248,41.0,21.0,8.621908,354.17505,1,2.529517650604248,357.72800397872925,3.5529539787292492,27.0,1
31,61,55,7B-26B,23,1.0,30.0,366.3643,367.3863525390625,370.983642578125,3.608215093612671,10.0,36.0,7.575261,366.3643,1,3.608215093612671,370.99456763267517,4.630267632675157,33.55,1
32,0,0,0.0,0,1.0,31.0,378.58923,,384.59136962890625,,,,5.610031,378.58923,1,5.0,,6.0,0.0,1
33,71,75,8B,28,1.0,32.0,390.22513,391.243896484375,392.86712646484375,1.6354739665985107,73.0,64.0,9.086279,390.22513,1,1.6354739665985107,392.8793704509735,2.654240450973532,53.25,1
34,64,25,6A-21A,24,1.0,33.0,401.9873,403.0067138671875,404.75018310546875,1.7439732551574707,0.0,11.0,9.082797,401.9873,1,1.7439732551574707,404.75068712234497,2.763387122344966,16.0,1
1,18,50,2C-16C-22B-28A,10,1.0,0.0,2.0088308,3.0438907146453857,7.026273727416992,4.006526470184326,0.0,65.0,7.163015,2.0088308,1,4.006526470184326,7.050417184829712,5.041586384829712,9.0,4
2,36,70,3A-5C-10B,13,1.0,1.0,14.215544,15.238006591796875,19.576229095458984,4.349429130554199,38.0,69.0,6.6581836,14.215544,1,4.349429130554199,19.587435722351074,5.371891722351075,25.2,4
3,61,45,10A-11A,22,1.0,2.0,26.258598,27.27665138244629,32.10947036743164,4.843798637390137,11.0,71.0,6.2017756,26.258598,1,4.843798637390137,32.120450019836426,5.861852019836427,27.45,4
4,4,50,4C-17B,2,1.0,3.0,38.335503,39.35311508178711,42.5261344909668,3.1841936111450195,0.0,78.0,8.078195,38.335503,1,3.1841936111450195,42.53730869293213,4.201805692932126,2.0,4
5,0,0,0.0,0,1.0,4.0,50.638832,,56.652427673339844,,,,5.9028955,50.638832,1,5.0,,6.0,0.0,4
6,18,25,14A-23A,9,1.0,5.0,62.573734,63.59248352050781,67.7764892578125,4.196191310882568,0.0,51.0,6.731258,62.573734,1,4.196191310882568,67.78867483139038,5.214940831390379,4.5,4
7,11,25,12A-27B-28B-30B,5,1.0,6.0,74.53043,75.55481719970703,76.90948486328125,1.3659205436706543,0.0,15.0,9.584061,74.53043,1,1.3659205436706543,76.92073774337769,2.39030774337769,2.75,4
