subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,27.0,27.0,B,0,0,0.0,0,1,18917.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,27.0,27.0,A,1,0,0.0,0,0,4355.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,27.0,27.0,A,1,0,0.0,0,0,8604.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,27.0,27.0,C,0,1,0.0,1,0,1964.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,27.0,27.0,A,1,1,0.0,0,0,3006.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,27.0,27.0,C,0,1,0.0,1,0,2621.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,27.0,27.0,A,1,0,0.0,0,0,1997.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,27.0,27.0,A,1,0,0.0,0,0,4181.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,27.0,27.0,A,1,0,0.0,0,0,4853.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,27.0,27.0,A,1,0,0.0,0,0,4163.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,27.0,27.0,A,1,0,0.0,0,0,1491.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,27.0,27.0,A,1,0,0.0,0,0,2552.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,27.0,27.0,C,0,1,0.0,1,0,3524.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,27.0,27.0,C,0,1,0.0,1,0,2708.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,27.0,27.0,C,0,1,0.0,1,0,3538.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,27.0,27.0,B,0,1,0.0,0,1,8201.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,27.0,27.0,A,1,1,0.0,0,0,8082.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,27.0,27.0,A,1,1,0.0,0,0,6282.0
514f5d99-a157-42d0-b9e5-0407d2049090,27.0,27.0,A,1,0,0.0,0,0,3548.0
514f5d99-a157-42d0-b9e5-0407d2049090,27.0,27.0,A,1,0,0.0,0,0,6799.0
514f5d99-a157-42d0-b9e5-0407d2049090,27.0,27.0,A,1,0,0.0,0,0,786.0
