subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,25.0,25.0,A,1,0,0.0,0,0,4950.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,25.0,25.0,B,0,0,0.0,0,1,22330.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,25.0,25.0,B,0,0,0.0,0,1,24731.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,25.0,25.0,B,0,1,0.0,0,1,3639.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,25.0,25.0,B,0,1,0.0,0,1,2948.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,25.0,25.0,B,0,1,0.0,0,1,3450.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,25.0,25.0,A,1,0,0.0,0,0,2915.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,25.0,25.0,A,1,0,0.0,0,0,4250.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,25.0,25.0,B,0,0,0.0,0,1,4027.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,25.0,25.0,A,1,0,0.0,0,0,5536.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,25.0,25.0,A,1,0,0.0,0,0,6956.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,25.0,25.0,B,0,0,0.0,0,1,1710.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,25.0,25.0,B,0,1,0.0,0,1,4089.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,25.0,25.0,B,0,1,0.0,0,1,2087.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,25.0,25.0,B,0,1,0.0,0,1,3307.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,25.0,25.0,A,1,1,0.0,0,0,2214.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,25.0,25.0,C,0,1,0.0,1,0,4675.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,25.0,25.0,B,0,1,0.0,0,1,10138.0
514f5d99-a157-42d0-b9e5-0407d2049090,25.0,25.0,B,0,0,0.0,0,1,6142.0
514f5d99-a157-42d0-b9e5-0407d2049090,25.0,25.0,A,1,0,0.0,0,0,1301.0
514f5d99-a157-42d0-b9e5-0407d2049090,25.0,25.0,A,1,0,0.0,0,0,8701.0
aee18971-c24a-40ed-ad22-93779ab57973,25.0,25.0,A,1,1,0.0,0,0,1898.0
aee18971-c24a-40ed-ad22-93779ab57973,25.0,25.0,B,0,1,0.0,0,1,1849.0
aee18971-c24a-40ed-ad22-93779ab57973,25.0,25.0,B,0,1,0.0,0,1,3521.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,25.0,25.0,A,1,1,0.0,0,0,3964.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,25.0,25.0,B,0,1,0.0,0,1,2949.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,25.0,25.0,A,1,1,0.0,0,0,4408.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,25.0,25.0,B,0,0,0.0,0,1,18382.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,25.0,25.0,B,0,0,0.0,0,1,7598.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,25.0,25.0,B,0,0,0.0,0,1,7083.0
dfee4379-a815-456b-8011-1e095ba0fcdf,25.0,25.0,B,0,0,0.0,0,1,24144.0
dfee4379-a815-456b-8011-1e095ba0fcdf,25.0,25.0,B,0,0,0.0,0,1,996.0
dfee4379-a815-456b-8011-1e095ba0fcdf,25.0,25.0,B,0,0,0.0,0,1,9476.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,25.0,25.0,A,1,0,0.0,0,0,4573.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,25.0,25.0,B,0,0,0.0,0,1,3972.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,25.0,25.0,B,0,0,0.0,0,1,4811.0
2d71d909-c794-45d2-b9f9-73e5bc957960,25.0,25.0,B,0,1,0.0,0,1,2343.0
2d71d909-c794-45d2-b9f9-73e5bc957960,25.0,25.0,B,0,1,0.0,0,1,3831.0
2d71d909-c794-45d2-b9f9-73e5bc957960,25.0,25.0,A,1,1,0.0,0,0,5079.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,25.0,25.0,A,1,1,0.0,0,0,5889.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,25.0,25.0,B,0,1,0.0,0,1,7952.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,25.0,25.0,B,0,1,0.0,0,1,9137.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,25.0,25.0,A,1,0,0.0,0,0,3377.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,25.0,25.0,B,0,0,0.0,0,1,2217.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,25.0,25.0,B,0,0,0.0,0,1,3585.0
d331077c-1fef-4125-8c76-713d77d3c50e,25.0,25.0,B,0,0,0.0,0,1,2253.0
d331077c-1fef-4125-8c76-713d77d3c50e,25.0,25.0,B,0,0,0.0,0,1,1496.0
d331077c-1fef-4125-8c76-713d77d3c50e,25.0,25.0,B,0,0,0.0,0,1,1200.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,25.0,25.0,B,0,1,0.0,0,1,13292.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,25.0,25.0,A,1,1,0.0,0,0,44036.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,25.0,25.0,A,1,1,0.0,0,0,11512.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,25.0,25.0,B,0,1,0.0,0,1,4033.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,25.0,25.0,B,0,1,0.0,0,1,5161.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,25.0,25.0,B,0,1,0.0,0,1,5949.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,25.0,25.0,B,0,0,0.0,0,1,1545.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,25.0,25.0,B,0,0,0.0,0,1,1727.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,25.0,25.0,A,1,0,0.0,0,0,2373.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,25.0,25.0,A,1,0,0.0,0,0,3300.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,25.0,25.0,B,0,0,0.0,0,1,3120.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,25.0,25.0,A,1,0,0.0,0,0,2054.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,25.0,25.0,B,0,1,0.0,0,1,6418.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,25.0,25.0,B,0,1,0.0,0,1,7016.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,25.0,25.0,B,0,1,0.0,0,1,10844.0
e9202174-8daa-4cbb-a128-44f6840870fb,25.0,25.0,B,0,1,0.0,0,1,2452.0
e9202174-8daa-4cbb-a128-44f6840870fb,25.0,25.0,A,1,1,0.0,0,0,2826.0
e9202174-8daa-4cbb-a128-44f6840870fb,25.0,25.0,A,1,1,0.0,0,0,7683.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,25.0,25.0,B,0,0,0.0,0,1,4097.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,25.0,25.0,A,1,0,0.0,0,0,7438.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,25.0,25.0,A,1,0,0.0,0,0,15006.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,25.0,25.0,A,1,0,0.0,0,0,1950.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,25.0,25.0,A,1,0,0.0,0,0,3295.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,25.0,25.0,A,1,0,0.0,0,0,7712.0
db807547-e7a4-44fa-87cb-6be1690610f0,25.0,25.0,B,0,0,0.0,0,1,3358.0
db807547-e7a4-44fa-87cb-6be1690610f0,25.0,25.0,B,0,0,0.0,0,1,5816.0
db807547-e7a4-44fa-87cb-6be1690610f0,25.0,25.0,B,0,0,0.0,0,1,7436.0
9b7ebcd5-2ebc-4338-a938-05af65044106,25.0,25.0,B,0,1,0.0,0,1,2207.0
9b7ebcd5-2ebc-4338-a938-05af65044106,25.0,25.0,B,0,1,0.0,0,1,2248.0
9b7ebcd5-2ebc-4338-a938-05af65044106,25.0,25.0,B,0,1,0.0,0,1,4265.0
96aeb710-2bf4-4449-8382-e4bd3178473e,25.0,25.0,B,0,1,0.0,0,1,9621.0
96aeb710-2bf4-4449-8382-e4bd3178473e,25.0,25.0,B,0,1,0.0,0,1,5663.0
96aeb710-2bf4-4449-8382-e4bd3178473e,25.0,25.0,B,0,1,0.0,0,1,5367.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,25.0,25.0,A,1,0,0.0,0,0,2936.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,25.0,25.0,B,0,0,0.0,0,1,2330.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,25.0,25.0,B,0,0,0.0,0,1,2250.0
1c3c4861-95c6-42a5-9380-25db22cb1773,25.0,25.0,B,0,0,0.0,0,1,2660.0
1c3c4861-95c6-42a5-9380-25db22cb1773,25.0,25.0,B,0,0,0.0,0,1,1271.0
1c3c4861-95c6-42a5-9380-25db22cb1773,25.0,25.0,B,0,0,0.0,0,1,1981.0
88625c55-ffca-498e-a1e4-4f68997442ff,25.0,25.0,A,1,1,0.0,0,0,2743.0
88625c55-ffca-498e-a1e4-4f68997442ff,25.0,25.0,A,1,1,0.0,0,0,2429.0
88625c55-ffca-498e-a1e4-4f68997442ff,25.0,25.0,A,1,1,0.0,0,0,7219.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,25.0,25.0,B,0,1,0.0,0,1,7299.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,25.0,25.0,B,0,1,0.0,0,1,3592.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,25.0,25.0,B,0,1,0.0,0,1,3938.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,25.0,25.0,A,1,1,0.0,0,0,3922.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,25.0,25.0,B,0,1,0.0,0,1,5313.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,25.0,25.0,B,0,1,0.0,0,1,6511.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,25.0,25.0,A,1,0,0.0,0,0,5328.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,25.0,25.0,A,1,0,0.0,0,0,6985.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,25.0,25.0,B,0,0,0.0,0,1,13456.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,25.0,25.0,B,0,0,0.0,0,1,1025.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,25.0,25.0,B,0,0,0.0,0,1,1017.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,25.0,25.0,B,0,0,0.0,0,1,766.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,25.0,25.0,A,1,1,0.0,0,0,4901.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,25.0,25.0,B,0,1,0.0,0,1,7266.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,25.0,25.0,B,0,1,0.0,0,1,2914.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,25.0,25.0,B,0,1,0.0,0,1,3502.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,25.0,25.0,B,0,1,0.0,0,1,4976.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,25.0,25.0,B,0,1,0.0,0,1,2091.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,25.0,25.0,A,1,1,0.0,0,0,10562.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,25.0,25.0,A,1,1,0.0,0,0,2589.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,25.0,25.0,A,1,1,0.0,0,0,7298.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,25.0,25.0,A,1,0,0.0,0,0,6600.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,25.0,25.0,A,1,0,0.0,0,0,2428.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,25.0,25.0,A,1,0,0.0,0,0,4314.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,25.0,25.0,B,0,1,0.0,0,1,4539.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,25.0,25.0,B,0,1,0.0,0,1,5401.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,25.0,25.0,B,0,1,0.0,0,1,6826.0
9f4864a0-f288-4233-97bb-7895ea53da8d,25.0,25.0,B,0,0,0.0,0,1,1129.0
9f4864a0-f288-4233-97bb-7895ea53da8d,25.0,25.0,B,0,0,0.0,0,1,1367.0
9f4864a0-f288-4233-97bb-7895ea53da8d,25.0,25.0,B,0,0,0.0,0,1,2094.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,25.0,25.0,B,0,0,0.0,0,1,2765.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,25.0,25.0,A,1,0,0.0,0,0,3988.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,25.0,25.0,B,0,0,0.0,0,1,3986.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,25.0,25.0,B,0,0,0.0,0,1,14721.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,25.0,25.0,B,0,0,0.0,0,1,6905.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,25.0,25.0,B,0,0,0.0,0,1,13018.0
