subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,22.0,22.0,A,1,0,0.0,0,0,14438.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,22.0,22.0,A,1,0,0.0,0,0,8092.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,22.0,22.0,B,0,0,0.0,0,1,10550.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,22.0,22.0,C,0,1,0.0,1,0,1912.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,22.0,22.0,C,0,1,0.0,1,0,2058.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,22.0,22.0,C,0,1,0.0,1,0,3504.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,22.0,22.0,A,1,0,0.0,0,0,6087.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,22.0,22.0,B,0,0,0.0,0,1,5017.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,22.0,22.0,A,1,0,0.0,0,0,4979.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,22.0,22.0,B,0,0,0.0,0,1,2936.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,22.0,22.0,A,1,0,0.0,0,0,1843.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,22.0,22.0,B,0,0,0.0,0,1,3612.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,22.0,22.0,C,0,1,0.0,1,0,2278.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,22.0,22.0,C,0,1,0.0,1,0,4163.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,22.0,22.0,C,0,1,0.0,1,0,1473.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,22.0,22.0,B,0,1,0.0,0,1,5866.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,22.0,22.0,B,0,1,0.0,0,1,2906.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,22.0,22.0,B,0,1,0.0,0,1,4907.0
514f5d99-a157-42d0-b9e5-0407d2049090,22.0,22.0,B,0,0,0.0,0,1,13018.0
514f5d99-a157-42d0-b9e5-0407d2049090,22.0,22.0,B,0,0,0.0,0,1,7692.0
514f5d99-a157-42d0-b9e5-0407d2049090,22.0,22.0,A,1,0,0.0,0,0,2296.0
aee18971-c24a-40ed-ad22-93779ab57973,22.0,22.0,C,0,1,0.0,1,0,2425.0
aee18971-c24a-40ed-ad22-93779ab57973,22.0,22.0,B,0,1,0.0,0,1,1903.0
aee18971-c24a-40ed-ad22-93779ab57973,22.0,22.0,A,1,1,0.0,0,0,2522.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,22.0,22.0,B,0,1,0.0,0,1,2708.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,22.0,22.0,C,0,1,0.0,1,0,5116.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,22.0,22.0,B,0,1,0.0,0,1,4838.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,22.0,22.0,A,1,0,0.0,0,0,6659.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,22.0,22.0,A,1,0,0.0,0,0,4145.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,22.0,22.0,A,1,0,0.0,0,0,8448.0
dfee4379-a815-456b-8011-1e095ba0fcdf,22.0,22.0,B,0,0,0.0,0,1,1094.0
dfee4379-a815-456b-8011-1e095ba0fcdf,22.0,22.0,A,1,0,0.0,0,0,8257.0
dfee4379-a815-456b-8011-1e095ba0fcdf,22.0,22.0,B,0,0,0.0,0,1,8191.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,22.0,22.0,B,0,0,0.0,0,1,2948.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,22.0,22.0,B,0,0,0.0,0,1,4923.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,22.0,22.0,B,0,0,0.0,0,1,3617.0
2d71d909-c794-45d2-b9f9-73e5bc957960,22.0,22.0,C,0,1,0.0,1,0,3532.0
2d71d909-c794-45d2-b9f9-73e5bc957960,22.0,22.0,C,0,1,0.0,1,0,863.0
2d71d909-c794-45d2-b9f9-73e5bc957960,22.0,22.0,C,0,1,0.0,1,0,1379.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,22.0,22.0,C,0,1,0.0,1,0,1757.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,22.0,22.0,B,0,1,0.0,0,1,5096.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,22.0,22.0,C,0,1,0.0,1,0,5069.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,22.0,22.0,B,0,0,0.0,0,1,7399.0
