subject_id,binary_id,trinary_id,target_choice,trinary_group,catch
137f554f-99e4-4c27-b34c-a0d66681d6d0,30.0,30.0,1,0,1.0
9c08acd5-0655-4b76-899a-4b1b87c87648,30.0,30.0,1,0,1.0
9c08acd5-0655-4b76-899a-4b1b87c87648,30.0,30.0,1,0,1.0
9c08acd5-0655-4b76-899a-4b1b87c87648,30.0,30.0,1,0,1.0
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,30.0,30.0,1,0,1.0
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,30.0,30.0,1,0,1.0
7f24b687-4d3e-4756-bf2d-223cca5dcdb8,30.0,30.0,1,0,1.0
03cbde16-3b69-4c03-bac2-7359d2f67f94,30.0,30.0,1,0,1.0
03cbde16-3b69-4c03-bac2-7359d2f67f94,30.0,30.0,1,0,1.0
03cbde16-3b69-4c03-bac2-7359d2f67f94,30.0,30.0,1,0,1.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,30.0,30.0,1,1,1.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,30.0,30.0,1,1,1.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,30.0,30.0,1,1,1.0
4b866b4b-b1c9-4174-b5ba-396d8e114625,30.0,30.0,1,0,1.0
4b866b4b-b1c9-4174-b5ba-396d8e114625,30.0,30.0,1,0,1.0
4b866b4b-b1c9-4174-b5ba-396d8e114625,30.0,30.0,1,0,1.0
5f64f9d2-9afc-4ce5-8201-31c26c727e85,30.0,30.0,1,1,1.0
5f64f9d2-9afc-4ce5-8201-31c26c727e85,30.0,30.0,1,1,1.0
5f64f9d2-9afc-4ce5-8201-31c26c727e85,30.0,30.0,1,1,1.0
7f07e2d3-9e78-458f-b93e-0fbedbd173fd,30.0,30.0,1,1,1.0
7f07e2d3-9e78-458f-b93e-0fbedbd173fd,30.0,30.0,1,1,1.0
7f07e2d3-9e78-458f-b93e-0fbedbd173fd,30.0,30.0,1,1,1.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,30.0,30.0,1,0,1.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,30.0,30.0,0,0,1.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,30.0,30.0,1,0,1.0
41dee2bf-44de-4b95-a0ce-cfd0e8024bf0,30.0,30.0,1,1,1.0
41dee2bf-44de-4b95-a0ce-cfd0e8024bf0,30.0,30.0,1,1,1.0
41dee2bf-44de-4b95-a0ce-cfd0e8024bf0,30.0,30.0,1,1,1.0
d97e4b04-a8c0-46f3-ab85-5d88f60c6985,30.0,30.0,1,1,1.0
d97e4b04-a8c0-46f3-ab85-5d88f60c6985,30.0,30.0,1,1,1.0
d97e4b04-a8c0-46f3-ab85-5d88f60c6985,30.0,30.0,1,1,1.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,30.0,30.0,1,0,1.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,30.0,30.0,1,0,1.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,30.0,30.0,1,0,1.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,30.0,30.0,1,0,1.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,30.0,30.0,1,0,1.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,30.0,30.0,1,0,1.0
cb5ce584-a459-42d8-9906-a854aab80827,30.0,30.0,1,1,1.0
cb5ce584-a459-42d8-9906-a854aab80827,30.0,30.0,1,1,1.0
cb5ce584-a459-42d8-9906-a854aab80827,30.0,30.0,1,1,1.0
afbc429c-ea6f-444e-b924-866a4df3f8d4,30.0,30.0,1,0,1.0
afbc429c-ea6f-444e-b924-866a4df3f8d4,30.0,30.0,1,0,1.0
afbc429c-ea6f-444e-b924-866a4df3f8d4,30.0,30.0,1,0,1.0
0f6778e2-6340-4412-acd5-159d88da9370,30.0,30.0,1,1,1.0
0f6778e2-6340-4412-acd5-159d88da9370,30.0,30.0,1,1,1.0
0f6778e2-6340-4412-acd5-159d88da9370,30.0,30.0,1,1,1.0
342fb488-01a4-4ac9-9f56-15c74996aacf,30.0,30.0,1,0,1.0
342fb488-01a4-4ac9-9f56-15c74996aacf,30.0,30.0,1,0,1.0
342fb488-01a4-4ac9-9f56-15c74996aacf,30.0,30.0,1,0,1.0
c144990f-77ad-4991-bf25-42b36f502faf,30.0,30.0,1,1,1.0
c144990f-77ad-4991-bf25-42b36f502faf,30.0,30.0,1,1,1.0
c144990f-77ad-4991-bf25-42b36f502faf,30.0,30.0,1,1,1.0
d331077c-1fef-4125-8c76-713d77d3c50e,30.0,30.0,1,0,1.0
d331077c-1fef-4125-8c76-713d77d3c50e,30.0,30.0,1,0,1.0
d331077c-1fef-4125-8c76-713d77d3c50e,30.0,30.0,1,0,1.0
9f4864a0-f288-4233-97bb-7895ea53da8d,30.0,30.0,1,0,1.0
9f4864a0-f288-4233-97bb-7895ea53da8d,30.0,30.0,1,0,1.0
9f4864a0-f288-4233-97bb-7895ea53da8d,30.0,30.0,1,0,1.0
bb1a5a3c-9c02-4ee3-a5d9-9196d9e44d3e,30.0,30.0,1,1,1.0
bb1a5a3c-9c02-4ee3-a5d9-9196d9e44d3e,30.0,30.0,1,1,1.0
bb1a5a3c-9c02-4ee3-a5d9-9196d9e44d3e,30.0,30.0,1,1,1.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,30.0,30.0,1,1,1.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,30.0,30.0,1,1,1.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,30.0,30.0,1,1,1.0
ded44fbb-aae9-4fec-bc39-d4ac87c2aaee,30.0,30.0,1,0,1.0
ded44fbb-aae9-4fec-bc39-d4ac87c2aaee,30.0,30.0,1,0,1.0
ded44fbb-aae9-4fec-bc39-d4ac87c2aaee,30.0,30.0,1,0,1.0
b03b0020-1dbb-46ce-9481-db3da5878eca,30.0,30.0,1,0,1.0
b03b0020-1dbb-46ce-9481-db3da5878eca,30.0,30.0,1,0,1.0
b03b0020-1dbb-46ce-9481-db3da5878eca,30.0,30.0,1,0,1.0
6fddb33e-a9eb-4910-832f-990280fae844,30.0,30.0,1,0,1.0
6fddb33e-a9eb-4910-832f-990280fae844,30.0,30.0,1,0,1.0
6fddb33e-a9eb-4910-832f-990280fae844,30.0,30.0,1,0,1.0
000a21dc-1f4d-4f9b-a337-ec28fddb1d57,30.0,30.0,1,1,1.0
000a21dc-1f4d-4f9b-a337-ec28fddb1d57,30.0,30.0,1,1,1.0
000a21dc-1f4d-4f9b-a337-ec28fddb1d57,30.0,30.0,1,1,1.0
bd7393dd-41f5-4a2d-b4ae-d4cb5afeea0e,30.0,30.0,1,1,1.0
bd7393dd-41f5-4a2d-b4ae-d4cb5afeea0e,30.0,30.0,0,1,1.0
bd7393dd-41f5-4a2d-b4ae-d4cb5afeea0e,30.0,30.0,1,1,1.0
eee6843a-0aed-46f2-8001-2a382bf702b6,30.0,30.0,1,1,1.0
eee6843a-0aed-46f2-8001-2a382bf702b6,30.0,30.0,1,1,1.0
eee6843a-0aed-46f2-8001-2a382bf702b6,30.0,30.0,1,1,1.0
2d71d909-c794-45d2-b9f9-73e5bc957960,30.0,30.0,1,1,1.0
2d71d909-c794-45d2-b9f9-73e5bc957960,30.0,30.0,1,1,1.0
2d71d909-c794-45d2-b9f9-73e5bc957960,30.0,30.0,1,1,1.0
8076971d-2494-452c-8104-9b6adec121a1,30.0,30.0,1,1,1.0
8076971d-2494-452c-8104-9b6adec121a1,30.0,30.0,1,1,1.0
8076971d-2494-452c-8104-9b6adec121a1,30.0,30.0,1,1,1.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,30.0,30.0,1,0,1.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,30.0,30.0,1,0,1.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,30.0,30.0,1,0,1.0
efc2d14c-97b7-4589-bf8a-1208192b43a0,30.0,30.0,1,1,1.0
efc2d14c-97b7-4589-bf8a-1208192b43a0,30.0,30.0,1,1,1.0
efc2d14c-97b7-4589-bf8a-1208192b43a0,30.0,30.0,1,1,1.0
70786636-f4bf-474e-9144-0533ce8a48dd,30.0,30.0,1,0,1.0
70786636-f4bf-474e-9144-0533ce8a48dd,30.0,30.0,1,0,1.0
70786636-f4bf-474e-9144-0533ce8a48dd,30.0,30.0,1,0,1.0
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,30.0,30.0,1,0,1.0
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,30.0,30.0,1,0,1.0
b4b0c5b4-7aaf-4644-9b23-5d17397ca03c,30.0,30.0,1,0,1.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,30.0,30.0,1,0,1.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,30.0,30.0,1,0,1.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,30.0,30.0,1,0,1.0
514f5d99-a157-42d0-b9e5-0407d2049090,30.0,30.0,1,0,1.0
514f5d99-a157-42d0-b9e5-0407d2049090,30.0,30.0,1,0,1.0
514f5d99-a157-42d0-b9e5-0407d2049090,30.0,30.0,1,0,1.0
02bbfb96-af5c-4361-8c54-93ea8d3f38dc,30.0,30.0,1,1,1.0
02bbfb96-af5c-4361-8c54-93ea8d3f38dc,30.0,30.0,1,1,1.0
02bbfb96-af5c-4361-8c54-93ea8d3f38dc,30.0,30.0,1,1,1.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,30.0,30.0,1,1,1.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,30.0,30.0,1,1,1.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,30.0,30.0,1,1,1.0
e945a69c-3c1d-47e5-8dcc-c414004fbdc8,30.0,30.0,1,0,1.0
e945a69c-3c1d-47e5-8dcc-c414004fbdc8,30.0,30.0,1,0,1.0
e945a69c-3c1d-47e5-8dcc-c414004fbdc8,30.0,30.0,1,0,1.0
db807547-e7a4-44fa-87cb-6be1690610f0,30.0,30.0,1,0,1.0
db807547-e7a4-44fa-87cb-6be1690610f0,30.0,30.0,1,0,1.0
db807547-e7a4-44fa-87cb-6be1690610f0,30.0,30.0,1,0,1.0
b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f,30.0,30.0,1,0,1.0
b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f,30.0,30.0,1,0,1.0
b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f,30.0,30.0,1,0,1.0
2a7304d9-c216-4321-aa66-c518fc27cf7a,30.0,30.0,1,1,1.0
2a7304d9-c216-4321-aa66-c518fc27cf7a,30.0,30.0,1,1,1.0
2a7304d9-c216-4321-aa66-c518fc27cf7a,30.0,30.0,1,1,1.0
283a4d7f-410c-4f66-9939-cf61ea2d4b95,30.0,30.0,1,0,1.0
283a4d7f-410c-4f66-9939-cf61ea2d4b95,30.0,30.0,1,0,1.0
283a4d7f-410c-4f66-9939-cf61ea2d4b95,30.0,30.0,1,0,1.0
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,30.0,30.0,1,0,1.0
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,30.0,30.0,1,0,1.0
53c4bcc9-a8d9-4849-94e3-b2a14024f5a7,30.0,30.0,1,0,1.0
96aeb710-2bf4-4449-8382-e4bd3178473e,30.0,30.0,1,1,1.0
96aeb710-2bf4-4449-8382-e4bd3178473e,30.0,30.0,1,1,1.0
96aeb710-2bf4-4449-8382-e4bd3178473e,30.0,30.0,1,1,1.0
e0a357de-392a-4b4a-8b50-455f6c02a010,30.0,30.0,1,0,1.0
e0a357de-392a-4b4a-8b50-455f6c02a010,30.0,30.0,1,0,1.0
e0a357de-392a-4b4a-8b50-455f6c02a010,30.0,30.0,1,0,1.0
68dec006-5b04-4a9f-ac27-0939355af33c,30.0,30.0,1,0,1.0
68dec006-5b04-4a9f-ac27-0939355af33c,30.0,30.0,1,0,1.0
68dec006-5b04-4a9f-ac27-0939355af33c,30.0,30.0,1,0,1.0
8096b4eb-f983-4e8d-8b05-e4a0828db6bf,30.0,30.0,1,0,1.0
8096b4eb-f983-4e8d-8b05-e4a0828db6bf,30.0,30.0,1,0,1.0
8096b4eb-f983-4e8d-8b05-e4a0828db6bf,30.0,30.0,1,0,1.0
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,30.0,30.0,1,0,1.0
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,30.0,30.0,1,0,1.0
e8ebda42-a20e-49f1-aeff-b6c6a1e2d933,30.0,30.0,1,0,1.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,30.0,30.0,1,0,1.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,30.0,30.0,1,0,1.0
306418c8-50f7-49c0-ac38-5eb3399b6a86,30.0,30.0,1,0,1.0
88625c55-ffca-498e-a1e4-4f68997442ff,30.0,30.0,1,1,1.0
88625c55-ffca-498e-a1e4-4f68997442ff,30.0,30.0,1,1,1.0
88625c55-ffca-498e-a1e4-4f68997442ff,30.0,30.0,1,1,1.0
23e4e6c8-96b3-4791-b8dc-05b9530d7211,30.0,30.0,1,0,1.0
23e4e6c8-96b3-4791-b8dc-05b9530d7211,30.0,30.0,1,0,1.0
23e4e6c8-96b3-4791-b8dc-05b9530d7211,30.0,30.0,1,0,1.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,30.0,30.0,1,1,1.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,30.0,30.0,1,1,1.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,30.0,30.0,1,1,1.0
1c3c4861-95c6-42a5-9380-25db22cb1773,30.0,30.0,1,0,1.0
1c3c4861-95c6-42a5-9380-25db22cb1773,30.0,30.0,1,0,1.0
1c3c4861-95c6-42a5-9380-25db22cb1773,30.0,30.0,1,0,1.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,30.0,30.0,1,1,1.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,30.0,30.0,1,1,1.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,30.0,30.0,1,1,1.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,30.0,30.0,1,0,1.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,30.0,30.0,1,0,1.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,30.0,30.0,1,0,1.0
0c2f0184-fefb-4602-bc9f-ee27470ce031,30.0,30.0,1,1,1.0
0c2f0184-fefb-4602-bc9f-ee27470ce031,30.0,30.0,1,1,1.0
0c2f0184-fefb-4602-bc9f-ee27470ce031,30.0,30.0,1,1,1.0
51eb357b-2d5f-4529-adb7-70ead931726e,30.0,30.0,1,0,1.0
51eb357b-2d5f-4529-adb7-70ead931726e,30.0,30.0,1,0,1.0
51eb357b-2d5f-4529-adb7-70ead931726e,30.0,30.0,1,0,1.0
2212f72e-a3dc-47f4-b922-1afcdaa05668,30.0,30.0,1,1,1.0
2212f72e-a3dc-47f4-b922-1afcdaa05668,30.0,30.0,1,1,1.0
2212f72e-a3dc-47f4-b922-1afcdaa05668,30.0,30.0,1,1,1.0
dc901693-8b5c-4361-b621-ae6a49ce235d,30.0,30.0,1,0,1.0
dc901693-8b5c-4361-b621-ae6a49ce235d,30.0,30.0,1,0,1.0
dc901693-8b5c-4361-b621-ae6a49ce235d,30.0,30.0,1,0,1.0
0e23e416-a1ce-4372-aa1d-a68695ae5df5,30.0,30.0,1,0,1.0
0e23e416-a1ce-4372-aa1d-a68695ae5df5,30.0,30.0,1,0,1.0
0e23e416-a1ce-4372-aa1d-a68695ae5df5,30.0,30.0,1,0,1.0
23f0d474-21db-40ae-975c-dda11190e33a,30.0,30.0,1,1,1.0
23f0d474-21db-40ae-975c-dda11190e33a,30.0,30.0,1,1,1.0
23f0d474-21db-40ae-975c-dda11190e33a,30.0,30.0,1,1,1.0
8f7cbfba-4a71-49e1-ad8a-3dbd13a8714c,30.0,30.0,1,0,1.0
8f7cbfba-4a71-49e1-ad8a-3dbd13a8714c,30.0,30.0,1,0,1.0
8f7cbfba-4a71-49e1-ad8a-3dbd13a8714c,30.0,30.0,1,0,1.0
e9202174-8daa-4cbb-a128-44f6840870fb,30.0,30.0,1,1,1.0
e9202174-8daa-4cbb-a128-44f6840870fb,30.0,30.0,1,1,1.0
e9202174-8daa-4cbb-a128-44f6840870fb,30.0,30.0,1,1,1.0
3952a5d5-ec13-4328-b604-6958480e84d8,30.0,30.0,1,1,1.0
3952a5d5-ec13-4328-b604-6958480e84d8,30.0,30.0,1,1,1.0
3952a5d5-ec13-4328-b604-6958480e84d8,30.0,30.0,1,1,1.0
f6bc85fd-64e6-47fb-bc9c-79fe31547834,30.0,30.0,1,1,1.0
f6bc85fd-64e6-47fb-bc9c-79fe31547834,30.0,30.0,1,1,1.0
f6bc85fd-64e6-47fb-bc9c-79fe31547834,30.0,30.0,1,1,1.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,30.0,30.0,1,1,1.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,30.0,30.0,1,1,1.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,30.0,30.0,1,1,1.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,30.0,30.0,1,0,1.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,30.0,30.0,1,0,1.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,30.0,30.0,1,0,1.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,30.0,30.0,1,1,1.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,30.0,30.0,1,1,1.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,30.0,30.0,1,1,1.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,30.0,30.0,1,1,1.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,30.0,30.0,1,1,1.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,30.0,30.0,1,1,1.0
d185a752-95e5-41b9-9923-1be62c42d5ca,30.0,30.0,1,1,1.0
d185a752-95e5-41b9-9923-1be62c42d5ca,30.0,30.0,1,1,1.0
d185a752-95e5-41b9-9923-1be62c42d5ca,30.0,30.0,1,1,1.0
859cd32e-1a86-486f-9329-4b6f28585b9e,30.0,30.0,1,0,1.0
859cd32e-1a86-486f-9329-4b6f28585b9e,30.0,30.0,1,0,1.0
859cd32e-1a86-486f-9329-4b6f28585b9e,30.0,30.0,1,0,1.0
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,30.0,30.0,1,0,1.0
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,30.0,30.0,1,0,1.0
2ceaea9e-daa3-4a04-924f-85cb92a5ef04,30.0,30.0,1,0,1.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,30.0,30.0,1,0,1.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,30.0,30.0,1,0,1.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,30.0,30.0,1,0,1.0
485281f9-3957-47f4-bf4a-97d497934f97,30.0,30.0,1,1,1.0
485281f9-3957-47f4-bf4a-97d497934f97,30.0,30.0,1,1,1.0
485281f9-3957-47f4-bf4a-97d497934f97,30.0,30.0,1,1,1.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,30.0,30.0,1,0,1.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,30.0,30.0,1,0,1.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,30.0,30.0,1,0,1.0
d74af97c-a382-4c34-9edb-a5864ebe3b0e,30.0,30.0,1,0,1.0
d74af97c-a382-4c34-9edb-a5864ebe3b0e,30.0,30.0,1,0,1.0
d74af97c-a382-4c34-9edb-a5864ebe3b0e,30.0,30.0,1,0,1.0
68a31890-b93c-41a2-96ee-e4992eedaa7d,30.0,30.0,1,1,1.0
68a31890-b93c-41a2-96ee-e4992eedaa7d,30.0,30.0,1,1,1.0
68a31890-b93c-41a2-96ee-e4992eedaa7d,30.0,30.0,1,1,1.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,30.0,30.0,1,0,1.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,30.0,30.0,1,0,1.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,30.0,30.0,1,0,1.0
3aef7628-6e8a-41a0-8bec-3f3beeb86c4b,30.0,30.0,1,1,1.0
3aef7628-6e8a-41a0-8bec-3f3beeb86c4b,30.0,30.0,1,1,1.0
3aef7628-6e8a-41a0-8bec-3f3beeb86c4b,30.0,30.0,1,1,1.0
d492e1fc-ffbf-4941-9011-3b1a4a7b9bbf,30.0,30.0,1,1,1.0
d492e1fc-ffbf-4941-9011-3b1a4a7b9bbf,30.0,30.0,1,1,1.0
d492e1fc-ffbf-4941-9011-3b1a4a7b9bbf,30.0,30.0,1,1,1.0
197816d4-72ff-406a-aa8d-71f44d0031f7,30.0,30.0,1,0,1.0
197816d4-72ff-406a-aa8d-71f44d0031f7,30.0,30.0,1,0,1.0
197816d4-72ff-406a-aa8d-71f44d0031f7,30.0,30.0,1,0,1.0
0b862812-4eae-4433-9381-864ef3a2b073,30.0,30.0,1,1,1.0
0b862812-4eae-4433-9381-864ef3a2b073,30.0,30.0,1,1,1.0
0b862812-4eae-4433-9381-864ef3a2b073,30.0,30.0,1,1,1.0
c0030ba8-6aa7-41eb-ac56-36bbce26411d,30.0,30.0,1,1,1.0
c0030ba8-6aa7-41eb-ac56-36bbce26411d,30.0,30.0,1,1,1.0
c0030ba8-6aa7-41eb-ac56-36bbce26411d,30.0,30.0,1,1,1.0
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,30.0,30.0,1,0,1.0
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,30.0,30.0,1,0,1.0
9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd,30.0,30.0,1,0,1.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,30.0,30.0,1,0,1.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,30.0,30.0,1,0,1.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,30.0,30.0,1,0,1.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,30.0,30.0,1,0,1.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,30.0,30.0,1,0,1.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,30.0,30.0,1,0,1.0
0534ba2f-a6e8-421a-b7b8-32def9eab26b,30.0,30.0,1,1,1.0
0534ba2f-a6e8-421a-b7b8-32def9eab26b,30.0,30.0,1,1,1.0
0534ba2f-a6e8-421a-b7b8-32def9eab26b,30.0,30.0,1,1,1.0
c42bb243-6020-44ac-9451-f937e428ec02,30.0,30.0,1,0,1.0
c42bb243-6020-44ac-9451-f937e428ec02,30.0,30.0,1,0,1.0
c42bb243-6020-44ac-9451-f937e428ec02,30.0,30.0,1,0,1.0
3be79f94-c496-4284-a8d0-6eb3d94c4b9c,30.0,30.0,1,1,1.0
3be79f94-c496-4284-a8d0-6eb3d94c4b9c,30.0,30.0,1,1,1.0
3be79f94-c496-4284-a8d0-6eb3d94c4b9c,30.0,30.0,1,1,1.0
d139fd97-7d25-46cc-8d4b-ecde8190ff27,30.0,30.0,1,1,1.0
d139fd97-7d25-46cc-8d4b-ecde8190ff27,30.0,30.0,1,1,1.0
d139fd97-7d25-46cc-8d4b-ecde8190ff27,30.0,30.0,1,1,1.0
6b26cfa6-d1c6-4455-98b2-55b1783f2cd4,30.0,30.0,1,1,1.0
6b26cfa6-d1c6-4455-98b2-55b1783f2cd4,30.0,30.0,1,1,1.0
6b26cfa6-d1c6-4455-98b2-55b1783f2cd4,30.0,30.0,1,1,1.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,30.0,30.0,1,1,1.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,30.0,30.0,1,1,1.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,30.0,30.0,1,1,1.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,30.0,30.0,1,1,1.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,30.0,30.0,1,1,1.0
73196fa0-37a7-4c4f-80ca-6a3adc5e3062,30.0,30.0,0,1,1.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,30.0,30.0,1,1,1.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,30.0,30.0,1,1,1.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,30.0,30.0,1,1,1.0
eae06661-078d-4d13-b3a9-c58946dbae87,30.0,30.0,1,0,1.0
eae06661-078d-4d13-b3a9-c58946dbae87,30.0,30.0,1,0,1.0
eae06661-078d-4d13-b3a9-c58946dbae87,30.0,30.0,1,0,1.0
5f93f61c-8691-442b-9f60-626d11a73ef7,30.0,30.0,1,0,1.0
5f93f61c-8691-442b-9f60-626d11a73ef7,30.0,30.0,1,0,1.0
5f93f61c-8691-442b-9f60-626d11a73ef7,30.0,30.0,1,0,1.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,30.0,30.0,1,1,1.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,30.0,30.0,1,1,1.0
b39e2b17-9540-4aab-915e-a8984ab90ae6,30.0,30.0,1,1,1.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,30.0,30.0,1,0,1.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,30.0,30.0,1,0,1.0
664ded3d-fe75-41d7-8a08-2596a5bf2484,30.0,30.0,1,0,1.0
