subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,10.0,10.0,B,0,0,0.0,0,1,13804.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,10.0,10.0,A,1,0,0.0,0,0,17536.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,10.0,10.0,B,0,0,0.0,0,1,8232.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,10.0,10.0,B,0,1,0.0,0,1,1638.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,10.0,10.0,B,0,1,0.0,0,1,2692.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,10.0,10.0,C,0,1,0.0,1,0,2534.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,10.0,10.0,A,1,0,0.0,0,0,3333.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,10.0,10.0,A,1,0,0.0,0,0,1140.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,10.0,10.0,B,0,0,0.0,0,1,5020.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,10.0,10.0,B,0,0,0.0,0,1,7125.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,10.0,10.0,B,0,0,0.0,0,1,1697.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,10.0,10.0,B,0,0,0.0,0,1,2612.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,10.0,10.0,A,1,1,0.0,0,0,2219.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,10.0,10.0,B,0,1,0.0,0,1,2816.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,10.0,10.0,B,0,1,0.0,0,1,3140.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,10.0,10.0,B,0,1,0.0,0,1,5650.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,10.0,10.0,A,1,1,0.0,0,0,1584.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,10.0,10.0,A,1,1,0.0,0,0,12177.0
514f5d99-a157-42d0-b9e5-0407d2049090,10.0,10.0,A,1,0,0.0,0,0,9222.0
514f5d99-a157-42d0-b9e5-0407d2049090,10.0,10.0,A,1,0,0.0,0,0,3193.0
514f5d99-a157-42d0-b9e5-0407d2049090,10.0,10.0,A,1,0,0.0,0,0,3964.0
aee18971-c24a-40ed-ad22-93779ab57973,10.0,10.0,A,1,1,0.0,0,0,4378.0
aee18971-c24a-40ed-ad22-93779ab57973,10.0,10.0,A,1,1,0.0,0,0,2268.0
aee18971-c24a-40ed-ad22-93779ab57973,10.0,10.0,B,0,1,0.0,0,1,1933.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,10.0,10.0,B,0,1,0.0,0,1,4061.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,10.0,10.0,B,0,1,0.0,0,1,4400.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,10.0,10.0,B,0,1,0.0,0,1,3013.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,10.0,10.0,A,1,0,0.0,0,0,6780.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,10.0,10.0,A,1,0,0.0,0,0,9325.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,10.0,10.0,A,1,0,0.0,0,0,8207.0
dfee4379-a815-456b-8011-1e095ba0fcdf,10.0,10.0,B,0,0,0.0,0,1,20950.0
dfee4379-a815-456b-8011-1e095ba0fcdf,10.0,10.0,B,0,0,0.0,0,1,18684.0
dfee4379-a815-456b-8011-1e095ba0fcdf,10.0,10.0,B,0,0,0.0,0,1,1198.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,10.0,10.0,A,1,0,0.0,0,0,4811.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,10.0,10.0,A,1,0,0.0,0,0,6060.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,10.0,10.0,A,1,0,0.0,0,0,6806.0
2d71d909-c794-45d2-b9f9-73e5bc957960,10.0,10.0,B,0,1,0.0,0,1,4660.0
2d71d909-c794-45d2-b9f9-73e5bc957960,10.0,10.0,B,0,1,0.0,0,1,2424.0
2d71d909-c794-45d2-b9f9-73e5bc957960,10.0,10.0,B,0,1,0.0,0,1,1166.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,10.0,10.0,B,0,1,0.0,0,1,2932.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,10.0,10.0,A,1,1,0.0,0,0,3332.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,10.0,10.0,A,1,1,0.0,0,0,12673.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,10.0,10.0,B,0,0,0.0,0,1,2929.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,10.0,10.0,A,1,0,0.0,0,0,6220.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,10.0,10.0,B,0,0,0.0,0,1,2884.0
d331077c-1fef-4125-8c76-713d77d3c50e,10.0,10.0,B,0,0,0.0,0,1,870.0
d331077c-1fef-4125-8c76-713d77d3c50e,10.0,10.0,B,0,0,0.0,0,1,1354.0
d331077c-1fef-4125-8c76-713d77d3c50e,10.0,10.0,B,0,0,0.0,0,1,1361.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,10.0,10.0,A,1,1,0.0,0,0,21436.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,10.0,10.0,A,1,1,0.0,0,0,13412.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,10.0,10.0,A,1,1,0.0,0,0,37089.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,10.0,10.0,B,0,1,0.0,0,1,10850.0
