subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,19.0,19.0,A,1,0,0.0,0,0,8068.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,19.0,19.0,A,1,0,0.0,0,0,8659.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,19.0,19.0,A,1,0,0.0,0,0,7332.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,19.0,19.0,B,0,1,0.0,0,1,3391.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,19.0,19.0,B,0,1,0.0,0,1,1582.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,19.0,19.0,B,0,1,0.0,0,1,2177.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,19.0,19.0,A,1,0,0.0,0,0,3699.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,19.0,19.0,A,1,0,0.0,0,0,4299.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,19.0,19.0,A,1,0,0.0,0,0,1699.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,19.0,19.0,A,1,0,0.0,0,0,5397.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,19.0,19.0,A,1,0,0.0,0,0,2711.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,19.0,19.0,A,1,0,0.0,0,0,2056.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,19.0,19.0,A,1,1,0.0,0,0,3234.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,19.0,19.0,B,0,1,0.0,0,1,2732.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,19.0,19.0,B,0,1,0.0,0,1,2740.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,19.0,19.0,A,1,1,0.0,0,0,8065.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,19.0,19.0,A,1,1,0.0,0,0,6585.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,19.0,19.0,B,0,1,0.0,0,1,1347.0
514f5d99-a157-42d0-b9e5-0407d2049090,19.0,19.0,A,1,0,0.0,0,0,1031.0
514f5d99-a157-42d0-b9e5-0407d2049090,19.0,19.0,A,1,0,0.0,0,0,7017.0
514f5d99-a157-42d0-b9e5-0407d2049090,19.0,19.0,A,1,0,0.0,0,0,1778.0
aee18971-c24a-40ed-ad22-93779ab57973,19.0,19.0,B,0,1,0.0,0,1,1813.0
aee18971-c24a-40ed-ad22-93779ab57973,19.0,19.0,B,0,1,0.0,0,1,3235.0
aee18971-c24a-40ed-ad22-93779ab57973,19.0,19.0,A,1,1,0.0,0,0,2366.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,19.0,19.0,B,0,1,0.0,0,1,4234.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,19.0,19.0,A,1,1,0.0,0,0,4417.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,19.0,19.0,A,1,1,0.0,0,0,4258.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,19.0,19.0,A,1,0,0.0,0,0,5673.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,19.0,19.0,A,1,0,0.0,0,0,5061.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,19.0,19.0,A,1,0,0.0,0,0,4766.0
dfee4379-a815-456b-8011-1e095ba0fcdf,19.0,19.0,B,0,0,0.0,0,1,18177.0
dfee4379-a815-456b-8011-1e095ba0fcdf,19.0,19.0,B,0,0,0.0,0,1,29732.0
dfee4379-a815-456b-8011-1e095ba0fcdf,19.0,19.0,B,0,0,0.0,0,1,677.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,19.0,19.0,A,1,0,0.0,0,0,5314.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,19.0,19.0,A,1,0,0.0,0,0,4639.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,19.0,19.0,A,1,0,0.0,0,0,2437.0
2d71d909-c794-45d2-b9f9-73e5bc957960,19.0,19.0,A,1,1,0.0,0,0,3329.0
2d71d909-c794-45d2-b9f9-73e5bc957960,19.0,19.0,B,0,1,0.0,0,1,2892.0
2d71d909-c794-45d2-b9f9-73e5bc957960,19.0,19.0,A,1,1,0.0,0,0,5858.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,19.0,19.0,A,1,1,0.0,0,0,4047.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,19.0,19.0,A,1,1,0.0,0,0,5148.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,19.0,19.0,A,1,1,0.0,0,0,7929.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,19.0,19.0,A,1,0,0.0,0,0,2762.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,19.0,19.0,A,1,0,0.0,0,0,2589.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,19.0,19.0,A,1,0,0.0,0,0,1443.0
d331077c-1fef-4125-8c76-713d77d3c50e,19.0,19.0,B,0,0,0.0,0,1,1116.0
d331077c-1fef-4125-8c76-713d77d3c50e,19.0,19.0,B,0,0,0.0,0,1,1604.0
d331077c-1fef-4125-8c76-713d77d3c50e,19.0,19.0,A,1,0,0.0,0,0,11679.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,19.0,19.0,A,1,1,0.0,0,0,8085.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,19.0,19.0,A,1,1,0.0,0,0,21830.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,19.0,19.0,A,1,1,0.0,0,0,10989.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,19.0,19.0,B,0,1,0.0,0,1,4786.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,19.0,19.0,B,0,1,0.0,0,1,8471.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,19.0,19.0,B,0,1,0.0,0,1,6755.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,19.0,19.0,B,0,0,0.0,0,1,1544.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,19.0,19.0,A,1,0,0.0,0,0,1875.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,19.0,19.0,A,1,0,0.0,0,0,1260.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,19.0,19.0,A,1,0,0.0,0,0,4387.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,19.0,19.0,A,1,0,0.0,0,0,2787.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,19.0,19.0,A,1,0,0.0,0,0,3906.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,19.0,19.0,B,0,1,0.0,0,1,2663.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,19.0,19.0,A,1,1,0.0,0,0,6782.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,19.0,19.0,A,1,1,0.0,0,0,7274.0
e9202174-8daa-4cbb-a128-44f6840870fb,19.0,19.0,A,1,1,0.0,0,0,3181.0
e9202174-8daa-4cbb-a128-44f6840870fb,19.0,19.0,A,1,1,0.0,0,0,1549.0
e9202174-8daa-4cbb-a128-44f6840870fb,19.0,19.0,A,1,1,0.0,0,0,4949.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,19.0,19.0,A,1,0,0.0,0,0,14115.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,19.0,19.0,A,1,0,0.0,0,0,4228.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,19.0,19.0,A,1,0,0.0,0,0,7935.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,19.0,19.0,A,1,0,0.0,0,0,5439.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,19.0,19.0,A,1,0,0.0,0,0,5855.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,19.0,19.0,A,1,0,0.0,0,0,1680.0
db807547-e7a4-44fa-87cb-6be1690610f0,19.0,19.0,A,1,0,0.0,0,0,3954.0
db807547-e7a4-44fa-87cb-6be1690610f0,19.0,19.0,A,1,0,0.0,0,0,2297.0
db807547-e7a4-44fa-87cb-6be1690610f0,19.0,19.0,A,1,0,0.0,0,0,2745.0
9b7ebcd5-2ebc-4338-a938-05af65044106,19.0,19.0,B,0,1,0.0,0,1,1575.0
9b7ebcd5-2ebc-4338-a938-05af65044106,19.0,19.0,A,1,1,0.0,0,0,3098.0
9b7ebcd5-2ebc-4338-a938-05af65044106,19.0,19.0,A,1,1,0.0,0,0,2608.0
96aeb710-2bf4-4449-8382-e4bd3178473e,19.0,19.0,B,0,1,0.0,0,1,8496.0
96aeb710-2bf4-4449-8382-e4bd3178473e,19.0,19.0,B,0,1,0.0,0,1,4422.0
96aeb710-2bf4-4449-8382-e4bd3178473e,19.0,19.0,B,0,1,0.0,0,1,15502.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,19.0,19.0,A,1,0,0.0,0,0,1543.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,19.0,19.0,B,0,0,0.0,0,1,2202.0
d1e00293-27c1-4c36-bc26-c1a719a35f3d,19.0,19.0,A,1,0,0.0,0,0,2027.0
1c3c4861-95c6-42a5-9380-25db22cb1773,19.0,19.0,A,1,0,0.0,0,0,4026.0
1c3c4861-95c6-42a5-9380-25db22cb1773,19.0,19.0,A,1,0,0.0,0,0,3253.0
1c3c4861-95c6-42a5-9380-25db22cb1773,19.0,19.0,A,1,0,0.0,0,0,3741.0
88625c55-ffca-498e-a1e4-4f68997442ff,19.0,19.0,A,1,1,0.0,0,0,2362.0
88625c55-ffca-498e-a1e4-4f68997442ff,19.0,19.0,A,1,1,0.0,0,0,2036.0
88625c55-ffca-498e-a1e4-4f68997442ff,19.0,19.0,A,1,1,0.0,0,0,1979.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,19.0,19.0,B,0,1,0.0,0,1,2915.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,19.0,19.0,A,1,1,0.0,0,0,3526.0
aac2844d-7b66-416c-a659-bc5f1fe458a3,19.0,19.0,B,0,1,0.0,0,1,2891.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,19.0,19.0,A,1,1,0.0,0,0,2573.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,19.0,19.0,A,1,1,0.0,0,0,3107.0
50052cbf-eedb-4b9a-bc19-fe6cde12d8bc,19.0,19.0,A,1,1,0.0,0,0,1672.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,19.0,19.0,A,1,0,0.0,0,0,4077.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,19.0,19.0,A,1,0,0.0,0,0,4944.0
0fe03e9b-3bb0-4368-b749-8e9e3d5c49d2,19.0,19.0,A,1,0,0.0,0,0,3300.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,19.0,19.0,B,0,0,0.0,0,1,728.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,19.0,19.0,B,0,0,0.0,0,1,907.0
0515c162-d4c4-4d6d-88d6-80d2de1765c9,19.0,19.0,B,0,0,0.0,0,1,928.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,19.0,19.0,A,1,1,0.0,0,0,4345.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,19.0,19.0,A,1,1,0.0,0,0,5442.0
471924a9-ee50-4f6a-a87f-cb56913a24c3,19.0,19.0,A,1,1,0.0,0,0,5709.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,19.0,19.0,B,0,1,0.0,0,1,2773.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,19.0,19.0,B,0,1,0.0,0,1,6372.0
1dd81ced-dc40-4d4f-9d15-e360bfe4bdce,19.0,19.0,B,0,1,0.0,0,1,2552.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,19.0,19.0,A,1,1,0.0,0,0,4449.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,19.0,19.0,A,1,1,0.0,0,0,4981.0
6192926d-37ed-49cd-9399-7ac50c7c25c0,19.0,19.0,A,1,1,0.0,0,0,2144.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,19.0,19.0,A,1,0,0.0,0,0,1817.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,19.0,19.0,A,1,0,0.0,0,0,2030.0
320c3ad2-b2ad-4b68-81b8-648f6021ea3d,19.0,19.0,A,1,0,0.0,0,0,2429.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,19.0,19.0,B,0,1,0.0,0,1,3719.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,19.0,19.0,A,1,1,0.0,0,0,4336.0
cbfe9812-b6c0-4bbb-9cda-160da3da0211,19.0,19.0,A,1,1,0.0,0,0,4203.0
9f4864a0-f288-4233-97bb-7895ea53da8d,19.0,19.0,A,1,0,0.0,0,0,2348.0
9f4864a0-f288-4233-97bb-7895ea53da8d,19.0,19.0,A,1,0,0.0,0,0,2171.0
9f4864a0-f288-4233-97bb-7895ea53da8d,19.0,19.0,B,0,0,0.0,0,1,1504.0
