subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,6.0,6.0,A,1,0,0.0,0,0,3208.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,6.0,6.0,A,1,0,0.0,0,0,25955.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,6.0,6.0,A,1,0,0.0,0,0,3917.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,6.0,6.0,B,0,1,0.0,0,1,3393.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,6.0,6.0,B,0,1,0.0,0,1,1553.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,6.0,6.0,B,0,1,0.0,0,1,2608.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,6.0,6.0,A,1,0,0.0,0,0,2135.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,6.0,6.0,A,1,0,0.0,0,0,2336.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,6.0,6.0,A,1,0,0.0,0,0,2860.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,6.0,6.0,A,1,0,0.0,0,0,2000.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,6.0,6.0,A,1,0,0.0,0,0,3181.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,6.0,6.0,A,1,0,0.0,0,0,2535.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,6.0,6.0,B,0,1,0.0,0,1,1559.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,6.0,6.0,B,0,1,0.0,0,1,5777.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,6.0,6.0,B,0,1,0.0,0,1,3798.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,6.0,6.0,B,0,1,0.0,0,1,6763.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,6.0,6.0,B,0,1,0.0,0,1,6828.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,6.0,6.0,B,0,1,0.0,0,1,3466.0
514f5d99-a157-42d0-b9e5-0407d2049090,6.0,6.0,A,1,0,0.0,0,0,2330.0
514f5d99-a157-42d0-b9e5-0407d2049090,6.0,6.0,A,1,0,0.0,0,0,3621.0
514f5d99-a157-42d0-b9e5-0407d2049090,6.0,6.0,A,1,0,0.0,0,0,1400.0
aee18971-c24a-40ed-ad22-93779ab57973,6.0,6.0,A,1,1,0.0,0,0,3046.0
aee18971-c24a-40ed-ad22-93779ab57973,6.0,6.0,A,1,1,0.0,0,0,1027.0
aee18971-c24a-40ed-ad22-93779ab57973,6.0,6.0,A,1,1,0.0,0,0,2767.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,6.0,6.0,B,0,1,0.0,0,1,3613.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,6.0,6.0,B,0,1,0.0,0,1,2935.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,6.0,6.0,B,0,1,0.0,0,1,3695.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,6.0,6.0,A,1,0,0.0,0,0,9464.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,6.0,6.0,A,1,0,0.0,0,0,14738.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,6.0,6.0,A,1,0,0.0,0,0,13497.0
dfee4379-a815-456b-8011-1e095ba0fcdf,6.0,6.0,B,0,0,0.0,0,1,19485.0
dfee4379-a815-456b-8011-1e095ba0fcdf,6.0,6.0,B,0,0,0.0,0,1,14846.0
dfee4379-a815-456b-8011-1e095ba0fcdf,6.0,6.0,B,0,0,0.0,0,1,764.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,6.0,6.0,A,1,0,0.0,0,0,2835.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,6.0,6.0,A,1,0,0.0,0,0,3759.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,6.0,6.0,A,1,0,0.0,0,0,4371.0
2d71d909-c794-45d2-b9f9-73e5bc957960,6.0,6.0,B,0,1,0.0,0,1,2742.0
2d71d909-c794-45d2-b9f9-73e5bc957960,6.0,6.0,B,0,1,0.0,0,1,1606.0
2d71d909-c794-45d2-b9f9-73e5bc957960,6.0,6.0,B,0,1,0.0,0,1,754.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,6.0,6.0,A,1,1,0.0,0,0,3928.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,6.0,6.0,B,0,1,0.0,0,1,6113.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,6.0,6.0,B,0,1,0.0,0,1,1593.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,6.0,6.0,A,1,0,0.0,0,0,2988.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,6.0,6.0,A,1,0,0.0,0,0,1985.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,6.0,6.0,A,1,0,0.0,0,0,5666.0
d331077c-1fef-4125-8c76-713d77d3c50e,6.0,6.0,B,0,0,0.0,0,1,4902.0
d331077c-1fef-4125-8c76-713d77d3c50e,6.0,6.0,B,0,0,0.0,0,1,4727.0
d331077c-1fef-4125-8c76-713d77d3c50e,6.0,6.0,B,0,0,0.0,0,1,5403.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,6.0,6.0,A,1,1,0.0,0,0,4228.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,6.0,6.0,A,1,1,0.0,0,0,5369.0
f0c1d36b-8865-48bb-84c6-e0a67079d0c1,6.0,6.0,A,1,1,0.0,0,0,5669.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,6.0,6.0,B,0,1,0.0,0,1,8662.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,6.0,6.0,B,0,1,0.0,0,1,5571.0
f3f4c9c6-1414-4b66-91ed-6a5bc6933887,6.0,6.0,B,0,1,0.0,0,1,6253.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,6.0,6.0,A,1,0,0.0,0,0,2018.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,6.0,6.0,A,1,0,0.0,0,0,1325.0
e59cfa13-2515-44e3-a0bd-39b5674668d1,6.0,6.0,A,1,0,0.0,0,0,1176.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,6.0,6.0,A,1,0,0.0,0,0,3293.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,6.0,6.0,A,1,0,0.0,0,0,4624.0
828dcae6-9f2a-4cba-b249-0a95d2887eea,6.0,6.0,A,1,0,0.0,0,0,2916.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,6.0,6.0,B,0,1,0.0,0,1,8407.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,6.0,6.0,A,1,1,0.0,0,0,6679.0
3c47eb2e-4d12-4c97-9e9d-433d49382f36,6.0,6.0,A,1,1,0.0,0,0,5624.0
e9202174-8daa-4cbb-a128-44f6840870fb,6.0,6.0,A,1,1,0.0,0,0,2770.0
e9202174-8daa-4cbb-a128-44f6840870fb,6.0,6.0,A,1,1,0.0,0,0,1748.0
e9202174-8daa-4cbb-a128-44f6840870fb,6.0,6.0,A,1,1,0.0,0,0,5700.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,6.0,6.0,B,0,0,0.0,0,1,4173.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,6.0,6.0,A,1,0,0.0,0,0,14236.0
c0eec679-0e2d-40b6-946a-bc307eeeb08a,6.0,6.0,B,0,0,0.0,0,1,1265.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,6.0,6.0,A,1,0,0.0,0,0,3738.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,6.0,6.0,A,1,0,0.0,0,0,3856.0
752e648a-0cfe-4ee3-a6ee-7aecd4d10ca1,6.0,6.0,A,1,0,0.0,0,0,4101.0
db807547-e7a4-44fa-87cb-6be1690610f0,6.0,6.0,B,0,0,0.0,0,1,3516.0
db807547-e7a4-44fa-87cb-6be1690610f0,6.0,6.0,A,1,0,0.0,0,0,1930.0
db807547-e7a4-44fa-87cb-6be1690610f0,6.0,6.0,A,1,0,0.0,0,0,3034.0
