subject_id,binary_id,trinary_id,actual_choice,target_choice,trinary_group,catch,decoy_choice,competitor_choice,rt
6c06767d-0888-4cae-a531-fd9c338ac0a5,20.0,20.0,A,1,0,0.0,0,0,5107.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,20.0,20.0,A,1,0,0.0,0,0,4252.0
6c06767d-0888-4cae-a531-fd9c338ac0a5,20.0,20.0,A,1,0,0.0,0,0,3413.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,20.0,20.0,B,0,1,0.0,0,1,2004.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,20.0,20.0,A,1,1,0.0,0,0,3629.0
e01d7969-97a7-4f3b-9d74-dc0748981af3,20.0,20.0,C,0,1,0.0,1,0,2443.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,20.0,20.0,A,1,0,0.0,0,0,2279.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,20.0,20.0,A,1,0,0.0,0,0,1822.0
9b7d72d7-d6e7-4718-8e0b-95ee0fd6cc3f,20.0,20.0,A,1,0,0.0,0,0,1908.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,20.0,20.0,A,1,0,0.0,0,0,1589.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,20.0,20.0,A,1,0,0.0,0,0,1612.0
4b4fb6c0-3507-41fe-8d83-98d3a6c95618,20.0,20.0,A,1,0,0.0,0,0,2393.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,20.0,20.0,B,0,1,0.0,0,1,2447.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,20.0,20.0,B,0,1,0.0,0,1,3335.0
5c08b639-fa5d-4e77-8594-9ab1660fa3c0,20.0,20.0,B,0,1,0.0,0,1,5593.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,20.0,20.0,A,1,1,0.0,0,0,7769.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,20.0,20.0,A,1,1,0.0,0,0,4771.0
a7dc5d5c-803e-4f39-8a22-d6b06eca0234,20.0,20.0,C,0,1,0.0,1,0,3185.0
514f5d99-a157-42d0-b9e5-0407d2049090,20.0,20.0,A,1,0,0.0,0,0,2284.0
514f5d99-a157-42d0-b9e5-0407d2049090,20.0,20.0,A,1,0,0.0,0,0,1708.0
514f5d99-a157-42d0-b9e5-0407d2049090,20.0,20.0,A,1,0,0.0,0,0,3886.0
aee18971-c24a-40ed-ad22-93779ab57973,20.0,20.0,A,1,1,0.0,0,0,2375.0
aee18971-c24a-40ed-ad22-93779ab57973,20.0,20.0,A,1,1,0.0,0,0,2663.0
aee18971-c24a-40ed-ad22-93779ab57973,20.0,20.0,B,0,1,0.0,0,1,3950.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,20.0,20.0,B,0,1,0.0,0,1,2671.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,20.0,20.0,B,0,1,0.0,0,1,4145.0
76a1ad7d-b5cb-4968-abdb-e4fbe5079a2c,20.0,20.0,B,0,1,0.0,0,1,3489.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,20.0,20.0,A,1,0,0.0,0,0,2374.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,20.0,20.0,A,1,0,0.0,0,0,5531.0
137f554f-99e4-4c27-b34c-a0d66681d6d0,20.0,20.0,A,1,0,0.0,0,0,4390.0
dfee4379-a815-456b-8011-1e095ba0fcdf,20.0,20.0,B,0,0,0.0,0,1,715.0
dfee4379-a815-456b-8011-1e095ba0fcdf,20.0,20.0,B,0,0,0.0,0,1,17213.0
dfee4379-a815-456b-8011-1e095ba0fcdf,20.0,20.0,B,0,0,0.0,0,1,1501.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,20.0,20.0,A,1,0,0.0,0,0,3755.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,20.0,20.0,A,1,0,0.0,0,0,4405.0
e98db0fa-cbd1-4415-ab8b-41b6226373b8,20.0,20.0,A,1,0,0.0,0,0,3236.0
2d71d909-c794-45d2-b9f9-73e5bc957960,20.0,20.0,B,0,1,0.0,0,1,1716.0
2d71d909-c794-45d2-b9f9-73e5bc957960,20.0,20.0,B,0,1,0.0,0,1,1702.0
2d71d909-c794-45d2-b9f9-73e5bc957960,20.0,20.0,A,1,1,0.0,0,0,7540.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,20.0,20.0,C,0,1,0.0,1,0,2477.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,20.0,20.0,B,0,1,0.0,0,1,4770.0
593fa13f-2aeb-461c-9039-b5510e9a7b36,20.0,20.0,B,0,1,0.0,0,1,3944.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,20.0,20.0,A,1,0,0.0,0,0,2793.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,20.0,20.0,A,1,0,0.0,0,0,3550.0
db1c6c1b-8e99-41cf-9b98-c9c736aa8335,20.0,20.0,A,1,0,0.0,0,0,4312.0
d331077c-1fef-4125-8c76-713d77d3c50e,20.0,20.0,B,0,0,0.0,0,1,7755.0
d331077c-1fef-4125-8c76-713d77d3c50e,20.0,20.0,B,0,0,0.0,0,1,3282.0
d331077c-1fef-4125-8c76-713d77d3c50e,20.0,20.0,A,1,0,0.0,0,0,7126.0
